team_name,avg_launch_speed,avg_bat_speed,avg_swing_length
ATL,85.65625,72.61889880952381,7.104861111111111
BAL,84.68306547619048,69.68126984126984,6.89780753968254
BOS,78.05866666666665,69.61733333333333,7.1853333333333325
CHC,80.67224867724867,67.21061287477954,6.884413580246913
CIN,86.22200000000001,70.46742857142857,6.90952380952381
CLE,81.84666666666666,69.31206349206349,7.002539682539682
COL,87.04400000000001,68.78331601731603,7.265012987012986
CWS,80.14333333333335,65.99116161616162,6.779232804232804
DET,86.60019841269842,69.1470634920635,7.493888888888889
HOU,80.32145202020202,67.81895833333333,7.133263888888889
KC,83.39939814814815,67.75892255892256,6.985016835016835
LAA,87.21866071428572,67.91207264957265,6.6900641025641026
LAD,83.93697278911564,69.48231292517006,6.980045351473923
MIA,79.73809523809526,69.55040507111936,6.703061224489796
MIL,80.8638888888889,68.52916666666667,6.944523809523809
MIN,85.10217261904762,72.12427083333333,6.96421130952381
NYM,83.28869047619047,70.41488636363637,7.371212121212121
NYY,83.96285714285715,73.88027116402117,7.844398148148148
PHI,82.00015873015873,69.71111111111111,6.984920634920636
PIT,85.31111111111112,70.6046626984127,7.204563492063492
SD,86.69712301587303,69.43291383219955,7.1487074829931965
SEA,80.2057142857143,70.41326530612244,7.2574829931972795
SF,82.34777777777778,69.22804232804232,7.079993386243387
STL,82.91733333333335,67.53422222222221,7.243333333333334
TB,88.73885714285714,73.5985,7.412772727272727
TEX,83.83819444444444,70.09074074074074,7.242361111111111
TOR,84.78333333333333,64.5262433862434,6.818253968253967
WSH,82.90380952380953,66.61233333333334,7.163333333333334
