full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Max Scherzer,226,88.31,2316.05,6.36,15,0,71.03,21.13,81.57,7.28,3
Drew Pomeranz,180,90.3,2588.87,5.85,9,0,68.68,24.36,83.66,6.92,12
Patrick Corbin,544,86.24,2164.29,6.75,27,0,71.22,14.51,86.08,7.54,6
Frankie Montas,243,91.37,2228.56,6.05,12,0,70.46,15.04,83.19,7.29,3
Aaron Bummer,206,85.21,2304.45,6.36,11,0,69.76,4.35,84.6,7.22,8
Michael Wacha,569,86.02,1935.72,6.71,29,0,68.67,19.56,80.71,7.34,6
Cal Quantrill,413,89.61,2077.59,6.37,22,0,67.99,18.44,83.02,7.03,5
Walker Buehler,523,90.2,2323.69,6.55,19,0,71.15,17.41,83.26,7.23,6
Luis Severino,594,90.81,2290.83,6.26,18,0,70.35,18.38,82.39,7.1,6
Logan Webb,609,89.44,2039.7,6.78,42,0,69.61,8.93,81.95,6.99,6
Shohei Ohtani,104,92.09,2371.0,6.64,6,0,69.51,23.5,81.55,7.47,4
Cole Sands,192,89.05,2357.99,5.8,10,0,69.75,13.87,85.75,7.14,11
Casey Mize,551,90.47,2025.66,6.94,28,0,70.0,17.51,81.47,7.08,6
Stephen Kolek,501,89.8,2246.06,6.31,22,0,70.59,17.78,83.72,6.99,6
Framber Valdez,577,88.16,2422.68,5.86,42,0,69.25,0.8,84.45,7.42,6
Dean Kremer,473,86.75,2047.4,6.03,30,0,71.27,21.21,82.26,7.47,6
Nick Lodolo,523,89.71,2273.66,6.19,32,0,70.38,14.64,83.64,7.4,6
Ryne Nelson,500,92.1,2311.13,6.82,29,0,69.46,26.02,84.63,6.92,6
Matthew Liberatore,522,88.78,2401.2,6.43,24,0,69.79,16.07,84.98,7.22,6
Logan Allen,576,85.79,1967.49,6.27,27,0,70.18,14.69,81.6,7.25,6
Taj Bradley,422,91.5,2218.95,6.34,20,0,70.64,8.17,84.35,7.12,6
Mitchell Parker,521,88.24,2116.63,6.82,24,0,69.97,18.84,87.59,7.19,6
Mike Burrows,418,89.64,2222.93,6.39,29,0,70.85,24.71,85.15,7.32,6
Jonathan Cannon,147,88.78,2241.93,6.18,5,0,70.72,22.4,82.61,7.3,2
Jack Kochanowicz,447,93.24,2284.57,6.42,18,0,71.61,10.66,86.05,7.41,6
Chad Patrick,536,90.78,2322.99,6.16,38,0,70.02,24.47,81.48,7.11,6
