team_name,avg_launch_speed,avg_bat_speed,avg_swing_length
ATL,77.0215,64.7615879120879,6.850847985347985
BOS,86.01207792207792,67.26421855921856,7.053089133089133
CHC,78.97380952380952,65.20981481481482,6.690337301587302
CIN,86.57466666666667,68.95155555555554,7.471777777777777
CLE,83.02638888888889,67.27111111111111,7.004444444444445
COL,89.68888888888888,71.66428571428571,7.585714285714285
CWS,83.7675,65.00964285714286,6.883928571428571
DET,82.1375,73.21905844155845,7.682564935064935
HOU,79.28666666666666,66.97919501133786,7.400028344671202
KC,88.98397959183673,71.18990929705215,7.381462585034014
LAA,84.81690476190475,68.31397959183674,6.591394557823129
LAD,86.7625,70.31444444444445,7.458888888888889
MIA,90.53523809523809,65.2952380952381,6.45079365079365
MIL,75.88331168831168,66.1557142857143,7.152142857142857
MIN,86.88514285714285,70.79970238095238,7.299107142857142
NYM,90.19682539682539,72.65790404040403,7.5127651515151515
NYY,84.61468253968255,68.57884353741497,7.272925170068028
PHI,83.64212962962964,71.03373456790125,7.491141975308641
PIT,83.96686507936509,70.68755050505051,6.897702020202021
SEA,80.24904761904762,69.09554802340517,6.918800485229057
SF,85.33805555555556,70.27808080808082,7.099444444444445
STL,86.24083333333333,71.55090232683983,7.281340638528139
TB,80.12083333333334,67.28686868686869,6.988383838383838
TEX,82.43166666666666,68.28598484848484,6.974040404040403
