full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Yu Darvish,292,86.07,2439.47,6.57,21,0,68.24,13.62,79.31,7.46,4
Zack Wheeler,573,92.21,2423.78,7.12,42,0,69.41,16.22,80.46,7.02,6
Andrew Heaney,436,86.54,2361.95,6.37,25,0,69.95,18.78,83.14,7.22,5
Frankie Montas,567,92.06,2295.01,6.04,43,0,70.44,14.59,80.87,7.27,6
Nick Pivetta,465,87.35,2423.87,6.83,31,0,68.98,21.82,81.15,7.19,5
Blake Snell,493,89.86,2313.58,6.8,44,0,67.81,22.52,81.12,7.12,6
Seth Lugo,580,86.7,2557.64,6.01,35,0,69.89,15.6,80.8,7.16,6
Ryan Burr,158,89.1,2403.22,6.89,15,0,68.82,11.29,81.42,7.53,10
Antonio Senzatela,140,91.16,2199.76,6.04,4,0,70.45,19.62,83.44,7.17,2
Griffin Canning,471,89.21,2234.54,5.91,24,0,71.03,16.14,82.45,7.44,5
Grant Holmes,285,89.53,2591.95,5.96,12,0,69.76,15.51,84.42,7.36,9
Tylor Megill,429,91.78,2142.96,7.28,28,0,69.05,14.48,80.92,6.87,5
Jordan Montgomery,380,86.18,2184.02,6.71,16,0,69.64,16.56,82.47,7.65,6
Luis Gil,369,91.24,2275.82,6.58,22,0,70.06,32.67,84.59,7.19,4
Jake Irvin,534,90.43,2368.17,7.06,26,0,70.35,14.92,82.83,7.14,6
Tyler Holton,301,87.01,2274.61,6.46,18,0,71.06,9.26,81.92,7.32,14
Hunter Greene,45,92.11,2364.09,6.42,4,0,68.57,30.67,78.08,7.62,1
Gavin Williams,483,90.85,2318.68,7.12,27,0,70.03,20.3,84.11,7.08,6
Shane Baz,438,89.96,2381.09,6.6,26,0,70.57,23.51,83.25,7.12,5
Andre Pallante,576,90.89,2302.53,6.69,30,0,69.35,2.93,81.94,6.99,6
Darren McCaughan,361,85.71,2177.63,6.63,16,0,70.88,21.94,83.15,7.32,5
Kutter Crawford,559,86.63,2366.17,6.02,34,0,69.58,22.9,82.57,7.28,6
Sean Burke,225,88.21,2454.22,6.9,16,0,69.15,21.12,81.97,7.28,3
Spencer Arrighetti,418,87.03,2456.59,7.04,26,0,69.12,20.77,81.79,7.16,5
Joey Estes,483,87.09,2325.04,5.96,19,0,69.67,27.39,81.43,7.15,6
Shota Imanaga,572,86.43,1946.22,6.28,37,0,69.44,21.4,82.15,7.39,6
Bryan Woo,516,92.42,2271.74,6.54,32,0,69.32,22.05,86.02,6.92,6
Paul Skenes,455,93.12,2094.89,6.44,37,0,67.93,10.23,82.8,7.22,5
Zebby Matthews,468,90.6,2244.61,6.44,32,0,69.56,20.55,84.61,7.21,6
Yoshinobu Yamamoto,210,89.55,2213.23,6.52,15,0,70.6,14.53,83.95,7.39,3
