game_date,home_team,away_team,winner
2024-06-17,Marlins,Cardinals,Cardinals
2024-06-17,Phillies,Padres,Phillies
2024-06-17,Pirates,Reds,Pirates
2024-06-17,Blue Jays,Red Sox,Red Sox
2024-06-17,Braves,Tigers,Braves
2024-06-17,Cubs,Giants,Giants
2024-06-17,Rangers,Mets,Mets
2024-06-17,Rockies,Dodgers,Dodgers
2024-06-17,Angels,Brewers,Angels
