full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Carlos Carrasco,79,86.07,2085.05,6.47,7,0,,10.58,83.15,,2
Chris Sale,83,88.9,2246.1,6.4,13,0,,22.5,81.94,,2
Shawn Armstrong,76,91.21,2344.74,6.65,7,0,,24.14,81.47,,5
Steven Matz,134,88.61,2245.28,6.56,13,0,,16.84,82.69,,4
Kevin Gausman,121,90.44,2153.43,6.49,13,0,,10.03,78.92,,2
Jon Gray,67,91.29,2182.58,6.8,2,0,,17.52,88.21,,1
Colin Rea,170,88.16,2147.62,6.81,9,0,,25.05,83.4,,3
Erick Fedde,177,89.22,2042.23,6.64,11,0,,19.84,78.3,,2
Paul Blackburn,162,87.49,2248.98,6.29,12,0,,13.3,83.73,,3
Daulton Jefferies,105,89.72,2049.73,6.01,9,0,,4.88,80.75,,3
Bailey Ober,53,87.89,2220.58,7.22,7,0,,26.18,86.09,,2
Jack Flaherty,243,88.49,2301.93,6.69,21,0,,17.57,80.96,,3
Tylor Megill,168,91.15,1996.05,7.25,12,0,,14.75,80.98,,3
Clarke Schmidt,201,89.94,2771.67,6.1,16,0,,15.95,85.58,,3
Ryan Feltner,229,90.94,2252.52,6.37,16,0,,22.85,81.77,,3
Bailey Falter,210,86.9,1871.32,7.32,7,0,,21.65,83.2,,3
Jake Irvin,158,89.38,2379.73,6.69,7,0,,17.47,82.31,,2
Brady Singer,98,87.6,2342.21,6.93,16,0,,1.36,84.53,,3
Tyler Wells,82,86.75,2443.79,6.4,17,0,,13.55,82.07,,3
Trevor Rogers,167,88.41,2151.28,6.46,10,0,,5.07,82.14,,2
Reid Detmers,174,88.77,2090.63,6.06,17,0,,17.96,78.06,,3
Garrett Whitlock,148,86.0,1945.98,7.4,19,0,,3.77,81.77,,3
Bryce Miller,167,90.48,2185.67,6.44,8,0,,20.42,83.59,,2
Brandon Pfaadt,158,89.3,2510.08,6.77,10,0,,18.32,79.05,,2
Gavin Stone,156,90.91,2025.72,6.55,10,0,,9.72,80.5,,2
Jordan Wicks,85,88.31,2087.89,6.3,12,0,,23.64,79.83,,3
