full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Jose Quintana,550,86.22,1949.47,6.47,21,0,71.4,16.14,83.24,7.37,6
Sonny Gray,415,88.02,2575.21,6.65,38,0,69.26,10.91,80.62,7.29,5
Michael Lorenzen,359,89.83,2359.82,5.87,17,0,70.48,14.01,81.44,7.36,4
Patrick Corbin,545,86.67,2079.59,6.92,23,0,70.15,13.28,83.55,7.27,6
Marcus Stroman,567,87.65,2434.58,5.88,31,0,68.95,11.43,82.57,7.21,6
Yusei Kikuchi,551,90.05,2328.38,6.99,39,0,70.99,19.72,83.59,7.16,6
Aaron Nola,573,86.08,2204.86,6.99,37,0,68.57,15.56,81.88,7.24,6
Joe Ross,504,90.81,2048.48,6.69,27,0,69.77,17.25,83.51,7.32,6
Cole Irvin,414,85.82,2044.58,6.27,19,0,69.25,14.97,82.41,7.12,5
Cal Quantrill,580,88.47,1821.84,6.4,25,0,69.91,14.27,84.12,7.33,6
Brad Keller,133,88.72,2246.52,6.08,6,0,69.89,8.0,81.39,7.49,2
Aaron Civale,520,85.34,2677.13,5.67,33,0,68.43,22.12,82.92,7.23,6
Dylan Cease,595,90.88,2693.2,6.22,42,0,70.09,19.27,82.48,7.39,6
Tanner Houck,576,87.54,2240.03,6.07,36,0,69.14,4.87,85.4,7.21,6
Jordan Hicks,528,90.43,1762.93,6.56,24,0,70.18,8.08,83.24,7.4,6
Brady Singer,557,88.28,2323.9,7.03,32,0,68.67,12.7,83.45,7.14,6
Chris Paddack,531,87.54,2106.48,6.98,27,0,68.95,14.49,82.3,7.12,6
Hunter Greene,608,92.93,2333.26,6.39,40,0,69.24,27.36,81.57,7.0,6
Hayden Wesneski,216,88.56,2333.15,6.95,14,0,67.72,9.21,82.09,7.22,4
Ronel Blanco,477,88.75,1956.28,6.66,29,0,70.31,23.34,80.7,7.3,5
George Kirby,519,91.6,2130.41,6.66,33,0,68.42,23.46,81.63,6.91,6
Tanner Bibee,546,88.42,2427.43,6.66,35,0,69.39,23.89,80.96,7.23,6
JP Sears,545,85.37,2098.76,6.56,29,0,70.13,20.54,82.2,7.28,6
Slade Cecconi,233,89.37,2263.14,6.54,15,0,68.7,20.58,82.76,7.11,3
Ryan Weathers,551,90.01,2202.05,5.87,26,0,69.65,17.27,84.33,7.19,6
Reese Olson,467,88.91,2357.68,5.91,28,0,69.74,14.31,85.01,7.39,5
Gavin Stone,418,91.08,2050.56,6.58,17,0,69.45,16.19,83.24,7.19,5
