full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Justin Verlander,523,87.73,2381.56,5.97,18,0,69.45,18.3,84.47,7.33,6
Kyle Gibson,552,86.88,2167.61,6.93,25,0,70.41,11.89,82.59,7.54,6
Ryan Brasier,144,89.98,2303.14,6.91,7,0,70.6,15.1,84.49,7.07,13
Tyler Anderson,444,84.83,2139.87,6.08,21,0,70.17,23.21,81.32,7.49,5
Gerrit Cole,534,90.61,2441.07,6.19,34,0,69.72,23.11,84.32,7.03,6
Jameson Taillon,537,86.94,2430.66,6.59,27,0,70.63,20.47,84.09,7.28,6
Trevor Williams,66,83.73,2137.3,6.71,7,0,69.07,35.04,79.77,7.32,1
Jacob deGrom,119,93.07,2539.78,6.77,9,0,69.04,24.67,82.81,7.35,2
Ben Lively,432,86.21,1952.91,6.94,16,0,70.63,18.18,82.82,7.17,6
Joe Musgrove,521,87.47,2757.26,6.01,44,0,70.26,16.04,82.31,7.17,6
Colin Rea,439,88.7,2064.26,6.59,20,0,70.17,20.48,83.34,7.12,6
Kyle Freeland,546,87.79,2199.38,6.63,22,0,70.7,17.25,82.57,7.39,6
Michael Wacha,559,86.84,1943.43,6.74,35,0,68.69,22.08,81.34,7.2,6
Tyler Alexander,369,85.33,2205.22,6.2,16,0,69.29,28.45,82.06,7.0,6
Mitch Keller,449,88.35,2517.04,6.49,26,0,68.4,18.15,84.54,7.0,5
David Peterson,512,88.36,2125.79,7.04,29,0,69.69,14.5,82.65,7.09,6
Tyler Holton,296,86.95,2258.25,6.47,16,0,70.3,13.07,82.08,7.3,15
Zac Gallen,587,89.08,2248.21,6.59,43,0,68.95,13.57,82.08,7.29,6
Corbin Burnes,558,89.95,2726.83,6.5,28,0,68.23,8.21,82.13,7.39,6
George Kirby,529,92.27,2219.47,6.51,25,0,68.5,24.42,83.19,6.76,6
Garrett Crochet,277,94.73,2572.95,6.88,27,0,68.99,14.01,84.56,7.02,6
Valente Bellozo,514,82.25,2308.69,5.95,15,0,70.37,25.02,82.35,7.24,6
Richard Fitts,236,89.47,2330.81,6.55,7,0,69.62,20.38,82.34,7.07,3
Mason Black,330,90.17,2191.74,6.91,17,0,67.97,26.53,81.5,6.75,4
David Festa,494,89.97,2295.8,6.88,33,0,70.24,18.56,83.72,7.42,6
