mlbam_id,lookup_player_name,team,avg_launch_speed,avg_bat_speed,avg_swing_length,total_pitches,recent_home_runs,recent_strikeouts,HR,SO,PA,AVG,SLG
457705,andrew mccutchen,PIT,73.2,69.29,8.55,15,0,3,9.0,78.0,366.0,0.26,0.39
502671,paul goldschmidt,NYY,92.55,72.68,8.08,10,2,1,8.0,66.0,381.0,0.29,0.43
514888,josé altuve,HOU,91.33,65.34,7.31,13,0,1,17.0,68.0,424.0,0.28,0.46
518692,freddie freeman,LAD,86.07,69.99,6.71,11,0,0,10.0,85.0,380.0,0.3,0.47
521692,salvador pérez,KC,82.34,70.82,7.33,11,0,0,18.0,77.0,407.0,0.26,0.47
527038,wilmer flores,SF,67.58,65.85,6.83,18,0,0,12.0,64.0,359.0,0.24,0.38
542303,marcell ozuna,ATL,84.53,73.19,7.54,25,0,2,13.0,90.0,395.0,0.24,0.39
543760,marcus semien,TEX,84.24,65.35,7.73,20,0,1,13.0,80.0,424.0,0.23,0.37
553993,eugenio suárez,AZ,86.45,70.64,7.7,21,0,2,36.0,110.0,416.0,0.25,0.59
571448,nolan arenado,STL,81.7,67.84,8.29,14,0,1,10.0,36.0,375.0,0.24,0.38
572233,christian walker,HOU,78.2,69.34,7.14,17,0,3,13.0,112.0,410.0,0.24,0.38
573262,mike yastrzemski,SF,91.6,71.92,7.56,9,0,0,8.0,81.0,354.0,0.24,0.37
592206,nick castellanos,PHI,88.1,72.04,7.62,15,0,1,13.0,85.0,416.0,0.27,0.43
592450,aaron judge,NYY,87.9,74.61,8.0,13,0,2,37.0,119.0,455.0,0.34,0.72
592518,manny machado,SD,84.39,74.18,7.79,23,0,1,19.0,76.0,439.0,0.29,0.49
592885,christian yelich,MIL,100.94,74.56,7.76,10,0,0,19.0,111.0,408.0,0.26,0.45
596019,francisco lindor,NYM,94.6,67.36,7.09,17,0,2,19.0,83.0,457.0,0.25,0.43
596146,max kepler,PHI,85.58,72.66,7.4,15,0,0,11.0,66.0,333.0,0.2,0.37
