game_date,away_team,home_team,away_pitcher,home_pitcher,home_pitcher_total_pitches,home_pitcher_avg_velocity,home_pitcher_avg_spin_rate,home_pitcher_avg_extension,home_pitcher_strikeouts,home_pitcher_whiffs,home_pitcher_avg_bat_speed,home_pitcher_avg_launch_angle,home_pitcher_avg_exit_velocity,home_pitcher_avg_swing_length,home_pitcher_games_played,away_pitcher_total_pitches,away_pitcher_avg_velocity,away_pitcher_avg_spin_rate,away_pitcher_avg_extension,away_pitcher_strikeouts,away_pitcher_whiffs,away_pitcher_avg_bat_speed,away_pitcher_avg_launch_angle,away_pitcher_avg_exit_velocity,away_pitcher_avg_swing_length,away_pitcher_games_played,home_team_avg_launch_speed,home_team_avg_bat_speed,home_team_avg_swing_length,away_team_avg_launch_speed,away_team_avg_bat_speed,away_team_avg_swing_length,home_wins,home_losses,home_run_diff,home_streak,home_games_played,home_win_pct,away_wins,away_losses,away_run_diff,away_streak,away_games_played,away_win_pct
2024-09-22,MIN,BOS,PABLO LOPEZ,NICK PIVETTA,465.0,87.35,2423.87,6.83,31.0,0.0,68.98,21.82,81.15,7.19,5.0,,,,,,,,,,,,82.06897727272728,69.66303956228957,7.197750420875422,80.43991304855275,69.54595187463607,7.186721095668464,53.0,45.0,61.0,W10,98.0,0.541,47,49,-8,L1,96,0.49
2024-09-22,PIT,CIN,PAUL SKENES,HUNTER GREENE,45.0,92.11,2364.09,6.42,4.0,0.0,68.57,30.67,78.08,7.62,1.0,455.0,93.12,2094.89,6.44,37.0,0.0,67.93,10.23,82.8,7.22,5.0,79.78880952380952,68.61272108843538,7.190113378684807,76.41142857142856,65.52559523809524,7.005555555555556,50.0,47.0,31.0,W2,97.0,0.515,39,58,-53,W1,97,0.402
2024-09-22,DET,BAL,TYLER HOLTON,ALBERT SUAREZ,,,,,,,,,,,,301.0,87.01,2274.61,6.46,18.0,0.0,71.06,9.26,81.92,7.32,14.0,87.48067901234568,70.53698717948718,7.279423076923077,86.07539682539682,70.75816498316499,7.041372053872053,43.0,52.0,-90.0,L2,95.0,0.453,59,38,87,L4,97,0.608
2024-09-22,TOR,TB,RYAN BURR,SHANE BAZ,438.0,89.96,2381.09,6.6,26.0,0.0,70.57,23.51,83.25,7.12,5.0,158.0,89.1,2403.22,6.89,15.0,0.0,68.82,11.29,81.42,7.53,10.0,83.6040476190476,69.87095238095237,7.334761904761905,80.76035714285713,67.14829365079365,6.612718253968254,50.0,47.0,61.0,L4,97.0,0.515,55,41,17,L2,96,0.573
2024-09-22,ATL,MIA,GRANT HOLMES,DARREN MCCAUGHAN,361.0,85.71,2177.63,6.63,16.0,0.0,70.88,21.94,83.15,7.32,5.0,285.0,89.53,2591.95,5.96,12.0,0.0,69.76,15.51,84.42,7.36,9.0,85.14761904761905,68.26543317793318,7.115825563325564,83.61392857142857,68.42277777777778,6.793944444444445,44.0,51.0,-55.0,W2,95.0,0.463,42,53,2,L1,95,0.442
2024-09-22,ARI,MIL,JORDAN MONTGOMERY,FRANKIE MONTAS,567.0,92.06,2295.01,6.04,43.0,0.0,70.44,14.59,80.87,7.27,6.0,380.0,86.18,2184.02,6.71,16.0,0.0,69.64,16.56,82.47,7.65,6.0,79.85777777777777,66.7293856143856,7.424492544492544,,,,56.0,40.0,81.0,W7,96.0,0.583,47,50,5,W1,97,0.485
2024-09-22,SF,KC,BLAKE SNELL,SETH LUGO,580.0,86.7,2557.64,6.01,35.0,0.0,69.89,15.6,80.8,7.16,6.0,493.0,89.86,2313.58,6.8,44.0,0.0,67.81,22.52,81.12,7.12,6.0,86.76,69.79119047619047,7.155904761904762,82.506,68.79090909090908,6.990320346320345,47.0,50.0,-28.0,W1,97.0,0.485,52,45,17,L2,97,0.536
2024-09-22,LAA,HOU,GRIFFIN CANNING,SPENCER ARRIGHETTI,418.0,87.03,2456.59,7.04,26.0,0.0,69.12,20.77,81.79,7.16,5.0,471.0,89.21,2234.54,5.91,24.0,0.0,71.03,16.14,82.45,7.44,5.0,81.08385416666667,69.77017045454545,7.212987012987012,88.39000000000001,70.52627777777778,7.1466666666666665,56.0,40.0,56.0,L1,96.0,0.583,47,49,-62,L1,96,0.49
2024-09-22,CLE,STL,GAVIN WILLIAMS,ANDRE PALLANTE,576.0,90.89,2302.53,6.69,30.0,0.0,69.35,2.93,81.94,6.99,6.0,483.0,90.85,2318.68,7.12,27.0,0.0,70.03,20.3,84.11,7.08,6.0,80.0188492063492,68.25123015873015,6.851580687830688,82.11666666666667,70.72683982683984,6.791168831168831,51.0,46.0,17.0,W1,97.0,0.526,46,49,-45,W2,95,0.484
2024-09-22,WSH,CHC,JAKE IRVIN,SHOTA IMANAGA,572.0,86.43,1946.22,6.28,37.0,0.0,69.44,21.4,82.15,7.39,6.0,534.0,90.43,2368.17,7.06,26.0,0.0,70.35,14.92,82.83,7.14,6.0,81.61837301587302,68.54080808080808,7.088371212121213,91.27,71.27833333333334,7.334166666666666,57.0,39.0,119.0,W2,96.0,0.594,38,58,-102,L4,96,0.396
