game_date,away_team,home_team,away_pitcher,home_pitcher,home_pitcher_total_pitches,home_pitcher_avg_velocity,home_pitcher_avg_spin_rate,home_pitcher_avg_extension,home_pitcher_strikeouts,home_pitcher_whiffs,home_pitcher_avg_bat_speed,home_pitcher_avg_launch_angle,home_pitcher_avg_exit_velocity,home_pitcher_avg_swing_length,home_pitcher_games_played,away_pitcher_total_pitches,away_pitcher_avg_velocity,away_pitcher_avg_spin_rate,away_pitcher_avg_extension,away_pitcher_strikeouts,away_pitcher_whiffs,away_pitcher_avg_bat_speed,away_pitcher_avg_launch_angle,away_pitcher_avg_exit_velocity,away_pitcher_avg_swing_length,away_pitcher_games_played,home_team_avg_launch_speed,home_team_avg_bat_speed,home_team_avg_swing_length,away_team_avg_launch_speed,away_team_avg_bat_speed,away_team_avg_swing_length,home_wins,home_losses,home_run_diff,home_streak,home_games_played,home_win_pct,away_wins,away_losses,away_run_diff,away_streak,away_games_played,away_win_pct
2024-08-18,MIA,NYM,VALENTE BELLOZO,PAUL BLACKBURN,421.0,87.25,2260.23,6.26,22.0,0.0,69.68,14.26,78.74,7.16,5.0,336.0,83.98,2298.06,6.02,17.0,0.0,71.22,32.43,86.09,7.3,4.0,86.50666666666666,69.85013227513228,7.111455026455026,74.26861111111111,69.881875,6.858988095238095,55.0,42.0,45.0,L1,97.0,0.567,44,51,-55,W2,95,0.463
2024-08-18,SEA,PIT,GEORGE KIRBY,JAKE WOODFORD,289.0,87.42,2266.36,6.5,11.0,0.0,69.4,17.1,83.05,7.12,5.0,562.0,91.74,2126.71,6.52,31.0,0.0,69.84,16.86,83.89,7.07,6.0,80.96157142857143,69.94,6.6255,86.14999999999999,71.19452380952382,7.58452380952381,39.0,58.0,-53.0,W1,97.0,0.402,51,45,32,W3,96,0.531
2024-08-18,WSH,PHI,JAKE IRVIN,TAIJUAN WALKER,175.0,87.11,1844.31,5.99,8.0,0.0,67.83,7.15,81.49,6.97,2.0,600.0,89.65,2411.7,7.08,28.0,0.0,69.94,20.55,82.88,7.06,6.0,83.79667162698412,68.59190934065934,7.230237332112332,82.15138888888889,67.67698412698412,7.109265873015873,55.0,41.0,63.0,W1,96.0,0.573,38,58,-102,L4,96,0.396
2024-08-18,BOS,BAL,KUTTER CRAWFORD,ALBERT SUAREZ,,,,,,,,,,,,476.0,86.69,2284.57,6.16,23.0,0.0,70.43,26.29,82.34,7.24,6.0,82.52254464285716,69.39235347985348,6.954150641025641,78.48666666666666,70.08013492063492,7.02136507936508,43.0,52.0,-90.0,L2,95.0,0.453,53,45,61,W10,98,0.541
2024-08-18,ARI,TB,MERRILL KELLY,DREW RASMUSSEN,103.0,94.22,2537.97,6.65,8.0,0.0,67.46,18.26,83.67,7.18,4.0,181.0,88.41,2374.38,6.07,6.0,0.0,72.29,14.25,82.86,7.58,2.0,85.29797619047619,74.62928571428571,7.715000000000001,,,,50.0,47.0,61.0,L4,97.0,0.515,47,50,5,W1,97,0.485
2024-08-18,KC,CIN,BRADY SINGER,ANDREW ABBOTT,561.0,87.86,2410.41,6.56,28.0,0.0,69.92,25.13,82.1,7.17,6.0,577.0,88.28,2353.67,7.11,36.0,0.0,69.27,16.57,80.84,7.18,6.0,82.98169191919192,66.95534722222222,7.231944444444444,80.91270292207793,71.43995535714286,7.573139880952381,50.0,47.0,31.0,W2,97.0,0.515,47,50,-28,W1,97,0.485
2024-08-18,CLE,MIL,BEN LIVELY,COLIN REA,455.0,88.91,2088.22,6.61,32.0,0.0,70.97,26.62,83.94,7.43,5.0,529.0,86.07,1949.37,6.89,20.0,0.0,69.0,21.55,84.05,7.13,6.0,83.995,68.52930555555555,6.747777777777777,79.57666666666667,70.567,7.124,56.0,40.0,81.0,W7,96.0,0.583,46,49,-45,W2,95,0.484
2024-08-18,CWS,HOU,KY BUSH,FRAMBER VALDEZ,578.0,87.36,2383.73,5.9,48.0,0.0,69.85,0.24,81.03,7.55,6.0,268.0,86.61,2259.03,6.83,10.0,0.0,69.69,20.88,82.82,7.33,3.0,86.75138888888888,68.59518518518519,7.678650793650793,90.10833333333332,69.66083333333334,7.012777777777778,56.0,40.0,56.0,L1,96.0,0.583,32,65,-98,L2,97,0.33
2024-08-18,LAD,STL,CLAYTON KERSHAW,SONNY GRAY,555.0,87.73,2497.07,6.6,46.0,0.0,68.02,14.58,83.78,7.33,6.0,389.0,85.19,2301.91,6.42,18.0,0.0,70.45,14.28,83.24,7.58,5.0,82.67875000000001,71.04208333333334,7.461994047619047,90.16666666666669,70.23506944444443,7.540208333333334,51.0,46.0,17.0,W1,97.0,0.526,58,39,69,W2,97,0.598
2024-08-18,TOR,CHC,BOWDEN FRANCIS,SHOTA IMANAGA,538.0,87.0,2008.73,6.27,39.0,0.0,70.08,24.57,81.16,7.4,6.0,338.0,88.01,2047.66,6.77,24.0,0.0,70.0,23.78,84.66,7.03,5.0,82.13354166666666,67.11687500000001,6.8253125,80.41218434343435,69.3643287037037,7.086296296296297,57.0,39.0,119.0,W2,96.0,0.594,55,41,17,L2,96,0.573
2024-08-18,MIN,TEX,PABLO LOPEZ,TYLER MAHLE,229.0,88.36,2269.08,6.55,10.0,0.0,69.05,19.97,83.38,7.01,3.0,,,,,,,,,,,,82.78058922558922,68.59472222222222,6.942032828282827,85.42999999999999,71.10496031746031,7.230079365079365,48.0,49.0,47.0,W1,97.0,0.495,47,49,-8,L1,96,0.49
