game_date,home_team,away_team,winner
2024-06-21,Cubs,Mets,Mets
2024-06-21,Tigers,White Sox,Tigers
2024-06-21,Phillies,D-backs,D-backs
2024-06-21,Pirates,Rays,Rays
2024-06-21,Yankees,Braves,Braves
2024-06-21,Reds,Red Sox,Reds
2024-06-21,Guardians,Blue Jays,Guardians
2024-06-21,Marlins,Mariners,Marlins
2024-06-21,Rangers,Royals,Rangers
2024-06-21,Astros,Orioles,Astros
2024-06-21,Rockies,Nationals,Nationals
2024-06-21,Padres,Brewers,Padres
2024-06-21,Dodgers,Angels,Angels
