mlbam_id,avg_launch_speed,avg_bat_speed,avg_swing_length,recent_home_runs,recent_strikeouts,plate_appearances,home_run_rate,strikeout_rate
444482,72.3375,67.96000000000001,6.49,0,3,23,0.0,0.13043478260869565
457705,82.6,73.9375,7.425,0,1,25,0.0,0.04
457759,75.88571428571427,65.28888888888889,6.966666666666667,0,0,16,0.0,0.0
467793,83.8,71.0125,7.8375,0,1,22,0.0,0.045454545454545456
502054,96.61666666666667,69.21428571428571,6.128571428571428,0,0,20,0.0,0.0
502110,81.71428571428571,68.92727272727274,8.845454545454546,1,1,23,0.043478260869565216,0.043478260869565216
502671,77.7909090909091,72.27499999999999,7.533333333333334,1,0,27,0.037037037037037035,0.0
514888,77.3,69.08571428571429,7.8999999999999995,0,0,9,0.0,0.0
518595,84.425,71.08571428571427,7.728571428571428,0,2,12,0.0,0.16666666666666666
518934,78.9,65.33333333333333,6.5,0,1,6,0.0,0.16666666666666666
521692,82.78571428571429,72.2,7.485714285714286,1,0,17,0.058823529411764705,0.0
542303,77.75714285714287,68.86999999999999,7.25,1,1,16,0.0625,0.0625
543257,72.97999999999999,60.13333333333333,6.216666666666666,0,1,14,0.0,0.07142857142857142
543685,79.5,68.8125,7.025,0,0,16,0.0,0.0
543760,85.53,66.47999999999999,7.31,0,0,19,0.0,0.0
543807,84.2,70.52307692307691,7.700000000000001,0,1,20,0.0,0.05
543877,84.6,63.8,7.0,1,1,24,0.041666666666666664,0.041666666666666664
547180,82.58000000000001,73.05714285714285,7.685714285714285,0,0,20,0.0,0.0
553869,75.56666666666666,71.1,6.74,0,1,9,0.0,0.1111111111111111
553993,85.17142857142858,71.25555555555555,7.688888888888889,0,1,16,0.0,0.0625
570482,81.38571428571429,66.96666666666665,7.022222222222222,0,1,13,0.0,0.07692307692307693
571448,90.75,73.72857142857143,8.757142857142856,1,0,17,0.058823529411764705,0.0
571745,78.62,68.0,7.125,0,2,23,0.0,0.08695652173913043
571771,84.8,71.85714285714286,6.971428571428571,0,2,14,0.0,0.14285714285714285
572138,83.96666666666667,71.46666666666667,7.088888888888889,1,1,18,0.05555555555555555,0.05555555555555555
572191,71.2,77.54285714285713,7.457142857142857,0,1,17,0.0,0.058823529411764705
572233,78.47999999999999,73.47142857142856,7.328571428571428,0,0,15,0.0,0.0
573262,96.45,70.91428571428573,7.857142857142857,0,1,18,0.0,0.05555555555555555
575929,86.95714285714287,77.95,7.9625,0,1,16,0.0,0.0625
578428,82.64999999999999,71.66,6.840000000000001,0,0,13,0.0,0.0
592178,83.8,67.44285714285715,7.728571428571429,0,3,21,0.0,0.14285714285714285
592192,79.31666666666666,66.4625,7.575,0,2,16,0.0,0.125
