team_name,avg_launch_speed,avg_bat_speed,avg_swing_length
ATL,83.334,71.40042857142858,7.401142857142856
BAL,80.66655328798187,70.43402597402597,7.322634508348794
BOS,96.12333333333333,65.61507936507937,6.785833333333333
CHC,81.41802083333333,69.20864718614719,6.902006222943723
CIN,80.66051587301587,66.17541414141414,6.944984848484848
CLE,84.14027777777778,68.75820105820107,7.233339947089948
CWS,87.71111111111111,70.4011111111111,7.51111111111111
DET,84.38680555555555,68.22875,6.726515151515152
KC,87.55428571428571,72.07801587301587,7.596666666666666
LAA,83.78306878306879,70.2139423076923,6.973258547008547
LAD,79.78571428571429,70.8797619047619,7.240714285714286
MIA,78.71000000000001,68.14166666666667,6.386904761904762
MIL,87.25811507936508,69.82793650793651,7.249126984126984
PHI,82.67425925925926,69.79713480963481,7.463463480963481
PIT,78.25952380952381,68.62213804713805,6.836026936026936
SD,72.67680272108844,65.54547619047618,7.420119047619047
SEA,82.78125,70.93607278138529,7.276669372294372
SF,87.345,69.40392207792208,7.169012987012986
STL,81.56444444444443,66.48280952380952,6.997722222222222
TB,77.87698412698413,68.31729603729603,6.886013986013986
TEX,84.33572974644403,68.37304421768707,7.082312925170068
TOR,85.81487878787878,70.65714285714286,7.5373809523809525
WSH,80.0975,66.203125,6.814732142857143
