game_date,away_team,home_team,away_pitcher,home_pitcher,home_pitcher_total_pitches,home_pitcher_avg_velocity,home_pitcher_avg_spin_rate,home_pitcher_avg_extension,home_pitcher_strikeouts,home_pitcher_whiffs,home_pitcher_avg_bat_speed,home_pitcher_avg_launch_angle,home_pitcher_avg_exit_velocity,home_pitcher_avg_swing_length,home_pitcher_games_played,away_pitcher_total_pitches,away_pitcher_avg_velocity,away_pitcher_avg_spin_rate,away_pitcher_avg_extension,away_pitcher_strikeouts,away_pitcher_whiffs,away_pitcher_avg_bat_speed,away_pitcher_avg_launch_angle,away_pitcher_avg_exit_velocity,away_pitcher_avg_swing_length,away_pitcher_games_played,home_team_avg_launch_speed,home_team_avg_bat_speed,home_team_avg_swing_length,away_team_avg_launch_speed,away_team_avg_bat_speed,away_team_avg_swing_length,home_wins,home_losses,home_run_diff,home_streak,home_games_played,home_win_pct,away_wins,away_losses,away_run_diff,away_streak,away_games_played,away_win_pct
2024-06-26,SEA,TB,GEORGE KIRBY,RYAN PEPIOT,522,91.21,2453.08,6.72,39,0,69.16,28.9,83.81,7.06,6,546.0,92.03,2161.32,6.62,38.0,0.0,68.16,15.8,82.14,6.96,6.0,76.95208333333333,65.77244318181818,6.668118686868686,77.00538194444444,70.39463102869352,7.221045100732601,50,47,61,L4,97,0.515,51.0,45.0,32.0,W3,96.0,0.531
2024-06-26,PHI,DET,SPENCER TURNBULL,TYLER HOLTON,197,87.15,2232.52,6.42,11,0,68.09,14.85,81.89,7.31,10,231.0,88.45,2537.39,6.21,15.0,0.0,69.76,22.53,81.14,7.31,6.0,87.795,72.07866666666668,7.116666666666667,84.28412698412698,68.83054945054946,7.322611416361417,59,38,87,L4,97,0.608,55.0,41.0,63.0,W1,96.0,0.573
2024-06-26,PIT,CIN,LUIS L ORTIZ,GRAHAM ASHCRAFT,245,92.05,2561.36,5.51,9,0,68.79,15.48,85.67,6.99,3,,,,,,,,,,,,77.505,68.0045,6.9915,84.28857142857143,70.82460317460318,6.921111111111111,50,47,31,W2,97,0.515,39.0,58.0,-53.0,W1,97.0,0.402
2024-06-26,ATL,STL,REYNALDO LOPEZ,KYLE GIBSON,459,86.25,2226.38,6.92,31,0,69.49,7.86,81.42,7.68,5,,,,,,,,,,,,79.2568341307815,69.10465799956346,7.355980574047801,80.18243912949795,70.28566760037349,7.249439775910364,51,46,17,W1,97,0.526,42.0,53.0,2.0,L1,95.0,0.442
2024-06-26,TEX,MIL,NATHAN EOVALDI,DALLAS KEUCHEL,71,85.87,2060.51,5.75,4,0,71.38,8.29,88.0,7.4,1,472.0,90.57,1956.78,6.54,30.0,0.0,70.74,10.43,84.19,7.28,6.0,85.0271768707483,69.10274943310658,7.049518140589569,85.304,70.05876373626373,7.42295177045177,56,40,81,W7,96,0.583,48.0,49.0,47.0,W1,97.0,0.495
2024-06-26,MIA,KC,VALENTE BELLOZO,BRADY SINGER,444,87.35,2295.41,6.97,20,0,69.95,11.49,82.66,7.27,5,72.0,85.85,2398.64,6.07,2.0,0.0,70.71,33.52,80.84,7.31,1.0,85.4172619047619,70.90342261904762,7.450912698412698,78.2525,68.355,6.858333333333333,47,50,-28,W1,97,0.485,44.0,51.0,-55.0,W2,95.0,0.463
2024-06-26,COL,HOU,RYAN FELTNER,SPENCER ARRIGHETTI,470,87.4,2434.91,7.13,32,0,68.84,19.27,81.04,7.36,6,513.0,89.98,2336.92,6.44,27.0,0.0,69.01,15.07,83.48,7.15,6.0,82.36068027210885,69.33579365079365,7.297857142857143,79.63333333333333,69.1261111111111,7.320206349206349,56,40,56,L1,96,0.583,22.0,74.0,-253.0,L2,96.0,0.229
2024-06-26,OAK,LAA,JOEY ESTES,ROANSY CONTRERAS,215,88.99,2359.38,6.47,11,0,70.62,13.36,83.5,7.38,8,492.0,87.54,2403.23,5.92,24.0,0.0,70.2,29.6,82.14,7.15,6.0,81.84652777777778,68.81977272727272,6.996875,,,,47,49,-62,L1,96,0.49,,,,,,
2024-06-26,WSH,SD,DJ HERZ,DYLAN CEASE,604,90.61,2646.84,6.25,43,0,68.24,24.64,81.86,7.27,6,388.0,88.63,2228.09,6.64,27.0,0.0,70.9,24.12,82.85,7.29,5.0,82.37222222222222,70.22436507936509,7.325,85.13,68.57161904761905,7.419142857142857,52,44,7,L1,96,0.542,38.0,58.0,-102.0,L4,96.0,0.396
2024-06-26,CLE,BAL,CARLOS CARRASCO,GRAYSON RODRIGUEZ,573,90.09,2321.13,7.27,38,0,70.24,18.28,83.66,7.23,6,377.0,88.14,2096.53,6.61,20.0,0.0,69.81,10.0,80.77,7.34,5.0,82.56968253968255,69.38657407407408,7.256249999999999,87.27238095238096,69.9002380952381,7.335238095238094,43,52,-90,L2,95,0.453,46.0,49.0,-45.0,W2,95.0,0.484
2024-06-26,NYY,NYM,LUIS GIL,SEAN MANAEA,448,87.91,2054.75,7.45,29,0,69.11,22.23,82.21,6.97,5,517.0,93.85,2205.18,6.78,29.0,0.0,70.41,18.56,84.6,7.22,6.0,82.08321428571428,69.70166048237476,7.146570810142238,91.22998917748916,69.80570730856445,7.349133961276819,55,42,45,L1,97,0.567,53.0,43.0,111.0,L2,96.0,0.552
2024-06-26,TOR,BOS,RYAN BURR,NICK PIVETTA,574,88.23,2472.95,6.74,41,0,69.95,26.38,81.07,7.2,6,84.0,88.31,2415.74,6.96,6.0,0.0,69.04,8.56,83.16,7.33,4.0,83.95972222222223,67.70669191919191,7.210164141414141,87.78200000000001,70.91471428571428,7.165595238095238,53,45,61,W10,98,0.541,55.0,41.0,17.0,L2,96.0,0.573
2024-06-26,ATL,STL,BRYCE ELDER,MATTHEW LIBERATORE,243,91.07,2324.02,6.24,16,0,70.99,16.55,83.88,7.3,11,96.0,87.48,2216.52,5.86,4.0,0.0,70.12,9.53,78.94,7.69,1.0,79.2568341307815,69.10465799956346,7.355980574047801,80.18243912949795,70.28566760037349,7.249439775910364,51,46,17,W1,97,0.526,42.0,53.0,2.0,L1,95.0,0.442
2024-06-26,LAD,CWS,GAVIN STONE,ERICK FEDDE,572,89.58,2083.61,6.7,33,0,69.53,16.18,82.15,7.16,6,537.0,91.32,2016.84,6.63,36.0,0.0,70.1,15.9,83.83,7.38,6.0,79.87666666666667,67.85805555555555,7.330555555555556,82.39780952380951,72.11645021645022,7.229437229437229,32,65,-98,L2,97,0.33,58.0,39.0,69.0,W2,97.0,0.598
2024-06-26,MIN,ARI,SIMEON WOODS RICHARDSON,RYNE NELSON,508,90.14,2195.18,6.8,18,0,68.74,19.84,84.34,6.8,6,508.0,87.72,2283.22,6.75,30.0,0.0,69.92,20.31,82.85,7.25,6.0,,,,88.22438775510204,70.24545351473922,7.2580215419501135,47,50,5,W1,97,0.485,47.0,49.0,-8.0,L1,96.0,0.49
2024-06-26,CHC,SF,HAYDEN WESNESKI,HAYDEN BIRDSONG,97,91.48,2104.59,6.66,5,0,68.64,15.5,85.26,6.93,1,268.0,89.83,2354.32,7.07,18.0,0.0,69.73,23.19,85.58,7.29,11.0,84.48809523809523,68.84392857142856,7.472499999999999,85.08577380952381,66.66839285714286,6.763348214285714,52,45,17,L2,97,0.536,57.0,39.0,119.0,W2,96.0,0.594
