full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Kyle Gibson,481,86.14,2191.56,6.95,22,0,70.15,15.15,81.77,7.5,5
Tyler Anderson,484,84.54,2099.82,6.05,32,0,70.86,25.04,81.7,7.41,5
Kevin Gausman,506,91.05,2099.42,6.63,20,0,70.87,24.85,85.24,7.17,5
Frankie Montas,466,91.92,2228.03,5.99,28,0,70.39,19.11,83.83,7.27,5
Austin Gomber,451,85.05,2223.34,6.72,23,0,70.34,15.79,83.44,7.41,5
Jordan Montgomery,290,85.77,2042.87,6.67,10,0,69.71,10.23,84.07,7.67,4
David Peterson,448,88.63,2109.63,7.05,24,0,67.91,11.99,82.52,7.05,5
Kolby Allard,187,84.97,1925.47,6.01,8,0,68.9,21.05,83.74,7.08,3
Dean Kremer,553,88.33,2081.65,6.2,24,0,68.42,21.59,82.1,7.15,6
Kyle Tyler,326,85.26,2282.34,6.96,15,0,68.93,12.39,81.14,7.21,4
Hunter Greene,517,92.62,2296.32,6.48,38,0,68.94,27.47,81.66,7.11,5
Shane Baz,401,90.92,2333.37,6.58,20,0,70.19,17.86,86.71,7.22,5
Brenan Hanifee,87,93.36,2073.47,6.17,3,0,72.98,23.47,85.11,7.2,4
DJ Herz,309,90.44,2305.95,6.73,22,0,68.58,24.48,82.51,7.01,4
Kyle Harrison,416,86.53,2072.35,6.62,27,0,69.47,18.13,84.42,7.06,5
Bryan Woo,389,91.85,2221.45,6.68,22,0,68.84,15.03,81.42,6.82,5
