game_date,home_team,away_team,winner
2024-04-25,Pirates,Brewers,Brewers
2024-04-25,Reds,Phillies,Phillies
2024-04-25,Guardians,Red Sox,Guardians
2024-04-25,Twins,White Sox,Twins
2024-04-25,Royals,Blue Jays,Royals
2024-04-25,Cubs,Astros,Cubs
2024-04-25,Rangers,Mariners,Mariners
2024-04-25,Rockies,Padres,Rockies
2024-04-25,Nationals,Dodgers,Dodgers
