full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Steven Matz,53,87.89,2252.57,6.53,4,0,,23.59,81.75,,1
Trevor Williams,51,85.64,1993.84,6.64,5,0,,8.62,84.27,,1
Tyler Beede,0,,,,3,0,,,,,1
Adrian Houser,64,89.08,2123.55,6.62,6,0,,35.05,83.61,,1
Chris Flexen,0,,,,1,0,,,,,1
Clarke Schmidt,58,90.09,2777.0,6.17,5,0,,9.73,83.18,,1
Brady Singer,0,,,,4,0,,,,,1
Dean Kremer,0,,,,3,0,,,,,1
Matt Manning,63,89.26,2134.57,6.87,4,0,,26.71,76.93,,1
Jordan Balazovic,0,,,,0,0,,,,,1
Ronel Blanco,0,,,,5,0,,,,,1
Keider Montero,52,90.88,2207.56,6.44,3,0,,14.53,85.87,,1
Garrett Whitlock,0,,,,5,0,,,,,1
Ryan Weathers,79,91.13,2246.92,5.67,4,0,,18.58,87.35,,1
Quinn Priester,58,89.94,2207.91,6.31,5,0,,-8.93,91.46,,1
Naoyuki Uwasawa,0,,,,3,0,,,,,1
Jordan Wicks,0,,,,2,0,,,,,1
AJ Smith-Shawver,71,90.74,1977.38,6.79,3,0,,16.25,82.77,,1
