mlbam_id,lookup_player_name,team,avg_launch_speed,avg_bat_speed,avg_swing_length,total_pitches,recent_home_runs,recent_strikeouts,HR,SO,PA,AVG,SLG
457705,andrew mccutchen,PIT,89.52,74.59,8.01,18,0,1,9.0,78.0,366.0,0.26,0.39
514888,josé altuve,HOU,76.94,63.84,7.31,13,0,0,17.0,67.0,420.0,0.28,0.47
518692,freddie freeman,LAD,78.97,69.22,7.1,12,0,1,10.0,85.0,380.0,0.3,0.47
521692,salvador pérez,KC,91.35,76.02,8.46,12,1,0,18.0,77.0,407.0,0.26,0.47
527038,wilmer flores,SF,103.3,65.53,7.3,16,0,1,12.0,64.0,359.0,0.24,0.38
543760,marcus semien,TEX,80.88,68.35,7.74,19,0,2,13.0,80.0,424.0,0.23,0.37
543807,george springer,TOR,83.63,68.67,7.76,17,0,1,17.0,72.0,383.0,0.28,0.5
545361,mike trout,LAA,87.84,75.13,7.99,22,0,1,18.0,92.0,329.0,0.24,0.47
553993,eugenio suárez,AZ,80.31,71.39,7.74,25,0,1,36.0,110.0,416.0,0.25,0.59
573262,mike yastrzemski,SF,96.7,71.6,7.5,2,0,0,8.0,81.0,354.0,0.24,0.37
592206,nick castellanos,PHI,82.49,68.94,7.75,12,0,0,13.0,85.0,416.0,0.27,0.43
592518,manny machado,SD,92.77,72.3,7.89,18,1,0,18.0,75.0,434.0,0.28,0.48
592885,christian yelich,MIL,77.28,66.95,6.96,20,1,2,19.0,111.0,408.0,0.26,0.45
593428,xander bogaerts,SD,78.1,65.94,7.42,18,0,1,6.0,63.0,405.0,0.27,0.38
596115,trevor story,BOS,89.24,70.14,7.89,14,0,1,15.0,114.0,408.0,0.25,0.4
596146,max kepler,PHI,82.2,67.76,7.04,17,0,1,11.0,66.0,333.0,0.2,0.37
605141,mookie betts,LAD,90.28,69.06,6.92,11,0,0,11.0,46.0,414.0,0.24,0.37
607208,trea turner,PHI,67.45,66.38,7.63,20,0,1,11.0,74.0,449.0,0.29,0.43
621493,taylor ward,LAA,80.48,68.19,7.02,14,0,1,23.0,115.0,434.0,0.23,0.49
641857,ryan mcmahon,COL,82.84,75.45,7.34,15,0,1,16.0,127.0,401.0,0.22,0.4
642715,willy adames,SF,89.22,71.9,8.45,15,0,1,15.0,113.0,434.0,0.23,0.4
646240,rafael devers,SF,74.31,61.54,7.38,19,0,1,19.0,118.0,470.0,0.26,0.48
647304,josh naylor,AZ,87.5,70.76,7.74,22,1,1,11.0,49.0,394.0,0.29,0.45
650333,luis arráez,SD,83.12,61.89,6.14,17,0,0,5.0,12.0,419.0,0.28,0.39
650402,gleyber torres,DET,84.27,68.24,6.47,16,0,1,9.0,51.0,385.0,0.28,0.42
650490,yandy díaz,TB,73.2,73.81,7.77,15,0,1,17.0,60.0,432.0,0.29,0.47
650859,luis rengifo,LAA,81.41,67.06,6.72,16,0,0,4.0,65.0,359.0,0.24,0.32
656716,zach mckinstry,DET,79.92,70.44,7.5,14,1,1,8.0,72.0,352.0,0.27,0.45
656941,kyle schwarber,PHI,93.72,74.05,7.4,17,0,2,34.0,120.0,452.0,0.25,0.56
657757,gavin sheets,SD,76.36,66.14,7.7,20,0,2,14.0,72.0,374.0,0.25,0.43
660271,shohei ohtani,LAD,74.93,72.37,8.14,18,0,1,37.0,119.0,465.0,0.27,0.62
660821,jesús sánchez,MIA,88.22,63.28,6.12,19,0,1,9.0,66.0,316.0,0.26,0.42
661388,william contreras,MIL,80.76,69.23,6.87,32,0,0,6.0,80.0,418.0,0.25,0.35
663647,ke'bryan hayes,PIT,79.97,68.73,6.41,19,0,1,2.0,78.0,373.0,0.24,0.3
663697,jonathan india,KC,82.35,70.37,7.4,17,0,1,4.0,68.0,411.0,0.24,0.34
664761,alec bohm,PHI,92.25,71.38,6.92,12,0,0,8.0,62.0,383.0,0.28,0.39
666018,jonathan aranda,TB,90.06,60.47,6.7,13,0,1,11.0,92.0,380.0,0.32,0.48
666158,gavin lux,CIN,73.85,71.77,7.1,14,0,1,4.0,79.0,329.0,0.28,0.38
666176,jo adell,LAA,89.6,77.79,7.64,13,0,0,21.0,86.0,351.0,0.24,0.48
666182,bo bichette,TOR,88.52,68.29,7.2,18,0,0,13.0,72.0,445.0,0.28,0.45
666969,adolis garcía,TEX,80.76,70.84,7.19,21,0,0,14.0,102.0,395.0,0.23,0.4
668715,spencer steer,CIN,87.23,70.71,7.39,16,0,1,11.0,86.0,372.0,0.25,0.39
668804,bryan reynolds,PIT,78.62,72.92,7.24,17,0,1,10.0,113.0,415.0,0.24,0.38
