team_name,avg_launch_speed,avg_bat_speed,avg_swing_length
ATL,87.2142361111111,71.83993055555555,6.862847222222222
BAL,82.02618785975929,70.48404914529914,6.943034188034188
BOS,80.35138888888889,70.53316738816739,7.787037724180581
CHC,83.41706349206349,67.37659297052154,6.905107709750567
CIN,82.92055555555555,68.9436507936508,7.003306878306879
CLE,85.00815126050419,67.85985173939122,7.065796408756936
COL,74.13055555555556,70.6225,7.47
CWS,75.85930555555557,68.64046296296296,7.123379629629629
DET,82.2113492063492,67.75478835978836,7.064027777777778
HOU,83.03636054421769,68.66761904761904,7.210277777777778
KC,82.67237833594977,70.40208660387232,7.121669283097854
LAA,78.83271825396825,68.21685185185186,6.821574074074074
LAD,74.74875396825396,67.876,7.2450909090909095
MIA,70.94166666666666,67.85354020979021,6.431060606060606
MIL,81.842,70.67492424242424,7.605984848484849
MIN,87.27503030303032,69.1448253968254,7.054174603174603
NYM,82.71836459836459,71.51421536796538,7.443158369408369
NYY,87.90985757939539,72.02710984393757,7.596478091236494
PHI,84.89441798941799,70.25055114638448,7.38358024691358
PIT,79.38666666666667,67.60984265734265,6.860116550116549
SD,76.82628968253968,69.96576617826618,7.099157786657786
SEA,87.30866666666667,70.99166666666667,7.339666666666668
SF,84.92569444444445,69.74017857142857,7.018079004329004
STL,87.98440476190476,71.63630952380952,7.3151488095238095
TB,86.57933333333332,69.2375,6.903651515151514
TEX,82.7839455782313,70.87359768468791,7.227460914190238
TOR,76.32242063492063,69.87533068783068,7.1872850529100525
WSH,87.49952904238619,69.83717687074831,7.538486394557823
