team_name,avg_launch_speed,avg_bat_speed,avg_swing_length
ATL,81.26380952380953,69.20367676767677,7.145313131313131
BAL,82.80125000000001,72.10708333333334,7.212083333333333
BOS,74.98001984126985,68.06383158508159,6.960678904428904
CHC,82.75339826839827,68.3923469387755,7.02693413729128
CIN,85.04861111111111,68.1655753968254,7.245800264550264
CLE,84.17142857142858,68.35,6.385714285714286
COL,84.638,69.05499999999999,7.656428571428572
CWS,79.9075,70.34126984126985,7.2307539682539685
DET,78.923,64.07916666666667,6.389
HOU,81.81486928104574,67.49477513227514,7.509986772486773
KC,81.60996598639456,71.09555640437993,7.2365076030412165
LAA,90.58888888888889,66.56222222222222,6.825555555555556
LAD,79.5492857142857,68.16091575091575,7.03037851037851
MIA,81.91125,69.10255411255412,6.569134199134199
MIL,81.16499999999999,66.256,6.851000000000001
MIN,85.10972222222222,71.07279411764705,7.106985294117647
NYM,82.33430555555556,71.890481000481,7.363508898508898
NYY,83.61112373737375,69.22876984126985,7.651646825396825
PHI,87.16270833333333,71.33282602813853,7.203449675324675
PIT,78.76305555555557,69.52444444444444,7.214537037037037
SD,83.46428571428571,70.04438775510204,7.024914965986395
SEA,82.16523148148148,72.07507936507936,7.4316666666666675
SF,82.9580753968254,69.75101190476191,7.442559523809524
STL,80.72244897959183,69.90330498866213,7.294246031746032
TB,80.33766666666666,68.91155844155844,7.342424242424242
TEX,81.705,71.30083213083213,7.370678210678211
TOR,83.47500000000001,68.82319444444444,7.122301587301588
WSH,81.86055555555555,71.41116883116884,7.695200216450217
