full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Lance Lynn,84,88.71,2333.13,6.32,9,0,,19.5,84.0,,2
Merrill Kelly,64,88.77,2345.61,6.02,11,0,,31.71,79.26,,2
Kyle Hendricks,0,,,,6,0,,,,,2
Patrick Corbin,86,86.22,2090.43,6.78,2,0,,8.22,83.78,,1
Marcus Stroman,85,87.4,2299.19,5.67,5,0,,7.54,86.91,,1
Austin Gomber,76,84.9,2080.89,6.82,5,0,,9.04,81.65,,2
Chris Bassitt,156,86.08,2076.41,6.35,8,0,,14.14,82.43,,2
Aaron Nola,79,85.84,2275.66,6.84,4,0,,13.43,86.52,,1
Erick Fedde,81,89.72,1994.89,6.59,4,0,,19.19,78.05,,1
Max Fried,0,,,,5,0,,,,,2
Luis Severino,73,93.2,2181.19,6.18,4,0,,12.96,76.91,,1
Zack Littell,79,88.83,1959.61,6.3,3,0,,33.63,84.39,,1
Griffin Canning,50,88.21,2155.49,5.96,10,0,,24.0,74.09,,2
Jack Flaherty,156,89.03,2305.85,6.71,14,0,,16.27,79.94,,2
Tylor Megill,90,90.42,1925.63,7.18,8,0,,9.55,79.67,,2
Joe Ryan,150,89.25,2216.51,6.57,10,0,,25.5,81.26,,2
Hunter Greene,0,,,,8,0,,,,,2
DL Hall,0,,,,7,0,,,,,2
Logan Gilbert,0,,,,14,0,,,,,2
Darren McCaughan,90,85.03,2219.64,6.36,7,0,,2.93,80.45,,2
Logan Allen,0,,,,8,0,,,,,2
Bobby Miller,46,91.25,2363.28,6.85,5,0,,16.47,82.33,,1
Kutter Crawford,0,,,,11,0,,,,,2
Grayson Rodriguez,52,89.85,2219.35,7.22,3,0,,18.67,88.07,,1
Hunter Brown,73,90.23,2154.04,6.42,10,0,,19.47,83.6,,2
