game_date,home_team,away_team,winner
2024-09-23,Phillies,Cubs,Phillies
2024-09-23,Blue Jays,Red Sox,Red Sox
2024-09-23,Astros,Mariners,Mariners
2024-09-23,D-backs,Giants,Giants
