team_name,avg_launch_speed,avg_bat_speed,avg_swing_length
ATL,79.72876984126984,70.44329365079365,6.9806349206349205
BAL,82.616,66.86431457431458,6.811226551226551
BOS,83.77333333333334,70.37914285714285,7.512642857142858
CIN,83.5641836734694,68.96120902906617,6.893908472479901
CLE,80.91855555555556,67.79275396825396,7.038396825396825
COL,74.66708333333332,68.98842261904761,7.48
CWS,81.84722222222223,64.59,6.6850000000000005
DET,84.332,68.57380952380952,6.727777777777777
HOU,83.28931547619048,69.39395562770562,7.334944985569986
KC,87.61690476190476,68.77349206349206,7.331825396825396
LAA,82.48595238095238,68.80515873015874,7.094614512471655
LAD,84.53314814814816,69.658556998557,7.272900432900433
MIA,84.43854166666667,70.0313446969697,6.52092803030303
MIL,84.81731481481482,71.27265151515151,7.129873737373738
MIN,82.52993197278911,69.48912698412698,7.207738095238095
NYM,85.39500000000001,75.76174603174603,7.563809523809525
NYY,87.33557823129252,69.52619047619048,7.457341269841271
PHI,84.10459325396826,71.21544642857143,7.640416666666667
PIT,83.953,69.74952380952382,7.16047619047619
SD,83.95337797619048,69.50597222222223,7.322708333333333
SEA,83.68353174603173,72.18746031746032,7.277499999999999
SF,80.24976190476191,69.74040816326531,7.146462585034014
STL,82.46398268398269,68.84983904983905,7.326440226440226
TB,85.52166666666666,69.51838624338625,7.319708994708994
TEX,75.6037037037037,66.43892255892256,7.08962962962963
TOR,82.64685714285714,69.7765,7.290166666666667
WSH,81.60138888888889,68.805,7.054166666666667
