full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Ryan Brasier,109,90.75,2295.06,6.86,7,0,70.56,13.53,82.83,7.33,9
Tyler Anderson,431,84.88,2119.66,6.1,21,0,71.52,25.69,81.19,7.35,5
Zack Wheeler,525,92.79,2494.75,7.18,46,0,67.59,15.68,81.89,6.87,5
Kevin Gausman,492,89.85,2022.57,6.77,28,0,71.02,18.88,81.8,7.4,5
Austin Gomber,423,83.31,2168.53,6.65,16,0,70.91,17.76,84.17,7.41,5
Brandon Woodruff,213,89.69,2253.74,6.51,23,0,70.3,29.04,82.26,7.17,3
Tomoyuki Sugano,354,87.68,2284.78,6.21,13,0,71.28,18.76,84.93,7.29,4
Walker Buehler,447,88.86,2324.54,6.6,14,0,70.66,14.03,82.41,7.25,5
Jack Flaherty,451,87.85,2342.25,6.55,37,0,70.66,21.46,82.04,7.41,5
Shohei Ohtani,158,92.7,2423.87,6.61,13,0,70.28,29.31,85.63,7.33,5
Jake Irvin,553,87.06,2356.49,6.99,24,0,70.98,15.93,84.92,7.15,6
Brady Singer,405,88.03,2372.2,6.95,26,0,68.93,13.19,81.45,7.19,5
Zac Gallen,466,88.82,2220.5,6.48,30,0,68.55,13.09,85.2,7.4,5
Shane Baz,466,91.54,2421.69,6.32,34,0,70.05,18.29,82.07,7.02,5
George Kirby,450,91.02,2272.2,6.52,26,0,69.73,13.45,82.49,7.05,5
Kodai Senga,140,86.72,2098.07,6.31,9,0,69.99,4.16,85.0,7.75,2
Tanner Bibee,454,87.84,2406.93,6.51,24,0,69.23,18.91,83.35,7.29,5
Colton Gordon,355,85.71,2257.28,6.78,14,0,70.62,23.38,80.63,7.36,5
Sean Burke,442,88.25,2468.82,7.1,24,0,69.15,19.62,84.25,7.12,5
Jacob Lopez,421,84.56,2215.36,7.01,26,0,69.89,29.05,79.1,7.47,5
Jack Leiter,443,92.15,2281.39,6.87,27,0,70.69,29.55,85.09,7.13,5
Bryce Elder,467,88.03,2242.94,6.21,19,0,71.97,8.2,84.86,7.51,5
Paul Skenes,408,93.48,2157.58,6.66,31,0,68.87,20.16,81.8,7.13,5
Michael McGreevy,168,88.47,2294.38,6.67,2,0,68.86,12.75,86.9,7.03,2
David Festa,411,90.19,2251.91,6.97,24,0,69.72,20.08,81.67,7.28,5
Noah Cameron,555,86.35,2226.19,6.29,32,0,70.73,15.34,83.91,7.37,6
Hayden Birdsong,270,91.24,2242.19,6.52,13,0,69.7,26.02,86.04,7.1,4
