mlbam_id,lookup_player_name,team,avg_launch_speed,avg_bat_speed,avg_swing_length,total_pitches,recent_home_runs,recent_strikeouts,HR,SO,PA,AVG,SLG
514888,josé altuve,HOU,82.32,65.49,8.04,21,0,1,17.0,68.0,426.0,0.28,0.46
542303,marcell ozuna,ATL,79.35,73.56,7.3,9,0,1,13.0,90.0,396.0,0.24,0.39
543807,george springer,TOR,82.66,73.21,7.8,13,0,2,17.0,73.0,393.0,0.29,0.5
571448,nolan arenado,STL,90.94,73.92,8.37,15,0,0,10.0,36.0,379.0,0.24,0.38
575929,willson contreras,STL,84.58,71.59,7.48,22,0,0,14.0,104.0,417.0,0.27,0.46
592206,nick castellanos,PHI,87.82,67.64,7.54,11,0,2,13.0,85.0,421.0,0.27,0.43
592450,aaron judge,NYY,93.9,79.12,8.36,14,1,0,37.0,120.0,459.0,0.34,0.71
592518,manny machado,SD,76.34,69.03,7.57,20,0,1,19.0,76.0,443.0,0.29,0.49
593428,xander bogaerts,SD,81.03,66.82,6.82,16,0,0,6.0,65.0,414.0,0.27,0.38
596019,francisco lindor,NYM,83.45,72.68,7.51,22,0,0,20.0,85.0,462.0,0.25,0.44
607043,brandon nimmo,NYM,86.8,75.32,7.08,17,0,1,19.0,81.0,414.0,0.26,0.47
607208,trea turner,PHI,79.43,70.29,7.47,16,0,0,11.0,75.0,455.0,0.3,0.44
621020,dansby swanson,CHC,80.58,73.54,8.0,18,0,1,16.0,115.0,426.0,0.25,0.42
621493,taylor ward,LAA,86.5,66.97,7.82,11,0,2,23.0,119.0,442.0,0.23,0.48
621566,matt olson,ATL,79.53,71.07,7.04,20,0,0,18.0,106.0,453.0,0.26,0.47
624413,pete alonso,NYM,86.49,70.97,7.45,20,0,1,22.0,105.0,450.0,0.27,0.51
641355,cody bellinger,NYY,78.05,66.04,7.6,20,0,0,19.0,55.0,401.0,0.28,0.51
642715,willy adames,SF,83.48,71.43,8.53,15,0,1,15.0,113.0,438.0,0.23,0.4
647304,josh naylor,AZ,87.07,73.97,7.89,21,0,1,11.0,51.0,398.0,0.29,0.44
650333,luis arráez,SD,78.94,62.08,5.9,17,0,0,5.0,12.0,428.0,0.29,0.4
650402,gleyber torres,DET,79.25,71.44,7.14,31,0,2,9.0,51.0,392.0,0.28,0.41
650490,yandy díaz,TB,78.77,68.2,7.34,23,0,1,17.0,61.0,436.0,0.29,0.47
656775,cedric mullins,BAL,80.6,61.17,7.87,14,0,1,13.0,83.0,335.0,0.22,0.4
656811,ryan o'hearn,BAL,82.8,74.58,7.0,16,0,0,12.0,57.0,342.0,0.28,0.45
656941,kyle schwarber,PHI,80.1,79.22,7.92,24,0,2,36.0,121.0,458.0,0.26,0.58
661388,william contreras,MIL,79.54,68.8,7.5,18,0,0,6.0,80.0,422.0,0.24,0.34
663457,lars nootbaar,STL,82.82,71.71,6.5,22,0,0,12.0,83.0,386.0,0.23,0.38
663538,nico hoerner,CHC,77.43,60.19,7.36,15,0,1,3.0,30.0,407.0,0.29,0.37
663697,jonathan india,KC,67.92,65.62,7.72,12,0,1,4.0,68.0,411.0,0.24,0.34
664023,ian happ,CHC,85.58,70.16,7.04,14,0,0,13.0,95.0,429.0,0.22,0.37
664040,brandon lowe,TB,75.15,65.22,7.0,12,0,1,19.0,89.0,350.0,0.27,0.48
665742,juan soto,NYM,87.58,73.17,7.34,19,0,2,24.0,85.0,453.0,0.26,0.5
666176,jo adell,LAA,90.0,76.98,7.4,15,0,1,21.0,89.0,359.0,0.24,0.47
667670,brent rooker,ATH,86.65,70.16,7.24,15,0,1,21.0,104.0,460.0,0.27,0.5
668715,spencer steer,CIN,79.96,69.14,7.34,23,0,1,11.0,87.0,377.0,0.25,0.39
668804,bryan reynolds,PIT,86.11,71.32,6.75,16,0,1,10.0,114.0,420.0,0.23,0.38
668930,brice turang,MIL,83.83,63.1,5.4,8,0,0,6.0,90.0,420.0,0.28,0.37
669911,michael toglia,COL,88.82,73.95,8.12,19,0,0,10.0,124.0,324.0,0.19,0.35
670623,isaac paredes,HOU,83.76,68.06,7.74,8,0,0,19.0,67.0,409.0,0.26,0.47
670770,tj friedl,CIN,67.26,68.57,6.72,25,0,2,10.0,69.0,445.0,0.27,0.4
671732,lawrence butler,ATH,83.36,65.98,6.44,12,0,0,14.0,125.0,437.0,0.24,0.42
672386,alejandro kirk,TOR,90.51,68.4,6.82,19,0,0,7.0,34.0,345.0,0.3,0.41
673237,yainer diaz,HOU,74.14,65.7,7.1,9,0,1,13.0,64.0,369.0,0.25,0.4
673548,seiya suzuki,CHC,89.65,69.7,8.1,12,0,1,26.0,114.0,434.0,0.25,0.53
676391,ernie clement,TOR,96.25,55.98,6.48,12,1,1,5.0,36.0,378.0,0.28,0.39
676475,alec burleson,STL,88.52,71.67,7.23,18,0,0,12.0,44.0,350.0,0.28,0.46
679529,spencer torkelson,DET,90.16,71.03,7.02,16,1,0,23.0,99.0,415.0,0.24,0.5
680757,steven kwan,CLE,96.78,65.78,6.45,13,0,0,8.0,35.0,424.0,0.29,0.41
680977,brendan donovan,STL,79.16,72.76,6.96,9,0,0,9.0,56.0,423.0,0.29,0.43
681082,bryson stott,PHI,73.23,68.58,7.38,18,0,1,7.0,61.0,367.0,0.23,0.34
682829,elly de la cruz,CIN,92.9,80.22,7.45,17,0,0,18.0,108.0,447.0,0.28,0.49
682928,cj abrams,WSH,78.72,67.13,7.69,21,0,2,13.0,67.0,394.0,0.27,0.47
683002,gunnar henderson,BAL,95.72,73.03,6.88,17,0,1,11.0,93.0,401.0,0.28,0.45
683011,anthony volpe,NYY,83.1,70.85,6.93,24,0,1,14.0,95.0,410.0,0.21,0.41
683737,michael busch,CHC,88.6,65.62,7.38,17,0,1,20.0,85.0,366.0,0.28,0.53
686217,sal frelick,MIL,70.3,63.56,6.93,18,0,0,7.0,49.0,385.0,0.29,0.4
686668,brenton doyle,COL,77.08,69.68,7.6,17,1,0,7.0,89.0,344.0,0.22,0.33
687263,zach neto,LAA,84.02,66.72,6.9,13,0,1,15.0,93.0,369.0,0.28,0.47
687401,joey ortiz,MIL,84.83,72.73,7.77,15,0,0,7.0,56.0,344.0,0.22,0.31
687597,jordan beck,COL,84.23,67.75,7.72,17,0,2,11.0,103.0,367.0,0.28,0.46
691026,masyn winn,STL,83.53,72.03,7.3,17,0,0,7.0,67.0,390.0,0.27,0.38
691718,pete crow-armstrong,CHC,92.7,69.37,7.5,20,0,1,27.0,99.0,425.0,0.27,0.56
694192,jackson chourio,MIL,81.94,69.87,7.17,15,0,0,17.0,93.0,455.0,0.27,0.46
694384,nolan schanuel,LAA,69.64,54.7,5.77,15,0,2,8.0,52.0,431.0,0.28,0.4
695578,james wood,WSH,77.06,70.61,7.06,27,0,1,24.0,127.0,450.0,0.27,0.51
700250,ben rice,NYY,78.44,69.54,7.16,22,0,1,15.0,66.0,321.0,0.24,0.47
702616,jackson holliday,BAL,80.69,72.24,7.11,17,0,1,14.0,97.0,410.0,0.26,0.42
