team_name,avg_launch_speed,avg_bat_speed,avg_swing_length
ATL,89.26190476190476,70.812791005291,7.355449735449735
BAL,88.78500000000001,69.58425925925927,6.91087962962963
BOS,83.73526785714286,70.70646853146853,7.728593628593629
CHC,83.49931972789115,69.54115646258504,6.902857142857143
CIN,85.1361111111111,70.08730158730158,7.2644708994709
CLE,83.93988095238095,69.20970160791589,6.969632549989693
COL,88.61666666666666,68.65666666666667,7.17
CWS,84.36866666666666,60.93666666666667,6.470000000000001
DET,85.11111111111111,69.22708333333334,6.987638888888888
HOU,82.99017573696145,70.11581656905186,7.5340429505135385
KC,79.48979591836735,68.94183106575964,7.2171768707482995
LAA,88.2862962962963,67.13924242424243,6.932727272727273
LAD,82.30358974358974,68.05871693121692,7.251990740740741
MIA,77.36714285714285,62.36214285714286,6.295
MIL,88.85371428571429,69.96038095238096,7.185952380952381
MIN,85.72840136054423,70.73333333333333,7.291785714285714
NYM,84.0125,71.67426767676768,7.48979797979798
NYY,82.38190476190478,68.63906746031746,7.384861111111111
PHI,82.19400297619048,70.85047619047619,7.743015873015873
PIT,83.78175925925926,69.89292328042329,7.039021164021165
SD,84.02102279508294,69.32992659514399,7.1190067405420665
SEA,83.76922398589065,70.37778846153846,7.4728561253561265
SF,79.17063492063492,73.14745670995671,7.489975649350649
STL,87.05435185185185,70.16449074074073,7.269772079772079
TB,77.60208333333333,69.87104166666666,7.43125
TEX,84.25290404040403,69.02407407407408,7.28587962962963
TOR,79.75,69.40446428571428,7.544444444444444
WSH,85.4115873015873,65.70089947089947,6.822498982498982
