game_date,away_team,home_team,away_pitcher,home_pitcher,winner,actual_winner,away_contact_hitting,away_effectiveness_workload,away_ground_ball_pitcher,away_high_strikeout_rate,away_losses,away_offensive_composite,away_offensive_efficiency,away_offensive_quality,away_pitcher_avg_bat_speed,away_pitcher_avg_exit_velocity,away_pitcher_avg_extension,away_pitcher_avg_launch_angle,away_pitcher_avg_spin_rate,away_pitcher_avg_swing_length,away_pitcher_avg_velocity,away_pitcher_effectiveness,away_pitcher_games_played,away_pitcher_quality,away_pitcher_strikeouts,away_pitcher_total_pitches,away_pitcher_whiffs,away_pitcher_workload,away_power_contact_ratio,away_power_hitting,away_premium_stuff,away_run_diff,away_runs_scored,away_streak,away_streak_numeric,away_streak_positive,away_strikeout_velocity,away_team_advantages,away_team_avg_bat_speed,away_team_avg_launch_speed,away_team_avg_swing_length,away_velocity_spin_interaction,away_win_pct,away_wins,batting_pitcher_matchup,clear_away_advantage,clear_away_pitcher_advantage,clear_home_advantage,clear_home_pitcher_advantage,close_pitcher_uncertainty,contact_hitting_matchup,effectiveness_workload_diff,even_matchup,even_pitcher_matchup,ground_ball_pitcher_diff,high_confidence_matchup,high_strikeout_rate_diff,high_workload_uncertainty,home_contact_hitting,home_effectiveness_workload,home_ground_ball_pitcher,home_high_strikeout_rate,home_losses,home_offensive_composite,home_offensive_efficiency,home_offensive_quality,home_pitcher_avg_bat_speed,home_pitcher_avg_exit_velocity,home_pitcher_avg_extension,home_pitcher_avg_launch_angle,home_pitcher_avg_spin_rate,home_pitcher_avg_swing_length,home_pitcher_avg_velocity,home_pitcher_effectiveness,home_pitcher_games_played,home_pitcher_quality,home_pitcher_strikeouts,home_pitcher_total_pitches,home_pitcher_whiffs,home_pitcher_workload,home_power_contact_ratio,home_power_hitting,home_premium_stuff,home_run_diff,home_runs_scored,home_streak,home_streak_numeric,home_streak_positive,home_strikeout_velocity,home_team_advantages,home_team_avg_bat_speed,home_team_avg_launch_speed,home_team_avg_swing_length,home_velocity_spin_interaction,home_win_pct,home_wins,low_confidence_matchup,low_sample_uncertainty,offensive_composite_diff,offensive_efficiency_diff,offensive_quality_diff,pitcher_bat_speed_diff,pitcher_effectiveness_diff,pitcher_exit_velocity_diff,pitcher_extension_diff,pitcher_launch_angle_diff,pitcher_quality_diff,pitcher_spin_rate_diff,pitcher_strikeout_diff,pitcher_velocity_diff,pitcher_workload_diff,power_contact_ratio_diff,power_hitting_matchup,premium_stuff_diff,runs_scored_diff,strikeout_velocity_diff,team_advantage_balance,team_bat_speed_advantage,team_bat_speed_diff,team_batting_avg_diff,team_bb_rate_diff,team_doubles_per_game_diff,team_hits_per_game_diff,team_hr_per_game_diff,team_iso_diff,team_k_rate_diff,team_launch_speed_advantage,team_launch_speed_diff,team_obp_diff,team_ops_diff,team_pitcher_alignment,team_rbi_per_game_diff,team_run_diff_diff,team_runs_per_game_diff,team_sb_success_rate_diff,team_slg_diff,team_swing_length_diff,team_total_bases_per_game_diff,team_triples_per_game_diff,team_win_pct_diff,velocity_spin_interaction_diff
2024-07-27,PIT,ARI,MARCO GONZALES,BRANDON PFAADT,D-BACKS,ARI,1,0.0007898200965335673,0,0,51.0,0.3276104254153734,0.0,0,71.5,83.23,6.42,19.34,2140.3,7.47,84.27,0.04245283018867924,3.0,453.3574567792892,9.0,211.0,0.0,52.75,4.202784344628316,1,0,-7.0,0,L1,-1,0,758.43,0,72.75035714285714,86.25777777777778,6.980714285714285,180363.081,0.505,52.0,,0,0,1,1,0,1,0.0002684195765068648,0,0,0,1,1,0,0,0.001058239673040432,0,1,50.0,0.38450847519014847,0.0,0,70.63,84.97,6.7,19.04,2579.3,7.36,90.41,0.07196029776674938,5.0,543.0075292658007,29.0,402.0,0.0,67.0,4.933595211372989,0,0,23.0,0,W3,3,1,2621.89,3,,,,233194.513,0.519,54.0,0,0,0.056898049774775084,0.0,0,-0.8700000000000045,0.029507467578070136,1.7399999999999949,0.28000000000000025,-0.3000000000000007,89.65007248651153,439.0,20.0,6.140000000000001,14.25,0.7308108667446724,1,0,0,1863.46,3,0,,0.028999999999999998,0.014490248873875497,0.21604938271604945,1.0432098765432105,0.31481481481481477,0.04000000000000009,0.045884382862924816,0,,0.03600000000000003,0.10499999999999998,1.2551010148111625,1.2469135802469133,30.0,1.3641975308641978,-0.04934228187919465,0.069,,2.450617283950617,0.12345679012345678,0.014000000000000012,52831.432
2024-07-26,CLE,PHI,BEN LIVELY,CRISTOPHER SANCHEZ,GUARDIANS,CLE,0,0.0007887412815919053,0,1,41.0,0.34585178907721276,0.0,0,69.33,84.52,6.81,19.86,1945.25,7.02,86.06,0.05847953216374269,6.0,414.88824135483213,30.0,512.0,0.0,73.14285714285714,4.80781725096806,0,0,77.0,0,L1,-1,0,2581.8,0,67.13805555555555,76.27911111111112,6.942638888888889,167408.215,0.598,61.0,,0,0,1,0,0,0,2.370019049646613e-05,0,0,0,1,0,0,0,0.0008124414720883714,0,1,38.0,0.3690122153957354,0.0,0,69.7181990521327,82.74981042654028,6.529620853080568,17.592701421800946,2230.058720379147,7.220734597156397,88.87481042654028,0.05760487005790221,5.2559241706161135,472.69428940365015,25.248815165876778,437.3104265402844,0.0,69.90340909090911,4.7372954349698535,0,0,109.0,0,L1,-1,0,2243.9836613620537,2,,,,198196.04601374967,0.627,64.0,0,0,0.023160426318522664,0.0,0,0.38819905213270545,-0.0008746621058404735,-1.7701895734597173,-0.2803791469194312,-2.2672985781990533,57.80604804881801,284.80872037914696,-4.751184834123222,2.8148104265402765,-3.239448051948031,-0.07052181599820617,0,0,0,-337.8163386379465,2,0,,0.019000000000000017,0.005302131592613196,0.2375201288244766,0.9392301203895412,0.07315389924085602,0.010999999999999899,-0.02232512997889441,0,,0.018000000000000016,0.04700000000000004,1.676375393415724,0.468138946399816,32.0,0.4419906448891959,0.06857407621915912,0.02999999999999997,,1.4689057587608314,0.03634690591212329,0.029000000000000026,30787.831013749674
2024-07-26,MIN,DET,PABLO LOPEZ,KEIDER MONTERO,TWINS,MIN,0,0.0008060101259884311,0,1,45.0,0.35713132969034606,0.0,0,69.74375886524822,82.69713947990543,6.544160756501182,17.755035460992907,2228.174431279621,7.2223404255319155,88.84004728132386,0.057491365127098785,5.156028368794326,472.3069517844128,24.947990543735223,432.9432624113475,0.0,70.3283410138249,4.573399310241415,0,0,45.0,0,W1,1,1,2216.380659479458,2,,,,197951.12182591844,0.554,56.0,,1,0,0,0,0,1,-0.0001357996415985907,0,0,0,1,-1,0,1,0.0006702104843898404,0,0,53.0,0.3367935685409776,0.0,0,69.75,84.82,6.4,19.73,2412.22,7.24,87.94,0.04921259842519685,6.0,508.8434875149361,25.0,507.0,0.0,72.42857142857143,4.25531914893617,1,0,4.0,0,W1,1,1,2198.5,0,71.22842735042735,86.05606060606061,7.029858363858364,212130.62679999997,0.49,51.0,0,0,-0.020337761149368472,0.0,0,0.006241134751775235,-0.008278766701901932,2.1228605200945623,-0.14416075650118199,1.9749645390070931,36.536535730523326,184.04556872037892,0.05200945626477704,-0.9000472813238645,2.100230414746534,-0.31808016130524486,1,0,0,-17.88065947945779,-2,0,,-0.011999999999999983,0.0013111942531574966,-0.4012345679012346,-0.48765432098765427,-0.12962962962962954,-0.013999999999999901,-0.030580407797679676,0,,-0.015000000000000013,-0.040999999999999925,-2.338338286753495,-0.2839506172839501,-41.0,-0.37037037037037024,0.021363636363636362,-0.025999999999999968,,-0.981481481481481,0.14814814814814817,-0.06400000000000006,14179.50497408153
2024-07-26,CIN,TBR,NICK LODOLO,SHANE BAZ,REDS,CIN,0,0.0009030160736861117,0,1,53.0,0.3429291079812206,0.0,0,68.84,83.03,6.18,16.69,2333.35,7.13,90.64,0.061946902654867256,4.0,493.8834995226915,21.0,338.0,0.0,67.6,4.62962962962963,0,0,39.0,0,W2,2,1,1903.44,1,,,,211494.84399999998,0.48,49.0,,0,0,0,0,0,0,-3.573727940474054e-06,0,0,0,0,0,0,0,0.0008994423457456376,0,1,,0.3266965299684542,0.0,0,70.56,86.39,6.56,21.96,2372.7,7.15,90.96,0.058823529411764705,4.0,501.84870516279904,19.0,322.0,0.0,64.4,3.9281705948372614,0,0,,0,,0,0,1728.2399999999998,0,,,,215820.79199999996,,,0,0,-0.016232578012766397,0.0,0,1.7199999999999989,-0.0031233732431025507,3.3599999999999994,0.3799999999999999,5.27,7.965205640107513,39.34999999999991,-2.0,0.3199999999999932,-3.1999999999999886,-0.7014590347923684,0,0,0,-175.20000000000027,-1,0,,-0.0010000000000000009,-0.0016628900638319122,-0.07407407407407396,0.06790123456790109,-0.16666666666666674,-0.021000000000000102,-0.0015707183037608208,0,,-0.0030000000000000027,-0.02399999999999991,,-0.6111111111111112,,-0.5864197530864197,-0.050865800865800836,-0.02200000000000002,,-0.5802469135802468,-0.037037037037037035,,4325.947999999975
2024-07-26,SDP,BAL,ADAM MAZUR,GRAYSON RODRIGUEZ,PADRES,SDP,0,0.001083743842364532,0,1,,0.36167618530582696,0.0,0,70.45,87.36,5.92,22.17,2189.1,7.32,89.2,0.055,3.0,464.6004408866995,11.0,199.0,0.0,49.75,4.442573887018332,0,0,,0,,0,0,981.2,0,,,,195267.72,,,,0,0,0,0,0,1,-0.0003396855357722903,0,0,1,0,0,0,1,0.0007440583065922416,1,1,41.0,0.3734678103107598,0.0,0,69.11,83.72,7.28,13.76,2232.56,7.17,88.88,0.06303236797274275,6.0,473.1972705872889,37.0,586.0,0.0,83.71428571428571,5.779351728886922,1,0,86.0,0,W1,1,1,3288.56,1,73.18085714285715,87.71355555555556,7.132380952380953,198429.93279999998,0.598,61.0,0,0,0.01179162500493286,0.0,0,-1.3400000000000034,0.008032367972742753,-3.6400000000000006,1.3600000000000003,-8.410000000000002,8.59682970058941,43.460000000000036,26.0,-0.3200000000000074,33.96428571428571,1.3367778418685896,1,0,0,2307.3599999999997,1,0,,-0.013000000000000012,0.004958125024664112,0.0185185185185186,-0.4012345679012359,0.2777777777777777,0.028000000000000108,-0.04922026748676231,0,,-0.009000000000000008,0.006000000000000005,,0.20370370370370328,,0.16049382716049365,-0.014062843331136055,0.015000000000000013,,0.635802469135804,0.09259259259259259,,3162.2127999999793
2024-07-26,TEX,TOR,ANDREW HEANEY,YUSEI KIKUCHI,BLUE JAYS,TOR,1,0.0008675785881604443,0,1,52.0,0.3349093567251462,0.0,0,70.63,80.65,6.49,22.0,2396.06,7.32,87.7,0.06622516556291391,5.0,505.54448763700515,30.0,452.0,0.0,75.33333333333333,4.545689343457823,1,0,9.0,0,W5,5,1,2631.0,3,70.0043253968254,89.51076388888889,7.13047619047619,210134.462,0.495,51.0,-13.997340277777733,1,0,0,0,0,1,0.00011810972951281922,0,0,0,1,0,0,0,0.0009856883176732635,0,1,56.0,0.3444539741219963,0.0,0,68.7,83.19,6.96,22.74,2256.94,6.93,91.83,0.07913669064748201,6.0,478.9632321103971,44.0,555.0,0.0,79.28571428571429,3.979185797367615,0,0,-79.0,0,L1,-1,0,4040.52,0,69.26466666666667,84.0,7.361,207254.8002,0.456,47.0,0,0,0.009544617396850086,0.0,0,-1.9299999999999926,0.012911525084568096,2.539999999999992,0.46999999999999975,0.7399999999999984,-26.58125552660806,-139.1199999999999,14.0,4.1299999999999955,3.952380952380963,-0.5665035460902086,1,0,0,1409.52,-3,0,-0.7396587301587232,0.0030000000000000027,0.004723086984250502,0.37037037037037024,0.024691358024691468,-0.1234567901234569,0.006000000000000005,0.006737847391121099,-1,-5.510763888888889,0.008000000000000007,0.016999999999999904,1.036668965537714,-0.0740740740740744,-88.0,-0.07407407407407263,0.023099850968703484,0.009000000000000008,0.23052380952380958,0.16049382716049365,0.06790123456790123,-0.03899999999999998,-2879.6618000000017
2024-07-26,ATL,NYM,CHARLIE MORTON,KODAI SENGA,METS,NYM,1,0.0008060101259884311,0,1,47.0,0.3588975004561211,0.0,0,69.74375886524822,82.69713947990543,6.544160756501182,17.755035460992907,2228.174431279621,7.2223404255319155,88.84004728132386,0.057491365127098785,5.156028368794326,472.3069517844128,24.947990543735223,432.9432624113475,0.0,70.3283410138249,5.3885853066180935,1,0,49.0,0,L5,-5,0,2216.380659479458,2,70.19335016835016,85.08888888888889,7.151515151515152,197951.12182591844,0.535,54.0,-18.04542973865648,0,0,0,0,0,1,0.0024372331172548122,0,0,0,0,0,0,0,0.0032432432432432435,0,1,48.0,0.36295698729582576,0.0,0,69.61,85.51,6.45,17.78,2024.71,7.49,89.21,0.12162162162162163,1.0,431.7468198198198,9.0,73.0,0.0,36.5,5.173189383715699,0,0,23.0,0,W4,4,1,802.89,1,69.2545054945055,78.67355844155844,7.508263736263736,180624.3791,0.529,54.0,0,1,0.00405948683970464,0.0,0,-0.13375886524822533,0.06413025649452284,2.812860520094574,-0.09416075650118216,0.024964539007093833,-40.56013196459298,-203.46443127962084,-15.947990543735223,0.36995271867613155,-33.8283410138249,-0.2153959229023945,1,0,0,-1413.490659479458,-1,0,-0.9388446738446703,0.0030000000000000027,0.004797434198523104,0.0370370370370372,0.14814814814814703,-0.0370370370370372,-0.003000000000000086,0.015740500676979796,-1,-6.415330447330447,0.010000000000000009,0.010000000000000009,0.24336079178755812,0.37654320987654355,-26.0,0.3950617283950617,0.0528441011235955,0.0,0.3567485847485834,0.07407407407407263,0.0,-0.006000000000000005,-17326.742725918448
2024-07-26,NYY,BOS,NESTOR CORTES,BRAYAN BELLO,RED SOX,BOS,0,0.0008060101259884311,0,1,44.0,0.3833605504587156,0.0,0,69.74375886524822,82.69713947990543,6.544160756501182,17.755035460992907,2228.174431279621,7.2223404255319155,88.84004728132386,0.057491365127098785,5.156028368794326,472.3069517844128,24.947990543735223,432.9432624113475,0.0,70.3283410138249,5.875353264911498,0,0,99.0,0,L2,-2,0,2216.380659479458,2,,,,197951.12182591844,0.577,60.0,,0,0,0,0,0,0,0.000157091059829904,0,0,1,0,0,0,0,0.0009631011858183351,1,1,48.0,0.36537975614129453,0.0,0,70.21,83.32,6.29,10.51,2064.44,7.25,91.72,0.07207207207207207,5.0,440.4282942274123,32.0,443.0,0.0,73.83333333333333,4.733323573903284,0,0,26.0,0,L1,-1,0,2935.04,1,,,,189350.4368,0.529,54.0,0,0,-0.017980794317421056,0.0,0,0.466241134751769,0.014580706944973286,0.6228605200945623,-0.2541607565011823,-7.2450354609929075,-31.87865755700045,-163.73443127962082,7.052009456264777,2.8799527186761367,3.504992319508432,-1.1420296910082133,0,0,0,718.6593405205422,-1,0,,0.0040000000000000036,-0.0349039715871049,0.4197530864197532,0.3209876543209873,-0.26543209876543217,-0.010000000000000092,-0.038210606142857484,0,,-0.014000000000000012,-0.020000000000000018,1.5301755627360194,-0.3580246913580245,-73.0,-0.3950617283950617,-0.005972377752892832,-0.006000000000000005,,0.12962962962962976,0.09259259259259259,-0.04799999999999993,-8600.685025918443
2024-07-26,MIA,MIL,TREVOR ROGERS,FREDDY PERALTA,MARLINS,MIA,0,0.0005256518082422204,0,0,66.0,0.3259961608113003,0.0,0,71.39,83.1,6.78,18.18,2224.22,7.32,88.71,0.04355400696864112,6.0,471.4724799951941,25.0,573.0,0.0,81.85714285714286,3.7792894935752086,0,0,-146.0,0,L1,-1,0,2217.75,0,67.95491071428572,81.3660119047619,6.803125,197310.55619999996,0.359,37.0,,0,0,1,0,0,0,0.00019006534034065963,0,0,0,1,1,0,0,0.00071571714858288,0,1,43.0,0.3599201754385965,0.0,0,69.59,81.81,6.6,23.5,2214.29,7.2,89.82,0.06012024048096192,5.0,469.82441702452525,30.0,498.0,0.0,83.0,4.387922058604789,0,0,84.0,0,W2,2,1,2694.6,3,,,,198887.52779999998,0.578,59.0,0,0,0.03392401462729622,0.0,0,-1.7999999999999972,0.016566233512320803,-1.289999999999992,-0.1800000000000006,5.32,-1.648062970668832,-9.929999999999836,5.0,1.1099999999999994,1.1428571428571388,0.6086325650295805,0,0,0,476.8499999999999,3,0,,0.0040000000000000036,0.036120073136481204,0.03703703703703698,0.0740740740740744,0.16666666666666652,0.02099999999999999,-0.011287849664605776,0,,0.026000000000000023,0.050999999999999934,-0.3609257905764741,0.808641975308642,230.0,0.8641975308641978,0.09379021879021876,0.025000000000000022,,0.734567901234568,0.06172839506172839,0.21899999999999997,1576.971600000019
2024-07-26,CHC,KCR,KYLE HENDRICKS,BRADY SINGER,ROYALS,KCR,0,0.0005025967498743508,0,0,55.0,0.3493698401029222,0.0,0,70.93,79.93,5.63,16.04,2261.97,7.42,83.18,0.031914893617021274,5.0,477.36072407438434,12.0,375.0,0.0,62.5,4.318447391149723,0,0,-10.0,0,L2,-2,0,998.1600000000001,0,,,,188150.6646,0.471,49.0,,0,0,0,1,0,0,0.00020401371283367302,0,0,0,0,1,0,0,0.0007066104627080238,0,1,,0.34632733812949634,0.0,0,69.31,81.28,7.04,15.09,2335.95,7.27,87.68,0.054409005628517824,6.0,493.512920104286,29.0,532.0,0.0,76.0,4.2143884178690065,0,0,,0,,0,0,2542.7200000000003,1,,,,204816.096,,,0,0,-0.0030425019734258707,0.0,0,-1.6200000000000045,0.02249411201149655,1.3499999999999943,1.4100000000000001,-0.9499999999999993,16.15219602990169,73.98000000000002,17.0,4.5,13.5,-0.10405897328071667,0,0,0,1544.5600000000002,1,0,,0.006000000000000005,-0.021212509867129206,0.06790123456790109,0.15432098765432123,0.0,0.0040000000000000036,0.03615450421673891,0,,-0.01100000000000001,0.0,,0.09259259259259256,,-0.006172839506172423,-0.014468383254510386,0.010000000000000009,,0.29629629629629584,0.037037037037037035,,16665.4314
2024-07-26,LAD,HOU,GAVIN STONE,FRAMBER VALDEZ,ASTROS,HOU,1,0.0005902026362384418,1,0,42.0,0.3906036943136545,0.0,0,69.44,82.4,6.6,11.06,2055.31,7.27,91.91,0.043478260869565216,5.0,438.6507584103876,19.0,436.0,0.0,72.66666666666667,5.553172219838886,1,0,96.0,0,W1,1,1,1746.29,2,72.23666666666666,91.89216666666668,7.035500000000001,188903.5421,0.596,62.0,,1,0,0,0,0,1,0.0002970856541657963,0,0,0,1,1,0,0,0.0008872882904042381,1,1,49.0,0.35940253164556957,0.0,0,69.68,83.89,5.91,1.5,2378.0,7.45,88.17,0.07127882599580712,5.0,502.07487327435484,34.0,476.0,0.0,79.33333333333333,4.48716434829842,0,0,49.0,0,W1,1,1,2997.78,0,,,,209668.26,0.52,53.0,0,0,-0.031201162668084925,0.0,0,0.2400000000000091,0.027800565126241905,1.4899999999999949,-0.6899999999999995,-9.56,63.42411486396725,322.69000000000005,15.0,-3.739999999999995,6.666666666666657,-1.0660078715404655,1,0,0,1251.4900000000002,-2,0,,0.0040000000000000036,-0.028005813340424193,-0.15654474350126524,0.2098382025918255,-0.2581473813357871,-0.03200000000000011,0.029283097758562998,0,,-0.013000000000000012,-0.040000000000000036,-4.820232729661508,-0.6768269304501189,-47.0,-0.6012575722720648,-0.06047411707789074,-0.028000000000000025,,-0.8433785752626335,-0.061114945172916185,-0.07599999999999996,20764.717900000018
2024-07-26,SEA,CHW,GEORGE KIRBY,DREW THORPE,MARINERS,SEA,0,0.0008543302660949719,0,1,51.0,0.34182589118198875,0.0,0,68.57,82.31,6.49,19.43,2154.96,6.95,91.94,0.06846846846846846,6.0,458.59703608421256,38.0,554.0,0.0,79.14285714285714,5.075445816186557,0,0,9.0,0,L3,-3,0,3493.72,0,,,,198127.0224,0.51,53.0,,0,0,0,0,0,0,-0.00023431941590509354,0,0,0,0,-1,0,0,0.0006200108501898784,0,0,,0.2975758313208248,0.0,0,70.56,78.72,6.37,23.63,2269.56,7.54,85.32,0.04092071611253197,5.0,479.5233065178641,16.0,390.0,0.0,65.0,3.6981425870314757,0,0,,0,,0,0,1365.12,1,,,,193638.85919999998,,,0,0,-0.044250059861163926,0.0,0,1.990000000000009,-0.02754775235593649,-3.5900000000000034,-0.1200000000000001,4.199999999999999,20.926270433651553,114.59999999999991,-22.0,-6.6200000000000045,-14.142857142857139,-1.377303229155081,0,0,0,-2128.6,1,0,,-0.0030000000000000027,-0.0337502993058196,-0.012345679012345734,-0.049382716049382935,-0.32098765432098764,-0.033,0.04424271532330781,0,,-0.032999999999999974,-0.06900000000000006,,-0.9691358024691357,,-1.0432098765432096,-0.10162601626016265,-0.035999999999999976,,-1.0740740740740744,-0.024691358024691357,,-4488.16320000001
2024-07-26,WSH,STL,MACKENZIE GORE,SONNY GRAY,NATIONALS,WSH,0,0.0006533230385460594,0,0,56.0,0.0,0.0,0,69.96,81.97,7.04,20.82,2272.48,7.19,91.71,0.049217002237136466,5.0,482.0264199679278,22.0,446.0,0.0,74.33333333333333,0.0,1,0,-47.0,0,L3,-3,0,2017.62,0,68.32510822510822,86.7951388888889,7.308950216450216,208409.1408,0.456,47.0,,0,0,1,0,0,0,0.0003284441423796069,0,0,1,1,1,0,0,0.0009817671809256663,1,1,49.0,0.3417597239876521,0.0,0,67.44,83.03,6.63,12.93,2485.2,7.12,88.34,0.07608695652173914,5.0,523.5674067321178,35.0,459.0,0.0,76.5,4.090435817343448,0,0,-36.0,0,L1,-1,0,3091.9,3,,,,219542.568,0.52,53.0,0,0,0.3417597239876521,0.0,0,-2.519999999999996,0.02686995428460267,1.0600000000000023,-0.41000000000000014,-7.890000000000001,41.540986764189995,212.7199999999998,13.0,-3.3699999999999903,2.1666666666666714,4.090435817343448,1,0,0,1074.2800000000002,3,0,,0.248,0.0867986199382604,1.5864197530864197,8.41358024691358,1.0185185185185186,0.144,-0.239331759578718,0,,0.312,0.703,2.65862315290816,3.9444444444444446,11.0,4.148148148148148,0.7583333333333333,0.392,,13.314814814814815,0.12962962962962962,0.064,11133.427200000006
2024-07-26,PIT,ARI,LUIS L ORTIZ,ZAC GALLEN,D-BACKS,ARI,0,0.0008060101259884311,0,1,50.0,0.3276104254153734,0.0,0,69.74375886524822,82.69713947990543,6.544160756501182,17.755035460992907,2228.174431279621,7.2223404255319155,88.84004728132386,0.057491365127098785,5.156028368794326,472.3069517844128,24.947990543735223,432.9432624113475,0.0,70.3283410138249,4.202784344628316,0,0,-6.0,0,W1,1,1,2216.380659479458,0,,,,197951.12182591844,0.51,52.0,,0,0,1,0,0,0,-0.00019324852391985566,0,0,1,1,-1,0,0,0.0006127616020685754,1,0,50.0,0.38450847519014847,0.0,0,70.45,82.44,6.63,9.45,2251.7,7.38,88.68,0.04797047970479705,6.0,476.9609458884369,26.0,541.0,0.0,77.28571428571429,4.933595211372989,0,0,22.0,0,W2,2,1,2305.6800000000003,3,,,,199680.756,0.515,53.0,0,0,0.056898049774775084,0.0,0,0.7062411347517781,-0.009520885422301735,-0.2571394799054332,0.08583924349881755,-8.305035460992908,4.65399410402415,23.525568720378942,1.052009456264777,-0.16004728132385537,6.957373271889395,0.7308108667446724,0,0,0,89.2993405205425,3,0,,0.028999999999999998,0.014490248873875497,0.21604938271604945,1.0432098765432105,0.31481481481481477,0.04000000000000009,0.045884382862924816,0,,0.03600000000000003,0.10499999999999998,0.02326997052012077,1.2469135802469133,28.0,1.3641975308641978,-0.04934228187919465,0.069,,2.450617283950617,0.12345679012345678,0.0050000000000000044,1729.634174081555
2024-07-26,COL,SFG,KYLE FREELAND,KYLE HARRISON,GIANTS,SFG,0,0.0009090909090909092,0,1,65.0,0.34561166116611663,0.0,0,71.74,84.97,6.6,17.81,2310.0,7.45,88.37,0.06666666666666667,5.0,488.5337272727273,29.0,434.0,0.0,72.33333333333333,4.547071076563532,0,0,-157.0,0,W1,1,1,2562.73,1,,,,204134.7,0.369,38.0,,0,0,0,0,0,0,-4.5973485888743454e-05,0,0,0,0,0,0,0,0.0008631174232021657,0,1,,0.345521978021978,0.0,0,69.55,82.69,6.68,18.32,2084.29,7.03,87.42,0.061971830985915494,4.0,443.1053770646161,22.0,354.0,0.0,70.8,4.552469135802469,0,0,,0,,0,0,1923.24,0,,,,182208.6318,,,0,0,-8.968314413865253e-05,0.0,0,-2.1899999999999977,-0.004694835680751172,-2.280000000000001,0.08000000000000007,0.5100000000000016,-45.42835020811117,-225.71000000000004,-7.0,-0.9500000000000028,-1.5333333333333314,0.005398059238936881,0,0,0,-639.49,-1,0,,-0.0030000000000000027,0.007051584279307091,-0.06790123456790131,-0.0987654320987641,-0.012345679012345734,-0.0010000000000000009,0.0305455820307306,0,,0.0010000000000000009,-0.0030000000000000027,,0.0370370370370372,,0.06790123456790109,0.022796934865900398,-0.0040000000000000036,,-0.1419753086419746,0.030864197530864196,,-21926.06820000001
2024-07-25,SDP,WSH,DYLAN CEASE,PATRICK CORBIN,PADRES,SDP,0,0.0009782553192632987,0,1,,0.36167618530582696,0.0,0,67.09,80.51,6.33,18.23,2703.12,7.24,91.49,0.085667215815486,6.0,568.0989840146631,52.0,606.0,0.0,86.57142857142857,4.442573887018332,0,0,,0,,0,0,4757.48,1,,,,247308.44879999998,,,,0,1,0,0,0,1,-0.0003120150463712829,0,0,1,0,0,0,1,0.0006662402728920158,1,1,55.0,0.0,0.0,0,69.8,82.88,6.74,10.06,2189.34,7.63,84.69,0.05296610169491525,5.0,463.29340555377894,25.0,471.0,0.0,78.5,0.0,1,0,-44.0,0,L2,-2,0,2117.25,0,70.8952380952381,87.34214285714286,7.449166666666666,185415.2046,0.461,47.0,0,0,-0.36167618530582696,0.0,0,2.7099999999999937,-0.03270111412057075,2.3699999999999903,0.41000000000000014,-8.17,-104.80557846088413,-513.7799999999997,-27.0,-6.799999999999997,-8.07142857142857,-4.442573887018332,1,0,0,-2640.2299999999996,-1,0,,-0.263,-0.082880926529135,-1.5987654320987654,-8.987654320987655,-1.1728395061728396,-0.1569999999999999,0.1948968512486427,0,,-0.324,-0.745,,-4.481481481481482,,-4.691358024691358,-0.8108108108108109,-0.42,,-14.32716049382716,-0.1111111111111111,,-61893.24419999999
2024-07-25,BAL,MIA,CORBIN BURNES,RODDERY MUNOZ,ORIOLES,BAL,0,0.0007046112894386597,1,1,41.0,0.3734678103107598,0.0,0,68.8,82.22,6.57,12.8,2688.33,7.38,89.61,0.05660377358490566,5.0,564.5684707586315,27.0,476.0,0.0,79.33333333333333,5.779351728886922,0,0,85.0,0,L3,-3,0,2419.47,2,69.41246913580247,84.02291005291005,7.287777777777778,240901.2513,0.594,60.0,-0.20738293838861915,0,0,0,0,0,0,0.00010783018264971171,0,0,-1,0,0,0,0,0.0008124414720883714,0,1,65.0,0.3259961608113003,0.0,0,69.7181990521327,82.74981042654028,6.529620853080568,17.592701421800946,2230.058720379147,7.220734597156397,88.87481042654028,0.05760487005790221,5.2559241706161135,472.69428940365015,25.248815165876778,437.3104265402844,0.0,69.90340909090911,3.7792894935752086,0,0,-145.0,0,W2,2,1,2243.9836613620537,1,64.67231481481481,83.63148148148149,6.080740740740741,198196.04601374967,0.363,37.0,0,0,-0.047471649499459534,0.0,0,0.9181990521327066,0.0010010964729965516,0.5298104265402799,-0.040379146919431896,4.792701421800945,-91.87418135498137,-458.27127962085297,-1.7511848341232223,-0.7351895734597207,-9.429924242424221,-2.000062235311713,0,0,0,-175.48633863794612,-1,-1,-4.740154320987656,-0.006000000000000005,-0.014858247497297902,-0.11728395061728403,-0.27160493827160437,-0.5246913580246912,-0.05099999999999999,-0.011225148559053516,0,-0.3914285714285626,-0.015000000000000013,-0.07299999999999995,21.222935893000695,-0.9135802469135803,-230.0,-0.9197530864197532,-0.05270034843205573,-0.056999999999999995,-1.2070370370370371,-2.086419753086421,-0.06172839506172839,-0.23099999999999998,-42705.20528625033
