full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Jose Quintana,479,86.29,1985.01,6.52,17,0,68.68,20.71,81.64,7.17,5
Merrill Kelly,560,89.6,2300.92,6.04,42,0,71.65,14.91,82.75,7.35,6
Nathan Eovaldi,44,87.01,1916.2,6.9,2,0,73.0,12.79,88.13,7.54,1
Sonny Gray,425,87.7,2453.87,6.48,35,0,68.12,11.79,82.67,7.11,5
Kyle Freeland,337,88.06,2397.24,6.55,15,0,71.01,15.34,85.8,7.35,4
Tomoyuki Sugano,432,87.97,2276.33,6.22,17,0,71.65,23.71,84.32,7.31,5
Aaron Civale,446,87.27,2616.93,5.5,20,0,69.54,21.73,82.5,7.12,5
Dylan Cease,594,92.7,2674.38,6.31,45,0,68.95,22.53,83.51,7.28,6
Mitch Keller,545,89.26,2492.24,6.58,22,0,69.51,17.06,85.17,6.96,6
David Peterson,547,87.45,2084.15,7.17,29,0,71.84,9.28,86.12,7.39,6
Jake Irvin,561,87.29,2366.19,7.02,24,0,70.72,14.05,84.26,7.11,6
Dustin May,439,90.25,2772.95,6.49,17,0,71.07,18.53,83.19,7.31,5
Logan Gilbert,258,87.96,1766.4,7.41,23,0,70.09,15.42,86.33,7.64,3
Brayan Bello,574,91.77,2244.49,6.4,25,0,69.13,10.06,81.67,7.1,6
Ryan Pepiot,539,91.71,2498.11,6.61,39,0,70.46,24.01,81.99,7.12,6
Mitch Spence,441,87.83,2714.15,6.27,20,0,69.29,16.04,85.75,7.41,7
Sawyer Gipson-Long,321,88.38,2212.29,7.33,17,0,71.53,14.89,84.73,7.44,5
Brandon Walter,371,86.14,2259.34,6.52,25,0,70.49,9.45,82.71,7.2,4
Mick Abel,317,91.3,2489.87,6.66,9,0,70.14,20.75,84.92,6.9,4
Cade Horton,408,91.12,2462.36,6.18,17,0,69.84,15.47,83.9,7.28,5
Bryce Elder,416,88.3,2223.88,6.1,24,0,70.01,10.01,84.56,7.29,5
Landen Roupp,497,85.55,2370.81,6.22,25,0,71.06,8.52,83.46,7.4,6
Will Warren,497,90.13,2603.71,6.81,36,0,70.9,21.95,82.41,7.12,6
David Festa,418,90.61,2229.38,6.88,23,0,70.13,16.15,83.02,7.32,5
Noah Cameron,531,85.92,2241.71,6.24,24,0,69.8,15.02,85.47,7.28,6
