full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Zack Wheeler,589,91.91,2401.3,7.18,33,0,70.02,19.61,81.99,7.0,6
Miles Mikolas,494,88.87,2231.75,6.34,29,0,71.07,19.63,81.52,7.18,6
Marcus Stroman,560,86.65,2400.69,5.7,19,0,70.9,14.31,83.75,7.34,6
Jameson Taillon,543,86.89,2480.87,6.68,25,0,70.32,20.78,82.36,7.37,6
Frankie Montas,539,90.97,2179.92,5.95,25,0,69.49,19.19,81.99,7.24,6
Ben Lively,419,86.54,1980.56,6.88,21,0,69.16,20.09,82.99,7.06,5
Colin Rea,490,88.42,2108.74,6.59,24,0,70.8,14.39,82.44,7.34,6
Tyler Glasnow,473,92.04,2644.38,7.49,44,0,69.46,12.36,84.16,7.31,5
Zach Eflin,298,87.14,2220.57,6.56,16,0,70.96,16.56,83.42,7.31,4
Kenta Maeda,332,85.61,2220.3,6.17,13,0,70.42,24.72,83.32,7.6,5
Dane Dunning,432,86.13,2117.96,7.01,24,0,70.61,18.88,80.12,7.31,5
Dakota Hudson,519,85.68,2257.21,6.17,18,0,70.77,7.97,83.99,7.48,6
Bailey Ober,542,87.13,2140.93,7.2,28,0,70.15,24.45,80.98,7.37,6
Dylan Cease,593,90.79,2667.49,6.23,38,0,69.21,23.78,83.69,7.39,6
Tylor Megill,450,90.73,2065.47,7.49,33,0,68.99,18.35,82.81,7.09,5
Jordan Montgomery,484,86.27,2156.2,6.75,22,0,70.97,11.09,82.38,7.5,6
Brady Singer,442,87.35,2282.89,6.86,24,0,69.66,14.52,81.41,7.21,5
Chris Paddack,485,87.58,2104.96,6.88,26,0,69.18,16.96,84.9,7.14,6
Erik Miller,209,90.06,2162.35,6.49,13,0,68.84,16.58,79.59,7.21,13
Corbin Burnes,579,90.9,2707.44,6.52,40,0,68.86,9.59,82.21,7.4,6
Logan Gilbert,545,90.73,1809.44,7.55,32,0,69.51,12.03,84.65,7.25,6
Ronel Blanco,487,88.49,2028.35,6.93,30,0,69.87,17.72,82.82,7.42,5
Josh Fleming,52,86.43,1945.29,6.42,2,0,69.53,26.1,84.57,6.88,1
JP Sears,506,85.07,2125.13,6.33,20,0,71.61,19.47,83.35,7.33,6
Kutter Crawford,543,86.85,2327.73,6.14,35,0,69.56,23.04,81.54,7.23,6
Mitchell Parker,529,87.48,1956.16,6.78,25,0,71.41,19.02,83.94,7.43,6
Joey Estes,419,87.53,2431.25,5.91,21,0,70.0,31.99,83.42,7.18,5
Drew Thorpe,158,85.4,2199.86,6.36,4,0,69.86,17.96,85.59,7.45,2
Ben Joyce,128,96.99,2235.89,6.84,5,0,67.12,7.23,81.65,6.55,5
Hurston Waldrep,133,89.88,1665.47,6.51,3,0,69.73,8.03,78.71,7.56,2
