team_name,avg_launch_speed,avg_bat_speed,avg_swing_length
ATL,80.98842592592592,61.23583333333334,6.277182539682539
BAL,77.50648148148149,71.93124999999999,7.236011904761905
BOS,82.63482142857143,73.45854166666666,7.472291666666667
CHC,81.57648148148148,68.59109347442681,7.160097001763668
CIN,78.73015873015873,66.6711525974026,7.2204599567099566
CLE,77.91866666666667,68.11380952380952,6.722047619047619
COL,80.44583333333333,69.86665584415584,7.246861471861472
CWS,82.8611111111111,70.04285714285714,7.558333333333334
DET,85.31311093668238,68.01470933828077,7.020168521954237
HOU,77.70738095238096,68.44780612244897,7.45984693877551
KC,78.6815,70.2837142857143,7.1532380952380965
LAA,82.47037037037036,68.34969387755102,7.168945578231293
LAD,85.76061224489796,70.03904761904762,7.318724489795918
MIA,77.04990476190476,64.96505555555555,6.500444444444445
MIL,84.76238095238095,70.29519047619047,7.29804761904762
MIN,84.36375,65.49,6.882687074829931
NYM,86.67186507936508,69.8725,7.330046296296296
NYY,86.63222222222221,72.36749999999999,7.759166666666666
PHI,85.00702380952382,70.36238095238096,7.232857142857143
PIT,96.1,74.625,7.775
SD,79.80341112012987,67.72444444444444,6.6895138888888885
SEA,87.17827380952382,73.61706603581604,7.499666768416769
SF,83.39599999999999,67.79990476190476,7.360841269841269
STL,81.81718253968253,69.84531746031746,7.238650793650794
TB,82.48466666666667,71.56978715728715,7.564585137085137
TEX,81.70083333333334,69.95382575757576,7.186325757575758
TOR,81.74166666666666,68.83041666666666,6.737222222222222
WSH,93.3,78.6,7.15
