game_date,away_team,home_team,away_pitcher,home_pitcher,home_pitcher_total_pitches,home_pitcher_avg_velocity,home_pitcher_avg_spin_rate,home_pitcher_avg_extension,home_pitcher_strikeouts,home_pitcher_whiffs,home_pitcher_avg_bat_speed,home_pitcher_avg_launch_angle,home_pitcher_avg_exit_velocity,home_pitcher_avg_swing_length,home_pitcher_games_played,away_pitcher_total_pitches,away_pitcher_avg_velocity,away_pitcher_avg_spin_rate,away_pitcher_avg_extension,away_pitcher_strikeouts,away_pitcher_whiffs,away_pitcher_avg_bat_speed,away_pitcher_avg_launch_angle,away_pitcher_avg_exit_velocity,away_pitcher_avg_swing_length,away_pitcher_games_played,home_team_avg_launch_speed,home_team_avg_bat_speed,home_team_avg_swing_length,away_team_avg_launch_speed,away_team_avg_bat_speed,away_team_avg_swing_length,home_wins,home_losses,home_run_diff,home_streak,home_games_played,home_win_pct,away_wins,away_losses,away_run_diff,away_streak,away_games_played,away_win_pct
2025-07-21,DET,PIT,JACK FLAHERTY,PAUL SKENES,408.0,93.48,2157.58,6.66,31.0,0.0,68.87,20.16,81.8,7.13,5.0,451.0,87.85,2342.25,6.55,37.0,0.0,70.66,21.46,82.04,7.41,5.0,83.56547619047619,67.94189814814816,6.855046296296297,82.718537414966,69.3770238095238,7.237261904761906,39,58,-53,W1,97,0.402,59.0,38.0,87.0,L4,97.0,0.608
2025-07-21,SD,MIA,RANDY VASQUEZ,EURY PEREZ,,,,,,,,,,,,,,,,,,,,,,,82.25440476190477,71.93914965986394,6.828066893424037,88.13940972222223,68.82078869047619,7.285669642857143,44,51,-55,W2,95,0.463,52.0,44.0,7.0,L1,96.0,0.542
2025-07-21,BAL,CLE,TOMOYUKI SUGANO,TANNER BIBEE,454.0,87.84,2406.93,6.51,24.0,0.0,69.23,18.91,83.35,7.29,5.0,354.0,87.68,2284.78,6.21,13.0,0.0,71.28,18.76,84.93,7.29,4.0,83.91020408163266,68.82765924551639,7.056648113790971,83.82132653061225,67.74660379303236,7.027727788084931,46,49,-45,W2,95,0.484,43.0,52.0,-90.0,L2,95.0,0.453
2025-07-21,BOS,PHI,WALKER BUEHLER,ZACK WHEELER,525.0,92.79,2494.75,7.18,46.0,0.0,67.59,15.68,81.89,6.87,5.0,447.0,88.86,2324.54,6.6,14.0,0.0,70.66,14.03,82.41,7.25,5.0,86.14402116402117,71.09860830527498,7.254320987654321,89.55178571428571,70.93861111111111,7.240489417989418,55,41,63,W1,96,0.573,53.0,45.0,61.0,W10,98.0,0.541
2025-07-21,CIN,WSH,BRADY SINGER,JAKE IRVIN,553.0,87.06,2356.49,6.99,24.0,0.0,70.98,15.93,84.92,7.15,6.0,405.0,88.03,2372.2,6.95,26.0,0.0,68.93,13.19,81.45,7.19,5.0,82.21061507936508,70.61159722222223,7.475327380952381,82.33119047619047,69.99180272108843,6.982448979591837,38,58,-102,L4,96,0.396,50.0,47.0,31.0,W2,97.0,0.515
2025-07-21,NYY,TOR,CARLOS RODON,KEVIN GAUSMAN,492.0,89.85,2022.57,6.77,28.0,0.0,71.02,18.88,81.8,7.4,5.0,,,,,,,,,,,,84.72321428571428,72.209375,7.488541666666666,83.87190476190476,71.50450715950716,7.699175824175824,55,41,17,L2,96,0.573,53.0,43.0,111.0,L2,96.0,0.552
2025-07-21,LAA,NYM,TYLER ANDERSON,KODAI SENGA,140.0,86.72,2098.07,6.31,9.0,0.0,69.99,4.16,85.0,7.75,2.0,431.0,84.88,2119.66,6.1,21.0,0.0,71.52,25.69,81.19,7.35,5.0,85.06756944444444,71.60915178571429,7.231294642857143,82.14196428571428,70.5096130952381,7.270376984126984,55,42,45,L1,97,0.567,47.0,49.0,-62.0,L1,96.0,0.49
2025-07-21,SF,ATL,HAYDEN BIRDSONG,BRYCE ELDER,467.0,88.03,2242.94,6.21,19.0,0.0,71.97,8.2,84.86,7.51,5.0,270.0,91.24,2242.19,6.52,13.0,0.0,69.7,26.02,86.04,7.1,4.0,86.37751322751323,70.53207264957265,7.287753357753357,83.36022263450835,71.22964285714285,7.556291486291486,42,53,2,L1,95,0.442,52.0,45.0,17.0,L2,97.0,0.536
2025-07-21,CWS,TB,SEAN BURKE,SHANE BAZ,466.0,91.54,2421.69,6.32,34.0,0.0,70.05,18.29,82.07,7.02,5.0,442.0,88.25,2468.82,7.1,24.0,0.0,69.15,19.62,84.25,7.12,5.0,84.42928571428571,70.83103741496599,7.313860544217687,82.24272486772487,66.2165873015873,6.921455026455026,50,47,61,L4,97,0.515,32.0,65.0,-98.0,L2,97.0,0.33
2025-07-21,OAK,TEX,JACOB LOPEZ,JACK LEITER,443.0,92.15,2281.39,6.87,27.0,0.0,70.69,29.55,85.09,7.13,5.0,421.0,84.56,2215.36,7.01,26.0,0.0,69.89,29.05,79.1,7.47,5.0,85.375,69.06727272727272,7.135851370851371,,,,48,49,47,W1,97,0.495,,,,,,
