full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Jose Quintana,575,86.68,1963.3,6.44,24,0,68.23,18.05,79.05,7.08,6
Kyle Gibson,565,86.59,2192.35,6.94,34,0,70.5,14.31,82.74,7.54,6
Ryan Brasier,117,89.9,2319.39,6.85,4,0,71.92,16.46,85.76,7.26,11
Tyler Anderson,560,84.82,2139.04,6.11,30,0,70.46,21.62,82.4,7.49,6
Yusei Kikuchi,489,90.3,2309.34,6.85,34,0,69.66,19.54,82.2,7.06,5
Jakob Junis,278,87.93,2350.62,6.04,17,0,69.68,19.72,84.85,7.28,8
Aaron Nola,602,86.79,2382.9,6.84,33,0,69.2,14.28,81.82,7.34,6
Zach Eflin,357,86.27,2187.19,6.43,28,0,68.94,17.7,79.72,7.41,4
Ty Blach,120,84.7,2102.12,5.04,2,0,71.73,17.28,81.44,7.47,2
Bailey Ober,514,86.67,2158.06,7.34,34,0,68.93,23.8,83.0,7.38,6
Dylan Cease,580,90.65,2667.88,6.33,29,0,69.84,20.02,82.87,7.31,6
Mitch Keller,552,89.64,2513.61,6.49,35,0,68.54,18.39,83.17,6.97,6
Logan Webb,591,89.77,1946.32,6.9,32,0,69.86,1.14,83.8,7.16,6
Clarke Schmidt,75,89.89,2753.49,6.07,2,0,70.0,20.42,87.46,7.25,1
Javier Assad,447,86.86,2054.8,6.54,21,0,68.75,15.96,84.13,7.03,5
Gavin Williams,481,91.53,2313.74,7.19,25,0,69.92,20.13,83.17,7.08,6
Tobias Myers,560,88.7,2157.41,6.64,37,0,71.47,16.9,83.6,7.35,6
Logan Gilbert,581,90.44,1940.86,7.51,48,0,69.73,10.87,83.47,7.5,6
Brady Basso,85,87.63,2295.38,6.37,6,0,70.27,28.03,79.45,6.99,1
Brenan Hanifee,225,92.84,2016.54,6.1,10,0,69.95,2.05,80.92,7.04,11
Darren McCaughan,171,86.12,2178.88,6.62,8,0,70.49,17.6,81.07,7.17,3
Garrett Crochet,291,94.63,2575.08,6.93,29,0,70.69,17.15,84.67,7.2,6
Alec Marsh,244,89.26,2324.6,6.15,12,0,69.49,21.42,82.72,7.36,3
Mitchell Parker,503,87.9,1967.22,6.73,35,0,68.79,24.14,80.74,7.23,6
Spencer Schwellenbach,542,90.12,2185.66,6.73,37,0,69.46,15.43,80.87,7.29,6
Cooper Criswell,362,84.85,2027.19,6.73,10,0,70.93,11.24,82.16,7.15,5
Jack Leiter,249,91.77,2437.26,6.81,12,0,69.84,25.13,84.14,7.15,3
Ryan Pepiot,453,91.18,2433.62,6.62,24,0,69.45,26.45,81.52,7.01,5
DJ Herz,518,89.38,2289.58,6.67,34,0,70.43,20.7,80.05,7.25,6
