game_date,home_team,away_team,winner
2024-05-24,Tigers,Blue Jays,Tigers
2024-05-24,Pirates,Braves,Pirates
2024-05-24,Nationals,Mariners,Nationals
2024-05-24,Rays,Royals,Royals
2024-05-24,Red Sox,Brewers,Brewers
2024-05-24,Reds,Dodgers,Reds
2024-05-24,Twins,Rangers,Twins
2024-05-24,Mets,Giants,Giants
2024-05-24,White Sox,Orioles,Orioles
2024-05-24,Rockies,Phillies,Rockies
2024-05-24,Angels,Guardians,Guardians
2024-05-24,D-backs,Marlins,Marlins
2024-05-24,Padres,Yankees,Yankees
