full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Kyle Hendricks,500,82.79,2077.47,5.53,27,0,71.36,22.27,80.34,7.37,6
Miles Mikolas,434,87.11,2244.63,6.23,22,0,70.72,19.31,84.71,7.07,5
Robbie Ray,583,90.0,2230.17,6.11,41,0,69.09,25.06,83.3,7.09,6
Chris Bassitt,519,86.04,2159.63,6.34,30,0,68.68,16.14,79.33,6.91,6
Adrian Houser,457,89.62,2047.37,6.89,22,0,70.51,13.04,82.2,7.25,5
Colin Rea,502,89.24,2103.93,6.64,16,0,69.58,15.53,84.85,7.11,6
Seth Lugo,532,85.84,2529.44,5.88,34,0,69.78,19.51,82.6,7.26,6
Lucas Giolito,505,89.0,2052.12,6.81,28,0,68.96,21.65,84.53,7.23,6
Zach Eflin,467,86.44,2136.75,6.44,24,0,69.7,12.54,81.53,7.43,6
Paul Blackburn,363,86.77,2309.61,6.32,15,0,71.14,13.56,84.22,7.33,6
Antonio Senzatela,510,90.18,2294.49,5.99,13,0,68.62,18.77,86.55,6.9,6
Zack Littell,534,87.77,1846.52,6.18,28,0,71.13,15.3,86.16,7.27,6
Bailey Ober,568,85.42,2104.24,7.22,28,0,70.32,24.72,82.78,7.47,6
Michael Soroka,545,89.0,2603.38,6.07,39,0,69.56,20.2,83.66,7.12,6
Clarke Schmidt,467,89.03,2867.44,6.12,30,0,71.46,24.82,83.45,7.08,5
Shohei Ohtani,73,92.17,2348.64,6.65,3,0,69.52,26.73,82.48,7.58,3
Casey Mize,528,90.27,2037.37,6.9,28,0,70.23,18.74,82.31,7.12,6
Bailey Falter,412,88.37,1919.46,7.18,12,0,69.63,18.35,84.73,6.99,6
Andrew Abbott,595,87.81,2406.81,6.28,31,0,69.89,24.0,79.87,7.3,6
JP Sears,510,86.4,1981.86,6.41,24,0,70.88,25.6,83.75,7.19,6
Slade Cecconi,502,87.68,2362.08,6.6,28,0,70.08,22.07,84.36,7.3,6
Kumar Rocker,334,91.45,2199.59,6.75,21,0,69.5,18.4,84.2,7.25,4
Spencer Schwellenbach,574,91.89,2205.53,6.95,48,0,70.29,12.52,82.7,7.3,6
Quinn Priester,514,90.31,2308.66,6.39,28,0,70.64,7.67,83.89,7.36,6
Bryan Woo,536,93.69,2255.0,6.53,36,0,69.87,19.69,82.23,6.92,6
Brandon Pfaadt,452,90.23,2541.6,6.64,23,0,69.58,19.39,85.12,7.05,6
