team_name,avg_launch_speed,avg_bat_speed,avg_swing_length
ATL,76.68791666666667,68.67722222222221,7.231590909090909
BAL,80.99269047619048,70.43485515873016,7.113686507936508
BOS,87.34291666666667,70.3473599439776,7.33717787114846
CHC,82.18511111111111,71.09904761904761,7.1683650793650795
CIN,80.41488095238095,70.16828703703703,7.281481481481482
CLE,77.27416666666666,69.11364316239316,7.103290598290599
COL,86.04444444444444,71.59166666666667,7.016666666666667
CWS,80.1415,66.01810256410256,7.337448717948718
DET,84.17314814814814,68.41984126984127,7.019722222222222
HOU,83.73527777777778,68.66691919191919,7.448069985569986
KC,83.84710317460318,71.32145502645503,7.2742328042328035
LAA,88.0565476190476,66.5886994949495,6.73415404040404
LAD,82.04333333333334,70.67373737373737,7.636868686868687
MIA,80.69333333333333,68.69935897435897,6.693131868131868
MIL,87.44666666666667,70.89690476190476,7.444285714285715
MIN,84.25734126984126,68.5882326007326,7.3333028083028085
NYM,86.21805555555555,71.55479196729196,7.427151274651275
NYY,84.14997023809524,70.65446022727272,7.789914772727273
PHI,81.02967803030303,70.05540709290709,7.517065434565434
PIT,79.79120370370372,68.96913003663003,7.183095238095238
SD,79.58520202020202,67.03676767676768,6.758383838383838
SEA,83.94633333333334,70.52107142857143,6.871807359307359
SF,87.45869047619047,66.56840909090909,7.032828282828282
STL,82.64119047619047,71.92387755102041,7.17530612244898
TB,85.76875,69.005,6.997857142857143
TEX,86.15967261904761,69.77062003968254,7.398492063492063
TOR,85.09780952380952,67.97037037037038,7.330291005291006
WSH,85.66907407407406,70.47859307359307,7.403694083694084
