full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Clayton Kershaw,502,84.48,2375.64,6.54,26,0,71.37,11.31,86.27,7.64,6
Merrill Kelly,557,89.7,2294.01,6.03,39,0,71.32,15.92,82.78,7.34,6
Nathan Eovaldi,116,87.91,2002.07,6.83,7,0,72.04,10.34,86.28,7.39,2
Sonny Gray,412,87.95,2454.87,6.5,31,0,69.26,11.95,83.11,7.14,5
Yusei Kikuchi,603,88.82,2216.66,6.71,47,0,70.97,20.58,84.32,7.34,6
Trevor Williams,480,84.15,2134.73,6.92,22,0,70.97,24.86,83.04,7.04,6
Austin Gomber,312,82.59,1994.8,6.68,6,0,71.27,19.47,82.71,7.53,4
Nick Pivetta,533,87.65,2473.14,6.8,36,0,67.99,22.62,83.41,7.16,6
Clay Holmes,464,88.94,2309.59,5.82,17,0,71.02,11.28,83.96,7.28,5
Tomoyuki Sugano,511,87.79,2266.43,6.21,22,0,71.23,23.86,84.38,7.26,6
Freddy Peralta,566,90.91,2331.02,6.84,38,0,69.66,20.69,81.59,7.09,6
Dylan Cease,602,93.0,2677.12,6.37,43,0,68.96,22.89,82.81,7.29,6
Jack Flaherty,548,87.32,2309.86,6.53,37,0,70.04,22.46,83.13,7.36,6
Mitch Keller,564,89.53,2485.83,6.62,28,0,69.28,16.88,84.72,6.97,6
Brennan Bernardino,196,86.65,2272.39,5.64,8,0,68.55,15.79,82.47,7.06,11
Brady Singer,531,87.79,2384.38,6.93,31,0,69.32,13.88,82.53,7.16,6
Tyler Holton,170,87.4,2257.91,6.45,9,0,70.12,9.74,81.46,7.15,11
MacKenzie Gore,594,89.73,2251.58,6.92,30,0,67.73,21.86,82.96,6.99,6
Logan Gilbert,353,87.94,1759.47,7.44,30,0,70.6,13.08,84.32,7.62,4
Janson Junk,413,88.45,2363.21,6.55,24,0,69.7,20.74,83.59,7.05,6
Tanner Bibee,596,87.69,2443.82,6.54,37,0,68.44,15.12,81.37,7.24,6
Simeon Woods Richardson,403,87.41,2245.15,6.73,20,0,69.88,23.46,83.78,7.14,5
Shota Imanaga,158,86.59,2045.59,6.21,7,0,71.71,30.65,82.01,7.58,2
Brandon Eisert,185,86.38,1804.87,7.07,9,0,68.9,10.49,80.68,7.28,12
Hunter Brown,484,92.75,2234.92,6.7,42,0,69.48,16.22,82.25,6.93,5
Ryan Pepiot,546,91.68,2494.69,6.64,44,0,70.92,21.92,81.55,7.1,6
Mitch Spence,467,87.46,2705.52,6.28,23,0,69.37,15.09,85.99,7.4,6
Richard Fitts,160,91.71,2418.82,6.63,7,0,68.98,26.31,83.58,6.87,3
Mick Abel,370,91.3,2501.32,6.64,12,0,70.14,20.75,84.29,6.94,5
Landen Roupp,497,86.01,2343.36,6.22,22,0,70.74,8.38,83.29,7.45,6
Jacob Misiorowski,313,96.18,2522.6,7.53,21,0,69.99,27.29,82.51,6.97,4
Will Warren,539,89.94,2591.86,6.81,38,0,70.87,20.98,82.31,7.05,6
Noah Cameron,519,86.07,2239.5,6.25,27,0,70.48,16.39,85.69,7.34,6
Didier Fuentes,253,90.25,2336.94,6.77,10,0,70.29,24.03,85.79,7.23,3
