full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Jose Quintana,145,87.11,1923.39,6.5,9,0,,13.61,80.82,,2
Yu Darvish,149,86.89,2489.58,6.25,10,0,,16.18,86.6,,2
Nathan Eovaldi,88,90.91,2077.49,6.64,6,0,,6.43,83.48,,2
Zack Wheeler,126,89.93,2385.45,7.1,7,0,,18.79,80.37,,2
Miles Mikolas,139,86.69,2173.56,6.15,10,0,,18.05,78.46,,3
Frankie Montas,81,90.41,2104.19,5.98,15,0,,18.0,80.85,,3
Tyler Glasnow,158,93.12,2607.34,7.26,8,0,,21.55,84.42,,2
Kyle Freeland,120,90.04,2219.89,6.59,7,0,,10.29,83.72,,3
Zach Eflin,81,86.68,,6.86,13,0,,5.64,88.49,,2
Alex Wood,78,86.86,1966.96,6.21,13,0,,22.95,85.71,,3
Freddy Peralta,0,,,,14,0,,,,,2
Mitch Keller,137,89.39,2463.07,6.54,6,0,,21.13,81.98,,2
Justin Steele,81,89.21,2493.27,6.45,6,0,,21.97,80.74,,2
Logan Webb,97,87.94,1928.45,7.1,16,0,,-3.45,75.01,,3
Patrick Sandoval,137,88.69,2138.33,5.98,7,0,,7.8,80.0,,2
Framber Valdez,168,89.61,2245.32,5.98,13,0,,9.95,82.93,,2
Cole Ragans,190,90.38,2405.45,6.16,20,0,,11.03,83.58,,3
Zac Gallen,229,87.56,2288.53,6.58,10,0,,13.5,83.61,,3
Corbin Burnes,82,89.54,2812.74,6.59,17,0,,28.78,80.96,,3
Tarik Skubal,242,91.75,2074.18,6.34,17,0,,14.19,81.06,,3
Shane Bieber,83,89.07,2237.99,6.73,26,0,,14.43,83.22,,3
Spencer Strider,0,,,,13,0,,,,,2
Garrett Crochet,87,91.47,2472.83,6.99,10,0,,20.07,84.37,,2
Brayan Bello,175,91.41,1958.16,6.26,14,0,,12.7,84.89,,3
Josiah Gray,80,87.33,2125.45,5.89,19,0,,10.14,88.52,,3
