full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Justin Verlander,452,87.59,2377.35,5.98,14,0,68.87,19.37,83.05,7.31,5
Jose Quintana,474,87.11,2004.66,6.45,29,0,69.16,15.03,80.85,7.19,5
Kyle Hendricks,436,82.8,2209.45,5.56,18,0,68.56,16.16,79.75,7.12,5
Zack Wheeler,573,92.22,2401.91,7.13,47,0,69.09,15.02,79.92,7.03,6
Andrew Heaney,453,86.74,2354.72,6.38,26,0,70.03,17.24,84.1,7.24,5
Ben Lively,419,86.6,1950.16,6.94,16,0,70.38,19.19,83.03,7.18,6
Seth Lugo,522,86.79,2578.31,6.0,35,0,70.09,16.42,80.53,7.15,6
Antonio Senzatela,218,90.93,2197.08,6.0,7,0,70.5,16.52,83.64,7.12,3
Griffin Canning,467,89.22,2233.39,5.93,24,0,70.7,16.6,82.52,7.41,5
Jared Koenig,210,91.99,2310.68,6.2,9,0,70.07,19.89,82.67,7.17,11
Luis Gil,458,91.25,2271.22,6.63,27,0,70.22,31.09,84.66,7.17,5
Tristan Beck,242,87.66,2272.22,6.82,14,0,69.6,28.01,82.3,7.21,7
MacKenzie Gore,450,90.82,2237.81,6.85,35,0,69.16,20.82,82.51,7.01,5
Shane Baz,524,89.97,2393.28,6.58,33,0,70.34,22.33,83.38,7.16,6
Andre Pallante,447,90.4,2282.29,6.69,26,0,69.96,3.32,82.16,7.05,5
Xzavion Curry,244,85.04,2170.46,6.18,13,0,69.98,28.01,81.77,7.32,9
Emerson Hancock,262,89.96,2232.22,6.18,11,0,70.45,25.66,83.12,7.08,3
Kutter Crawford,557,86.39,2350.95,5.99,37,0,70.42,21.88,82.46,7.35,6
Sean Burke,309,88.35,2447.26,6.89,22,0,69.08,20.77,81.79,7.16,4
Joey Estes,480,87.32,2334.13,5.94,16,0,70.32,25.55,81.61,7.18,6
Beau Brieske,265,92.9,2377.32,6.06,15,0,71.26,23.81,82.43,7.39,12
Paul Skenes,396,93.12,2091.36,6.43,34,0,68.88,9.19,82.68,7.24,5
Rhett Lowder,498,89.46,2324.3,6.12,22,0,69.82,14.94,83.41,7.07,6
Zebby Matthews,462,90.46,2239.6,6.43,30,0,69.91,18.75,85.2,7.18,6
Yoshinobu Yamamoto,281,89.52,2214.65,6.52,21,0,69.66,13.55,80.47,7.22,4
