team_name,avg_launch_speed,avg_bat_speed,avg_swing_length
ATL,80.32692857142857,67.9714358974359,6.8657692307692315
BAL,87.0423015873016,71.68415178571428,7.126041666666667
BOS,82.62833333333333,71.76329004329004,7.653549783549784
CHC,80.71154761904762,69.21173611111111,7.006636904761905
CIN,82.88769841269841,68.65731481481481,7.347037037037037
CLE,78.27071428571429,66.438,7.093166666666667
COL,89.96458333333334,69.3122619047619,7.379484126984127
CWS,81.57309523809525,68.38792857142857,7.227071428571428
DET,83.50386904761905,69.98693452380952,6.982688492063492
HOU,78.88857142857144,69.37312925170068,7.527942176870748
KC,77.97500000000001,70.7671768707483,7.37704081632653
LAA,87.25277777777778,69.89712962962963,6.796712962962963
LAD,86.69371428571428,70.98277777777778,7.595238095238095
MIA,81.14270833333333,66.24953102453102,6.411399711399712
MIL,84.32259259259258,69.8526455026455,7.201223544973544
MIN,86.65986111111111,69.86930555555556,7.239814814814815
NYM,83.50571428571428,71.28938775510204,7.399795918367347
NYY,82.29489177489177,69.97699134199135,7.224143475572047
PHI,84.80005291005291,72.15899470899471,7.481261022927691
PIT,86.25777777777778,72.75035714285714,6.980714285714285
SD,85.01414141414142,68.20659340659341,7.071684981684982
SEA,88.0125,72.57141125541125,7.131520923520924
SF,89.64999999999999,69.22321428571429,7.369543650793651
STL,86.12423469387757,72.23979591836735,7.365403525046382
TB,80.91777777777779,68.1755,7.336424242424243
TEX,86.41003968253968,66.72291666666666,6.97875
TOR,78.585625,68.68255494505495,7.304642857142857
WSH,80.46555555555555,65.53631868131868,7.383424908424909
