mlbam_id,lookup_player_name,team,avg_launch_speed,avg_bat_speed,avg_swing_length,total_pitches,recent_home_runs,recent_strikeouts,HR,SO,PA,AVG,SLG
457705,andrew mccutchen,PIT,79.12,71.65,7.8,19,0,1,9.0,78.0,366.0,0.26,0.39
502671,paul goldschmidt,NYY,88.77,69.27,7.49,24,1,2,8.0,66.0,381.0,0.29,0.43
518692,freddie freeman,LAD,83.98,72.34,6.62,19,0,2,10.0,85.0,380.0,0.3,0.47
521692,salvador pérez,KC,86.41,78.0,8.26,15,0,1,18.0,77.0,407.0,0.26,0.47
527038,wilmer flores,SF,72.36,60.3,6.39,17,0,1,12.0,64.0,359.0,0.24,0.38
542303,marcell ozuna,ATL,73.83,72.55,7.02,14,0,1,13.0,90.0,395.0,0.24,0.39
543760,marcus semien,TEX,83.28,65.82,7.6,20,0,1,13.0,80.0,424.0,0.23,0.37
543807,george springer,TOR,69.08,68.5,7.52,20,0,2,17.0,72.0,388.0,0.28,0.5
553993,eugenio suárez,AZ,91.7,64.83,7.7,12,0,2,36.0,110.0,416.0,0.25,0.59
572233,christian walker,HOU,83.81,68.61,7.27,24,0,3,13.0,112.0,410.0,0.24,0.38
573262,mike yastrzemski,SF,86.43,69.31,7.74,14,0,1,8.0,81.0,354.0,0.24,0.37
592206,nick castellanos,PHI,89.6,72.41,7.17,16,1,0,13.0,85.0,416.0,0.27,0.43
592450,aaron judge,NYY,97.47,77.41,8.44,18,1,0,37.0,119.0,455.0,0.34,0.72
592518,manny machado,SD,66.73,64.03,6.91,19,0,1,19.0,76.0,439.0,0.29,0.49
592885,christian yelich,MIL,102.37,75.28,7.9,14,0,1,19.0,111.0,408.0,0.26,0.45
593428,xander bogaerts,SD,89.98,69.89,6.99,17,1,0,6.0,65.0,410.0,0.27,0.38
596019,francisco lindor,NYM,85.02,73.25,7.52,10,0,0,19.0,83.0,457.0,0.25,0.43
596146,max kepler,PHI,85.06,68.99,7.57,15,0,2,11.0,66.0,333.0,0.2,0.37
605137,josh bell,WSH,74.39,69.94,7.55,19,1,1,13.0,59.0,344.0,0.22,0.39
605141,mookie betts,LAD,78.53,65.17,7.17,18,0,0,11.0,46.0,414.0,0.24,0.37
606192,teoscar hernández,LAD,87.9,76.96,7.74,20,0,1,14.0,79.0,331.0,0.25,0.45
607043,brandon nimmo,NYM,103.7,74.2,8.0,6,1,0,19.0,79.0,409.0,0.26,0.47
621043,carlos correa,MIN,76.43,72.35,7.62,13,0,0,7.0,65.0,345.0,0.27,0.39
621493,taylor ward,LAA,85.82,63.9,6.55,16,0,0,23.0,116.0,438.0,0.23,0.49
621566,matt olson,ATL,90.08,76.42,7.68,20,0,0,18.0,105.0,448.0,0.27,0.48
624413,pete alonso,NYM,101.22,75.93,7.42,11,0,0,22.0,104.0,445.0,0.27,0.52
641355,cody bellinger,NYY,90.27,66.74,7.3,14,0,0,18.0,54.0,397.0,0.28,0.51
641857,ryan mcmahon,COL,91.06,73.07,7.35,10,0,0,16.0,127.0,401.0,0.22,0.4
642715,willy adames,SF,87.55,73.03,8.12,13,0,1,15.0,113.0,434.0,0.23,0.4
645277,ozzie albies,ATL,82.53,63.24,7.58,24,0,0,9.0,67.0,428.0,0.22,0.33
646240,rafael devers,SF,82.03,73.17,7.18,15,0,2,19.0,118.0,470.0,0.26,0.48
647304,josh naylor,AZ,89.9,72.43,7.67,11,0,1,11.0,49.0,394.0,0.29,0.45
650333,luis arráez,SD,81.7,62.72,5.96,20,0,0,5.0,12.0,424.0,0.29,0.4
650402,gleyber torres,DET,81.44,62.41,6.24,13,1,1,9.0,51.0,388.0,0.28,0.42
650489,willi castro,MIN,84.5,70.36,6.8,15,0,0,10.0,79.0,319.0,0.26,0.43
650490,yandy díaz,TB,89.67,70.04,7.2,19,1,0,17.0,60.0,432.0,0.29,0.47
656555,rhys hoskins,MIL,80.83,69.04,7.87,18,0,2,12.0,85.0,318.0,0.24,0.43
656811,ryan o'hearn,BAL,82.7,73.02,6.83,9,0,0,12.0,56.0,341.0,0.28,0.45
657757,gavin sheets,SD,85.4,70.47,7.0,16,0,0,14.0,74.0,379.0,0.25,0.42
660821,jesús sánchez,MIA,77.97,67.92,6.42,18,0,0,9.0,66.0,316.0,0.26,0.42
661388,william contreras,MIL,81.9,72.3,7.14,17,0,1,6.0,80.0,418.0,0.25,0.35
663457,lars nootbaar,STL,93.7,73.53,6.35,21,0,0,12.0,83.0,386.0,0.23,0.38
663538,nico hoerner,CHC,80.3,70.4,6.93,20,0,0,3.0,30.0,403.0,0.29,0.37
663586,austin riley,ATL,81.47,73.8,7.15,8,0,1,14.0,113.0,408.0,0.27,0.44
663616,trevor larnach,MIN,90.12,71.14,7.21,13,0,0,13.0,86.0,384.0,0.24,0.4
663656,kyle tucker,CHC,88.02,70.22,8.19,30,1,1,18.0,62.0,443.0,0.28,0.49
663697,jonathan india,KC,88.92,75.58,6.97,15,0,1,4.0,68.0,411.0,0.24,0.34
663757,trent grisham,NYY,84.45,72.7,8.15,8,0,0,17.0,72.0,331.0,0.26,0.47
663993,nathaniel lowe,WSH,77.31,68.44,7.18,18,0,1,15.0,116.0,425.0,0.23,0.39
664023,ian happ,CHC,92.92,74.95,6.97,17,0,1,13.0,95.0,426.0,0.22,0.37
664034,ty france,MIN,76.42,68.43,7.13,16,0,1,6.0,60.0,371.0,0.25,0.36
664761,alec bohm,PHI,90.21,73.02,7.78,17,0,1,8.0,62.0,383.0,0.28,0.39
665161,jeremy peña,HOU,85.41,72.07,7.58,17,0,0,11.0,55.0,350.0,0.32,0.49
665742,juan soto,NYM,83.09,75.79,7.08,19,0,0,24.0,84.0,448.0,0.25,0.49
666176,jo adell,LAA,76.84,76.47,7.92,10,0,1,21.0,88.0,355.0,0.23,0.47
666182,bo bichette,TOR,84.85,72.4,6.77,8,0,1,13.0,72.0,450.0,0.28,0.44
666969,adolis garcía,TEX,84.38,69.11,7.5,16,0,1,14.0,102.0,395.0,0.23,0.4
667670,brent rooker,ATH,93.8,73.7,7.28,17,1,1,21.0,102.0,456.0,0.28,0.5
668227,randy arozarena,SEA,72.5,76.87,7.87,19,0,2,19.0,120.0,440.0,0.25,0.47
668715,spencer steer,CIN,81.36,68.63,7.19,28,0,0,11.0,86.0,372.0,0.25,0.39
668804,bryan reynolds,PIT,77.18,76.36,7.2,11,0,1,10.0,113.0,415.0,0.24,0.38
668930,brice turang,MIL,82.96,63.02,5.65,15,0,0,6.0,90.0,416.0,0.28,0.37
669257,will smith,LAD,81.98,66.8,7.06,19,0,1,14.0,57.0,321.0,0.32,0.55
