full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Chris Sale,504,86.35,2226.01,6.49,34,0,68.52,15.31,80.81,7.46,5
Michael Lorenzen,56,89.06,2378.04,5.84,3,0,68.17,8.38,82.58,7.26,2
Marcus Stroman,405,86.36,2406.13,5.59,16,0,70.37,10.9,83.52,7.21,5
Yusei Kikuchi,484,89.05,2310.98,6.85,40,0,69.29,16.46,81.44,7.1,5
Kevin Gausman,467,90.53,2121.95,6.68,21,0,70.68,20.28,84.32,7.35,5
Jakob Junis,389,87.78,2307.06,6.08,21,0,70.25,16.53,84.61,7.37,6
Austin Gomber,405,83.9,2189.15,6.65,18,0,71.16,19.85,85.26,7.45,5
Erick Fedde,457,89.45,2090.28,6.66,25,0,70.38,21.9,83.28,7.09,5
Zach Eflin,461,86.17,2151.67,6.49,21,0,70.35,12.78,80.94,7.39,5
Zack Littell,414,87.4,1853.19,6.12,25,0,70.04,26.26,83.46,7.24,5
Freddy Peralta,583,89.15,2253.83,6.75,36,0,69.5,21.11,82.01,7.22,6
Dylan Cease,579,90.65,2642.17,6.34,31,0,69.13,21.84,84.97,7.23,6
Jack Flaherty,566,86.47,2309.8,6.49,32,0,69.18,19.62,82.8,7.34,6
David Peterson,416,88.61,2131.19,7.05,27,0,69.73,12.56,82.32,7.12,5
Davis Martin,508,88.21,2451.64,6.5,25,0,69.33,18.46,82.21,7.21,6
Edward Cabrera,549,93.16,2137.24,6.65,33,0,69.89,11.59,84.43,7.15,6
Javier Assad,454,86.38,2028.23,6.49,22,0,70.7,13.96,86.39,7.22,5
Zac Gallen,585,89.02,2247.08,6.6,45,0,68.79,12.03,81.78,7.28,6
Brady Basso,309,87.79,2253.65,6.42,16,0,69.68,22.26,82.51,7.09,4
George Kirby,530,92.4,2217.32,6.53,28,0,68.36,21.78,83.47,6.73,6
Keider Montero,456,88.65,2350.39,6.27,22,0,70.58,16.69,81.98,7.18,6
Cody Bradford,426,84.64,1967.55,7.17,26,0,70.14,21.77,81.81,7.03,5
Simeon Woods Richardson,409,86.01,2271.28,6.62,18,0,68.88,26.32,80.9,7.2,6
DJ Herz,425,89.38,2294.12,6.66,23,0,69.37,22.12,81.77,7.1,5
Andrew Walters,111,92.24,2431.58,6.7,6,0,68.55,32.58,79.9,6.92,8
Richard Fitts,314,89.73,2299.98,6.54,9,0,69.28,21.51,80.72,7.03,4
Mason Black,400,90.08,2201.13,6.89,19,0,68.36,25.1,81.33,6.75,5
