game_date,home_team,away_team,winner
2024-07-29,Orioles,Blue Jays,Blue Jays
2024-07-29,Orioles,Blue Jays,Orioles
2024-07-29,Tigers,Guardians,Guardians
2024-07-29,Phillies,Yankees,Yankees
2024-07-29,Red Sox,Mariners,Red Sox
2024-07-29,Reds,Cubs,Reds
2024-07-29,Mets,Twins,Mets
2024-07-29,Cardinals,Rangers,Rangers
2024-07-29,White Sox,Royals,Royals
2024-07-29,Astros,Pirates,Pirates
2024-07-29,Brewers,Braves,Brewers
2024-07-29,D-backs,Nationals,D-backs
