full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Kyle Hendricks,534,82.72,2089.81,5.51,28,0,71.91,22.35,79.62,7.34,6
Robbie Ray,578,89.96,2237.73,6.13,42,0,69.8,21.6,83.22,7.14,6
Chris Bassitt,549,86.3,2142.29,6.35,28,0,68.31,15.01,80.18,6.89,6
Seth Lugo,335,86.05,2530.41,5.92,19,0,69.92,18.92,82.11,7.25,4
Cal Quantrill,484,89.25,2040.54,6.35,25,0,69.73,17.81,84.11,7.12,6
Walker Buehler,500,90.04,2328.71,6.51,24,0,70.65,16.33,83.18,7.17,6
Antonio Senzatela,504,89.98,2290.24,5.98,13,0,69.2,15.53,85.82,6.98,6
Zack Littell,547,87.88,1856.86,6.18,29,0,71.14,13.17,85.2,7.28,6
Michael Soroka,547,88.6,2613.69,6.02,34,0,68.77,20.87,84.13,7.08,6
David Peterson,584,87.12,2117.43,7.16,31,0,71.43,8.03,83.94,7.44,6
Casey Mize,431,90.19,2048.72,6.86,24,0,69.47,19.48,83.35,7.08,5
Bailey Falter,456,88.56,1913.79,7.19,15,0,69.55,19.16,83.9,6.99,6
Dean Kremer,562,86.9,2029.89,6.06,31,0,70.6,21.42,81.24,7.34,6
Matthew Liberatore,518,88.59,2353.96,6.41,24,0,69.56,16.71,86.75,7.24,6
Jason Alexander,95,85.92,2084.57,6.37,4,0,73.18,2.86,81.17,7.47,1
Andrew Abbott,572,87.68,2357.58,6.28,31,0,69.69,23.42,80.7,7.23,6
Jack Dreyer,216,89.84,2387.08,6.45,8,0,72.52,20.81,83.44,7.18,10
JP Sears,515,86.15,1985.8,6.39,20,0,70.8,23.18,85.26,7.15,6
Ben Brown,523,92.62,2179.41,6.63,38,0,69.49,22.17,85.74,7.3,6
Slade Cecconi,419,87.7,2356.61,6.63,26,0,69.43,21.5,84.1,7.35,5
Spencer Schwellenbach,577,92.39,2187.51,6.95,46,0,69.83,15.29,84.02,7.22,6
Shane Smith,434,91.29,2163.01,6.59,23,0,69.57,16.9,82.17,7.17,5
Jack Leiter,538,92.32,2356.05,6.82,25,0,70.87,19.3,86.62,7.31,6
Bryan Woo,528,93.08,2225.47,6.55,28,0,69.9,16.88,82.33,6.95,6
Brandon Pfaadt,471,89.99,2528.87,6.65,14,0,70.98,15.56,87.66,7.34,6
Chad Patrick,528,90.63,2329.9,6.16,38,0,69.38,25.38,81.61,7.13,6
Will Warren,469,89.96,2611.63,6.83,39,0,70.93,21.0,82.52,7.25,6
David Festa,247,90.79,2208.18,6.88,14,0,71.11,16.26,86.4,7.43,3
