team,wins,losses,run_diff,streak,games_played,win_pct
BAL,81,60,99,L1,141,.574
NYY,80,60,118,L2,140,.571
BOS,70,70,-5,L5,140,.500
TB,69,71,-61,L1,140,.493
TOR,67,74,-55,L3,141,.475
CLE,80,60,77,L1,140,.571
MIN,76,64,47,W1,140,.543
KC,76,65,88,W1,141,.539
DET,71,70,14,W1,141,.504
CWS,32,109,-303,W1,141,.227
HOU,75,65,79,L3,140,.536
SEA,71,70,37,W2,141,.504
TEX,68,73,-40,W3,141,.482
OAK,61,80,-86,L2,141,.433
LAA,58,82,-124,L1,140,.414
PHI,84,56,116,W5,140,.600
ATL,76,64,65,L1,140,.543
NYM,76,64,54,W7,140,.543
WSH,62,78,-77,L2,140,.443
MIA,52,88,-191,L1,140,.371
MIL,81,59,135,L2,140,.579
CHC,72,68,57,W1,140,.514
STL,71,69,-54,W2,140,.507
CIN,68,73,21,W4,141,.482
PIT,66,74,-50,W1,140,.471
LAD,84,56,112,L1,140,.600
SD,80,62,70,L1,142,.563
ARI,79,62,94,L1,141,.560
SF,69,72,-22,W1,141,.489
COL,52,89,-215,W1,141,.369
