full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Justin Verlander,584,88.08,2420.83,5.96,33,0,69.95,27.85,82.0,7.19,6
Yu Darvish,500,88.45,2438.66,6.62,31,0,69.72,16.58,82.02,7.5,6
Tyler Anderson,564,84.33,2122.93,6.05,27,0,70.5,22.64,81.53,7.46,6
James Paxton,512,88.77,2021.76,6.52,19,0,68.73,19.25,81.43,7.02,6
Frankie Montas,464,91.38,2235.14,5.95,19,0,70.24,22.86,82.12,7.27,5
Seth Lugo,590,87.45,2639.9,6.01,43,0,70.39,10.75,80.87,7.28,6
Ty Blach,397,84.92,2057.35,5.15,16,0,70.15,14.24,83.65,7.15,6
Chris Flexen,527,85.33,2224.4,6.25,28,0,69.76,18.42,82.13,7.45,6
Dane Dunning,245,86.61,2138.81,7.02,14,0,71.67,19.37,81.74,7.43,3
Bailey Ober,542,86.55,2126.19,7.21,33,0,69.65,21.71,79.79,7.35,6
David Peterson,86,89.67,2097.63,7.13,3,0,68.6,11.18,86.04,7.26,1
Luis Gil,572,93.42,2273.56,6.72,44,0,69.92,23.68,81.98,7.16,6
Braxton Garrett,353,86.47,2098.94,6.69,20,0,69.63,9.37,84.82,7.35,4
Alek Manoah,394,88.76,2270.8,6.93,26,0,68.32,20.29,81.11,7.1,5
MacKenzie Gore,566,91.95,2272.53,6.99,41,0,70.19,21.11,82.38,7.15,6
Bryse Wilson,480,89.61,2175.29,6.56,24,0,70.78,21.58,83.95,7.28,6
Ryne Nelson,450,90.63,2260.05,6.87,18,0,68.96,21.72,83.16,6.78,5
Corbin Burnes,569,90.71,2714.63,6.58,36,0,68.77,4.79,80.6,7.46,6
Tarik Skubal,456,91.99,2035.53,6.29,39,0,68.45,14.17,83.49,7.08,5
Andre Pallante,86,91.37,2385.99,6.68,4,0,67.04,-0.79,77.47,6.86,1
George Kirby,518,91.81,2110.3,6.63,27,0,69.93,17.84,82.1,7.04,6
Logan Allen,499,85.8,1895.11,6.36,25,0,70.17,21.67,83.56,7.23,6
Keider Montero,87,89.82,2310.85,6.28,5,0,68.57,23.71,80.77,7.22,1
Kutter Crawford,564,87.1,2335.26,6.1,31,0,70.62,20.34,80.93,7.29,6
Spencer Schwellenbach,88,88.77,2318.44,6.94,5,0,70.58,8.03,82.89,7.28,1
Jared Jones,450,91.9,2503.34,6.77,28,0,69.72,22.69,82.93,7.14,5
Joey Estes,330,88.19,2418.82,5.95,20,0,70.16,32.67,83.33,7.27,4
Shota Imanaga,456,87.36,1968.73,6.37,31,0,71.65,23.47,81.19,7.55,5
Ryan Pepiot,285,91.36,2462.4,6.71,20,0,69.5,26.55,82.1,7.13,4
Kyle Harrison,558,88.83,2126.94,6.63,29,0,70.76,18.9,81.9,7.14,6
Paul Skenes,373,93.83,2150.57,6.27,30,0,68.47,15.37,81.9,7.08,4
