mlbam_id,lookup_player_name,team,avg_launch_speed,avg_bat_speed,avg_swing_length,total_pitches,recent_home_runs,recent_strikeouts,HR,SO,PA,AVG,SLG
457705,andrew mccutchen,PIT,75.8,70.31,7.3,26,0,2,9.0,78.0,371.0,0.25,0.38
502671,paul goldschmidt,NYY,85.8,71.57,7.63,17,0,0,8.0,66.0,385.0,0.29,0.43
514888,josé altuve,HOU,93.45,76.42,8.2,13,0,0,17.0,68.0,426.0,0.28,0.46
518692,freddie freeman,LAD,82.28,65.93,6.3,12,0,2,10.0,86.0,384.0,0.3,0.47
521692,salvador pérez,KC,84.75,72.11,7.54,9,0,2,18.0,77.0,407.0,0.26,0.47
542303,marcell ozuna,ATL,87.03,73.74,7.54,24,1,1,13.0,90.0,396.0,0.24,0.39
543760,marcus semien,TEX,82.3,66.96,7.5,15,0,0,13.0,80.0,429.0,0.23,0.36
553993,eugenio suárez,AZ,73.08,68.74,8.09,17,0,1,36.0,111.0,421.0,0.25,0.59
571448,nolan arenado,STL,81.04,71.02,7.6,14,0,0,10.0,36.0,379.0,0.24,0.38
572233,christian walker,HOU,93.93,75.24,7.37,19,1,0,13.0,114.0,412.0,0.23,0.38
573262,mike yastrzemski,SF,79.9,70.49,7.61,27,0,4,8.0,82.0,358.0,0.24,0.36
592206,nick castellanos,PHI,82.76,72.6,8.01,22,0,0,13.0,85.0,421.0,0.27,0.43
592450,aaron judge,NYY,91.6,76.96,8.07,16,1,1,37.0,120.0,459.0,0.34,0.71
592518,manny machado,SD,91.03,71.84,7.32,17,0,0,19.0,76.0,443.0,0.29,0.49
592885,christian yelich,MIL,90.97,71.09,7.81,20,0,2,19.0,112.0,412.0,0.26,0.44
596019,francisco lindor,NYM,86.1,70.66,7.32,23,0,0,20.0,85.0,462.0,0.25,0.44
596146,max kepler,PHI,84.63,66.87,6.73,11,1,1,11.0,66.0,338.0,0.2,0.36
605137,josh bell,WSH,90.58,65.63,7.68,9,0,1,13.0,59.0,348.0,0.22,0.39
605141,mookie betts,LAD,85.57,69.55,6.63,22,0,1,11.0,46.0,414.0,0.24,0.37
606192,teoscar hernández,LAD,84.4,74.33,8.1,16,0,0,15.0,80.0,335.0,0.25,0.46
607043,brandon nimmo,NYM,85.48,66.78,7.57,15,0,1,19.0,81.0,414.0,0.26,0.47
621020,dansby swanson,CHC,90.22,66.27,7.66,15,0,1,16.0,115.0,426.0,0.25,0.42
621043,carlos correa,MIN,86.85,74.31,7.14,13,1,0,7.0,66.0,349.0,0.27,0.39
