full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Gerrit Cole,471,91.11,2462.73,6.3,28,0,69.61,20.0,84.3,7.12,5
Patrick Corbin,552,85.1,2190.9,6.71,28,0,68.96,10.83,84.87,7.48,6
Miles Mikolas,445,88.29,2252.71,6.36,19,0,70.54,18.46,80.39,7.15,5
Jeffrey Springs,404,84.65,1892.55,6.38,24,0,68.69,20.95,82.79,7.31,5
Cal Quantrill,439,88.9,1913.05,6.45,17,0,68.76,22.6,81.13,7.18,5
Ryan Burr,214,88.84,2388.57,6.96,17,0,68.83,18.47,82.68,7.23,12
Luis Severino,538,92.71,2266.99,6.37,34,0,68.92,21.39,81.14,6.92,6
Freddy Peralta,560,89.49,2224.29,6.66,26,0,68.88,24.49,82.71,7.05,6
Brock Burke,184,93.11,2201.37,6.88,11,0,69.1,24.05,83.9,7.21,7
Dylan Cease,527,91.2,2688.66,6.34,34,0,68.8,15.47,80.57,7.32,6
Justin Steele,521,88.75,2487.04,6.26,38,0,68.6,20.44,80.33,7.03,6
Tyler Holton,258,87.43,2273.93,6.45,15,0,68.96,13.26,79.61,7.22,11
Nick Lodolo,524,89.93,2265.01,6.16,32,0,68.93,18.38,82.94,7.15,6
Gavin Williams,544,91.84,2300.95,7.24,38,0,68.94,20.21,83.02,6.87,6
Corbin Burnes,574,91.1,2671.22,6.51,30,0,68.32,13.26,81.55,7.29,6
Osvaldo Bido,521,90.9,2258.94,6.3,34,0,70.34,21.37,78.88,7.3,6
Spencer Schwellenbach,465,90.25,2231.12,6.73,45,0,68.16,12.47,81.62,7.25,5
Spencer Arrighetti,476,88.2,2463.89,7.0,44,0,70.28,26.31,84.04,7.44,5
Paul Skenes,576,92.56,2134.06,6.43,41,0,68.61,12.2,82.32,7.33,6
