mlbam_id,lookup_player_name,team,avg_launch_speed,avg_bat_speed,avg_swing_length,total_pitches,recent_home_runs,recent_strikeouts,HR,SO,PA,AVG,SLG
457705,andrew mccutchen,PIT,83.63,68.34,7.38,19,0,1,9.0,78.0,371.0,0.25,0.38
502671,paul goldschmidt,NYY,81.43,69.86,8.3,17,0,1,8.0,66.0,385.0,0.29,0.43
514888,josé altuve,HOU,81.56,65.01,6.94,13,0,1,17.0,68.0,426.0,0.28,0.46
518692,freddie freeman,LAD,86.4,63.71,7.1,15,0,1,10.0,86.0,384.0,0.3,0.47
521692,salvador pérez,KC,92.28,74.98,7.68,12,0,1,18.0,77.0,407.0,0.26,0.47
527038,wilmer flores,SF,89.8,67.07,7.15,13,0,0,12.0,65.0,363.0,0.24,0.38
542303,marcell ozuna,ATL,89.44,74.89,6.82,17,0,0,13.0,90.0,396.0,0.24,0.39
543760,marcus semien,TEX,79.38,58.78,7.27,16,0,0,13.0,80.0,429.0,0.23,0.36
553993,eugenio suárez,AZ,93.37,70.37,7.61,18,0,0,36.0,111.0,421.0,0.25,0.59
571448,nolan arenado,STL,87.87,69.0,8.57,19,0,2,10.0,36.0,379.0,0.24,0.38
572233,christian walker,HOU,91.38,73.57,7.56,11,0,0,13.0,114.0,412.0,0.23,0.38
573262,mike yastrzemski,SF,82.6,71.25,7.35,14,0,1,8.0,82.0,358.0,0.24,0.36
592450,aaron judge,NYY,96.56,77.45,8.11,21,2,1,37.0,120.0,459.0,0.34,0.71
592885,christian yelich,MIL,85.58,71.8,7.32,12,0,1,19.0,112.0,412.0,0.26,0.44
596146,max kepler,PHI,82.87,71.0,7.76,17,0,3,11.0,66.0,338.0,0.2,0.36
605137,josh bell,WSH,85.6,70.38,8.14,10,0,0,13.0,59.0,348.0,0.22,0.39
605141,mookie betts,LAD,80.4,61.25,6.65,20,0,0,11.0,46.0,414.0,0.24,0.37
606192,teoscar hernández,LAD,91.1,72.71,7.99,19,2,1,15.0,80.0,335.0,0.25,0.46
621020,dansby swanson,CHC,93.87,72.15,7.32,13,0,0,16.0,115.0,426.0,0.25,0.42
621043,carlos correa,MIN,82.4,73.7,7.25,10,0,0,7.0,66.0,349.0,0.27,0.39
621439,byron buxton,MIN,89.02,75.34,8.3,6,0,0,23.0,97.0,361.0,0.28,0.57
621493,taylor ward,LAA,78.8,65.27,6.45,22,0,0,23.0,119.0,442.0,0.23,0.48
621566,matt olson,ATL,77.34,72.56,7.12,18,0,1,18.0,106.0,453.0,0.26,0.47
641355,cody bellinger,NYY,82.63,69.62,7.68,14,0,1,19.0,55.0,401.0,0.28,0.51
641857,ryan mcmahon,COL,105.95,75.34,8.24,16,0,2,16.0,127.0,401.0,0.22,0.4
642715,willy adames,SF,74.73,74.9,7.6,11,0,1,15.0,113.0,438.0,0.23,0.4
645277,ozzie albies,ATL,85.66,67.92,7.2,19,0,1,9.0,68.0,432.0,0.22,0.33
646240,rafael devers,SF,65.35,76.12,7.68,14,0,0,19.0,120.0,474.0,0.26,0.48
647304,josh naylor,AZ,87.01,69.83,7.8,19,0,1,11.0,51.0,398.0,0.29,0.44
650333,luis arráez,SD,83.97,58.52,5.69,17,0,0,5.0,12.0,428.0,0.29,0.4
650402,gleyber torres,DET,81.55,67.75,8.07,9,0,1,9.0,51.0,392.0,0.28,0.41
650489,willi castro,MIN,87.82,71.46,7.24,20,0,0,10.0,81.0,323.0,0.25,0.42
650490,yandy díaz,TB,91.06,73.22,7.32,9,0,0,17.0,61.0,436.0,0.29,0.47
650859,luis rengifo,LAA,76.37,62.68,6.46,21,0,1,4.0,66.0,367.0,0.24,0.32
656716,zach mckinstry,DET,75.03,66.14,6.34,14,0,1,8.0,73.0,356.0,0.27,0.44
656775,cedric mullins,BAL,66.4,55.89,6.11,19,0,2,13.0,83.0,335.0,0.22,0.4
656811,ryan o'hearn,BAL,83.09,67.39,6.32,22,1,0,12.0,57.0,342.0,0.28,0.45
657757,gavin sheets,SD,90.22,70.39,7.8,18,1,0,14.0,75.0,383.0,0.25,0.42
660271,shohei ohtani,LAD,78.29,72.66,7.68,24,0,1,37.0,121.0,470.0,0.27,0.62
660821,jesús sánchez,MIA,79.36,71.74,6.84,17,0,1,9.0,67.0,321.0,0.26,0.42
661388,william contreras,MIL,79.76,71.95,7.44,19,0,0,6.0,80.0,422.0,0.24,0.34
663586,austin riley,ATL,86.24,72.38,7.48,19,0,2,14.0,114.0,412.0,0.27,0.44
663616,trevor larnach,MIN,83.15,71.86,7.34,13,0,1,13.0,86.0,384.0,0.24,0.4
663647,ke'bryan hayes,PIT,85.59,69.5,6.6,18,0,1,2.0,79.0,377.0,0.24,0.3
663697,jonathan india,KC,77.45,70.06,7.57,14,0,0,4.0,68.0,411.0,0.24,0.34
663728,cal raleigh,SEA,88.8,73.05,7.95,17,0,2,39.0,113.0,448.0,0.26,0.61
663757,trent grisham,NYY,85.9,71.15,7.58,16,0,1,17.0,72.0,336.0,0.25,0.46
663993,nathaniel lowe,WSH,87.74,73.41,7.16,17,0,1,15.0,118.0,428.0,0.22,0.39
664023,ian happ,CHC,82.5,74.87,7.0,22,0,0,13.0,95.0,429.0,0.22,0.37
664040,brandon lowe,TB,65.88,65.82,7.51,16,0,2,19.0,89.0,350.0,0.27,0.48
665161,jeremy peña,HOU,77.47,70.58,7.08,20,0,1,11.0,55.0,350.0,0.32,0.49
666176,jo adell,LAA,77.22,70.55,7.19,16,0,1,21.0,89.0,359.0,0.24,0.47
666182,bo bichette,TOR,82.94,71.01,7.3,20,0,1,13.0,72.0,455.0,0.28,0.44
666969,adolis garcía,TEX,82.06,70.54,7.61,19,0,0,14.0,104.0,399.0,0.23,0.4
667670,brent rooker,ATH,95.17,75.22,7.61,17,0,1,21.0,104.0,460.0,0.27,0.5
668227,randy arozarena,SEA,80.26,66.75,6.86,16,0,1,19.0,122.0,444.0,0.25,0.47
668715,spencer steer,CIN,82.88,73.47,7.98,14,0,1,11.0,87.0,377.0,0.25,0.39
668804,bryan reynolds,PIT,84.24,70.53,6.61,9,0,1,10.0,114.0,420.0,0.23,0.38
668930,brice turang,MIL,90.18,63.18,5.9,26,0,0,6.0,90.0,420.0,0.28,0.37
669065,kyle stowers,MIA,73.03,65.78,6.68,8,0,1,23.0,105.0,376.0,0.3,0.57
669257,will smith,LAD,79.23,66.89,6.92,23,0,1,14.0,58.0,326.0,0.32,0.55
669364,xavier edwards,MIA,83.55,49.86,5.72,24,0,2,1.0,57.0,388.0,0.29,0.36
669701,josh smith,TEX,81.7,66.24,6.46,19,0,1,8.0,59.0,361.0,0.27,0.41
669911,michael toglia,COL,86.43,71.85,8.57,17,0,2,10.0,124.0,324.0,0.19,0.35
670623,isaac paredes,HOU,78.14,62.81,7.74,16,0,0,19.0,67.0,409.0,0.26,0.47
670770,tj friedl,CIN,82.48,68.03,6.37,15,1,0,10.0,69.0,445.0,0.27,0.4
