game_date,home_team,away_team,winner
2024-04-19,Cubs,Marlins,Cubs
2024-04-19,Reds,Angels,Reds
2024-04-19,Phillies,White Sox,Phillies
2024-04-19,Pirates,Red Sox,Red Sox
2024-04-19,Nationals,Astros,Astros
2024-04-19,Yankees,Rays,Yankees
2024-04-19,Braves,Rangers,Braves
2024-04-19,Royals,Orioles,Royals
2024-04-19,Twins,Tigers,Tigers
2024-04-19,Cardinals,Brewers,Brewers
2024-04-19,Padres,Blue Jays,Blue Jays
2024-04-19,Dodgers,Mets,Mets
2024-04-19,Giants,D-backs,D-backs
