team_name,avg_launch_speed,avg_bat_speed,avg_swing_length
ATL,88.27875,70.45119047619048,7.158333333333333
BAL,81.53,70.393125,6.957708333333334
BOS,81.41196428571429,71.12776515151515,7.157045454545454
CHC,85.95705782312926,68.79789682539682,6.828849206349206
CIN,87.61778273809524,69.99749503968253,7.353794642857143
CLE,85.79375,66.91916666666667,6.6225000000000005
COL,73.6002380952381,67.35371428571429,7.506857142857143
CWS,82.329,66.50069444444445,6.893055555555556
DET,79.41625850340135,70.08430014430014,7.200432900432901
HOU,80.65531746031746,67.53338624338625,7.487433862433863
KC,83.80836734693878,71.54570346320347,7.275108225108225
LAA,82.89166666666667,65.96626984126983,6.8140873015873025
LAD,82.8982993197279,67.2355753968254,7.338809523809524
MIA,83.63333333333333,72.3873015873016,6.856190476190477
MIL,84.5611507936508,66.53208994708994,6.908994708994709
MIN,84.79702380952381,71.74773809523809,7.248730158730159
NYM,88.01041666666667,72.44305555555555,7.6053240740740735
NYY,85.28503968253968,71.64371693121693,7.742430254930255
PHI,80.3950744047619,67.40171897546898,7.470737734487734
PIT,87.7338888888889,68.888,7.156499999999999
SD,81.80747354497355,69.41839285714285,6.817202380952381
SEA,81.79523809523809,69.26719387755102,7.2867687074829925
SF,89.67268518518517,71.01963924963925,7.4935642135642135
STL,85.1656746031746,68.85449735449735,6.97649470899471
TB,82.63730158730158,70.6791305916306,7.177958152958152
TEX,85.489,70.93114141414142,7.348080808080809
TOR,84.40972222222223,68.13310897435898,6.970048076923077
WSH,77.00654761904762,63.73569444444445,6.983333333333333
