team,wins,losses,run_diff,streak,games_played,win_pct
NYY,43,19,111,W6,62,.694
BAL,39,20,88,W2,59,.661
BOS,30,31,17,L2,61,.492
TB,30,31,-49,W2,61,.492
TOR,28,32,-45,L2,60,.467
CLE,40,20,81,W1,60,.667
KC,36,26,71,L1,62,.581
MIN,33,27,2,L1,60,.550
DET,31,30,5,W3,61,.508
CWS,15,46,-139,L12,61,.246
SEA,35,27,8,W4,62,.565
TEX,29,32,5,L2,61,.475
HOU,28,34,-1,W2,62,.452
OAK,24,38,-65,L2,62,.387
LAA,23,38,-52,W2,61,.377
PHI,43,19,102,W2,62,.694
ATL,34,24,45,W2,58,.586
WSH,27,33,-17,L2,60,.450
NYM,26,35,-37,W2,61,.426
MIA,21,40,-86,L3,61,.344
MIL,36,25,60,L2,61,.590
CHC,30,31,-11,W1,61,.492
STL,28,31,-47,L2,59,.475
PIT,28,32,-24,W1,60,.467
CIN,28,33,6,W3,61,.459
LAD,38,24,85,L1,62,.613
SD,32,32,8,L3,64,.500
ARI,29,32,5,W4,61,.475
SF,29,33,-34,L6,62,.468
COL,21,39,-92,L4,60,.350
