mlbam_id,lookup_player_name,team,avg_launch_speed,avg_bat_speed,avg_swing_length,total_pitches,recent_home_runs,recent_strikeouts,HR,SO,PA,AVG,SLG
502671,paul goldschmidt,NYY,82.0,73.73,7.52,21,1,0,8.0,66.0,385.0,0.29,0.43
514888,josé altuve,HOU,78.66,63.2,7.7,12,0,1,17.0,68.0,426.0,0.28,0.46
521692,salvador pérez,KC,83.1,71.31,7.95,21,0,0,18.0,77.0,407.0,0.26,0.47
542303,marcell ozuna,ATL,92.08,69.05,6.99,22,0,0,13.0,90.0,396.0,0.24,0.39
543760,marcus semien,TEX,90.56,67.57,7.43,17,0,0,13.0,80.0,429.0,0.23,0.36
543807,george springer,TOR,73.35,71.46,7.77,19,0,1,17.0,73.0,393.0,0.29,0.5
553993,eugenio suárez,AZ,82.63,74.14,7.82,19,0,3,36.0,111.0,421.0,0.25,0.59
571448,nolan arenado,STL,99.23,74.27,8.83,6,0,0,10.0,36.0,379.0,0.24,0.38
573262,mike yastrzemski,SF,90.12,71.23,7.52,25,1,0,8.0,82.0,358.0,0.24,0.36
592206,nick castellanos,PHI,87.66,72.12,7.12,14,1,1,13.0,85.0,421.0,0.27,0.43
592450,aaron judge,NYY,89.95,77.67,8.26,18,0,1,37.0,120.0,459.0,0.34,0.71
592518,manny machado,SD,88.44,73.64,7.64,18,1,0,19.0,76.0,443.0,0.29,0.49
593428,xander bogaerts,SD,92.74,68.88,6.82,17,0,1,6.0,65.0,414.0,0.27,0.38
596019,francisco lindor,NYM,92.58,71.51,7.7,11,0,1,20.0,85.0,462.0,0.25,0.44
596146,max kepler,PHI,67.22,68.54,8.01,17,0,2,11.0,66.0,338.0,0.2,0.36
605137,josh bell,WSH,78.02,58.73,7.39,21,0,0,13.0,59.0,348.0,0.22,0.39
605141,mookie betts,LAD,89.94,67.72,6.72,20,0,0,11.0,46.0,414.0,0.24,0.37
606192,teoscar hernández,LAD,95.73,75.24,8.1,10,0,1,15.0,80.0,335.0,0.25,0.46
607043,brandon nimmo,NYM,78.12,69.75,7.18,26,0,0,19.0,81.0,414.0,0.26,0.47
607208,trea turner,PHI,89.82,67.64,7.01,14,0,0,11.0,75.0,455.0,0.3,0.44
621020,dansby swanson,CHC,74.5,71.59,7.31,20,1,0,16.0,115.0,426.0,0.25,0.42
621493,taylor ward,LAA,84.43,64.07,7.16,11,0,0,23.0,119.0,442.0,0.23,0.48
621566,matt olson,ATL,78.81,68.48,6.77,19,0,1,18.0,106.0,453.0,0.26,0.47
624413,pete alonso,NYM,83.88,71.32,7.24,24,1,2,22.0,105.0,450.0,0.27,0.51
641355,cody bellinger,NYY,90.74,63.02,7.35,16,0,0,19.0,55.0,401.0,0.28,0.51
641857,ryan mcmahon,COL,79.86,72.34,7.31,25,0,1,16.0,127.0,401.0,0.22,0.4
642715,willy adames,SF,83.99,72.28,8.1,25,1,2,15.0,113.0,438.0,0.23,0.4
647304,josh naylor,AZ,86.52,62.72,6.57,16,0,1,11.0,51.0,398.0,0.29,0.44
650333,luis arráez,SD,82.58,59.89,5.11,14,0,0,5.0,12.0,428.0,0.29,0.4
650402,gleyber torres,DET,82.08,74.78,7.39,23,0,1,9.0,51.0,392.0,0.28,0.41
650489,willi castro,MIN,78.12,69.95,6.84,26,0,1,10.0,81.0,323.0,0.25,0.42
650490,yandy díaz,TB,88.85,70.5,7.08,17,1,0,17.0,61.0,436.0,0.29,0.47
656775,cedric mullins,BAL,77.16,68.61,7.52,17,0,0,13.0,83.0,335.0,0.22,0.4
656811,ryan o'hearn,BAL,77.38,71.49,7.64,15,1,1,12.0,57.0,342.0,0.28,0.45
656941,kyle schwarber,PHI,82.68,75.19,7.4,13,0,0,36.0,121.0,458.0,0.26,0.58
660271,shohei ohtani,LAD,89.62,74.62,7.45,9,0,1,37.0,121.0,470.0,0.27,0.62
660821,jesús sánchez,MIA,84.52,69.99,6.76,17,1,0,9.0,67.0,321.0,0.26,0.42
661388,william contreras,MIL,79.92,74.8,7.31,35,0,0,6.0,80.0,422.0,0.24,0.34
663457,lars nootbaar,STL,91.5,62.72,6.08,13,0,1,12.0,83.0,386.0,0.23,0.38
663538,nico hoerner,CHC,79.98,69.87,6.91,21,0,0,3.0,30.0,407.0,0.29,0.37
663616,trevor larnach,MIN,84.1,72.74,7.45,20,0,1,13.0,86.0,384.0,0.24,0.4
663697,jonathan india,KC,79.57,68.34,6.99,20,0,1,4.0,68.0,411.0,0.24,0.34
663728,cal raleigh,SEA,75.07,72.38,8.38,12,0,1,39.0,113.0,448.0,0.26,0.61
663993,nathaniel lowe,WSH,73.4,69.8,7.52,14,0,2,15.0,118.0,428.0,0.22,0.39
664023,ian happ,CHC,93.92,70.54,6.57,20,0,3,13.0,95.0,429.0,0.22,0.37
664034,ty france,MIN,84.43,66.2,7.22,14,0,0,6.0,60.0,374.0,0.25,0.36
664761,alec bohm,PHI,79.0,71.18,7.75,13,0,1,8.0,62.0,383.0,0.28,0.39
665161,jeremy peña,HOU,80.46,70.65,7.59,14,0,1,11.0,55.0,350.0,0.32,0.49
665742,juan soto,NYM,77.12,72.76,7.29,19,0,1,24.0,85.0,453.0,0.26,0.5
666158,gavin lux,CIN,84.53,63.25,7.92,9,0,0,4.0,79.0,332.0,0.27,0.38
666176,jo adell,LAA,85.98,77.0,7.4,11,0,0,21.0,89.0,359.0,0.24,0.47
666969,adolis garcía,TEX,82.79,71.4,8.19,25,0,2,14.0,104.0,399.0,0.23,0.4
667670,brent rooker,ATH,79.67,72.2,7.0,16,0,2,21.0,104.0,460.0,0.27,0.5
668227,randy arozarena,SEA,74.45,64.83,6.92,18,0,2,19.0,122.0,444.0,0.25,0.47
668715,spencer steer,CIN,76.28,71.14,7.13,24,0,0,11.0,87.0,377.0,0.25,0.39
668804,bryan reynolds,PIT,85.38,69.51,6.59,21,0,1,10.0,114.0,420.0,0.23,0.38
668930,brice turang,MIL,83.61,62.33,5.65,30,0,0,6.0,90.0,420.0,0.28,0.37
669065,kyle stowers,MIA,89.15,75.6,6.81,20,1,2,23.0,105.0,376.0,0.3,0.57
669257,will smith,LAD,81.84,67.87,7.32,14,0,2,14.0,58.0,326.0,0.32,0.55
669911,michael toglia,COL,77.56,73.72,7.32,22,0,1,10.0,124.0,324.0,0.19,0.35
670623,isaac paredes,HOU,72.47,62.72,7.73,26,0,2,19.0,67.0,409.0,0.26,0.47
670770,tj friedl,CIN,86.93,75.13,7.21,15,0,0,10.0,69.0,445.0,0.27,0.4
671218,heliot ramos,SF,78.09,74.85,6.8,17,0,1,14.0,105.0,445.0,0.27,0.43
671732,lawrence butler,ATH,85.4,72.77,6.54,21,1,0,14.0,125.0,437.0,0.24,0.42
672386,alejandro kirk,TOR,78.12,67.22,6.41,14,0,0,7.0,34.0,345.0,0.3,0.41
672580,maikel garcía,KC,88.4,50.41,5.01,18,0,0,8.0,54.0,414.0,0.29,0.44
672640,otto lopez,MIA,84.84,71.74,6.69,19,0,1,11.0,50.0,359.0,0.25,0.4
672695,geraldo perdomo,AZ,77.5,61.03,6.3,15,0,2,10.0,51.0,457.0,0.28,0.43
672820,lenyn sosa,CWS,81.96,73.02,7.35,19,0,1,9.0,75.0,324.0,0.27,0.41
673237,yainer diaz,HOU,81.1,70.09,7.3,19,0,3,13.0,64.0,369.0,0.25,0.4
673548,seiya suzuki,CHC,76.63,64.96,6.77,24,1,1,26.0,114.0,434.0,0.25,0.53
676391,ernie clement,TOR,89.27,70.05,7.3,8,0,0,5.0,36.0,378.0,0.28,0.39
676475,alec burleson,STL,79.35,70.44,7.44,12,0,0,12.0,44.0,350.0,0.28,0.46
677594,julio rodríguez,SEA,82.87,75.67,7.97,18,0,3,17.0,105.0,466.0,0.26,0.43
678246,miguel vargas,CWS,92.7,67.84,7.82,14,0,1,12.0,70.0,413.0,0.23,0.41
678882,ceddanne rafaela,BOS,83.65,69.48,7.74,10,0,0,14.0,69.0,369.0,0.27,0.46
679529,spencer torkelson,DET,75.4,74.35,8.03,13,0,3,23.0,99.0,415.0,0.24,0.5
680757,steven kwan,CLE,80.82,63.28,6.09,19,0,1,8.0,35.0,424.0,0.29,0.41
680776,jarren duran,BOS,88.0,76.81,8.3,12,1,1,9.0,113.0,463.0,0.25,0.43
