team_name,avg_launch_speed,avg_bat_speed,avg_swing_length
ATL,87.56689393939395,72.32312237762237,7.020188811188811
BAL,81.9120982142857,71.94844284188034,7.2077430555555555
BOS,79.74833333333332,69.40963636363637,7.3265714285714285
CHC,78.74251700680271,68.83805831423479,7.041869747899159
CIN,88.60646258503401,69.56938775510204,7.231037414965987
CLE,81.71785714285714,67.96607142857142,6.85
COL,91.65,70.00892857142857,7.246428571428572
CWS,78.93,68.97285714285715,6.7700000000000005
DET,87.25902777777777,68.25694444444444,6.491666666666666
HOU,86.53214285714286,70.27333333333334,7.426439909297052
KC,81.45793650793651,69.13333333333334,7.15875
LAA,75.6619387755102,69.98460884353742,6.80124716553288
LAD,81.34466666666667,71.12033333333333,7.366499999999999
MIA,74.90833333333335,66.51712962962962,6.6946127946127945
MIL,80.19416666666666,70.60615740740741,7.131064814814814
MIN,83.12342592592593,67.81837197159565,6.99921470342523
NYM,88.7395238095238,73.16888528138529,7.4950216450216445
NYY,86.39921536796537,70.38230319063652,7.678268799102132
PHI,81.04029100529101,68.78216089466089,7.558709161209161
PIT,81.85708333333334,72.05925925925926,7.151574074074074
SD,81.59663265306122,70.5461224489796,6.979251700680273
SEA,88.47,69.1440634920635,7.13631746031746
SF,85.57619047619046,70.72099867724867,7.272189153439154
STL,88.38385714285714,72.33633333333333,7.372
TB,83.64652777777778,72.6970643939394,7.063162878787878
TEX,81.0225680272109,70.0953231292517,7.034807256235828
TOR,83.28472222222223,68.9295238095238,7.243730158730159
WSH,86.3175,70.47769841269842,7.323869047619048
