game_date,home_team,away_team,winner
2024-07-31,Rays,Marlins,Marlins
2024-07-31,Orioles,Blue Jays,Orioles
2024-07-31,Phillies,Yankees,Yankees
2024-07-31,Mets,Twins,Twins
2024-07-31,White Sox,Royals,Royals
2024-07-31,Brewers,Braves,Braves
2024-07-31,Cardinals,Rangers,Cardinals
2024-07-31,D-backs,Nationals,D-backs
2024-07-31,Red Sox,Mariners,Red Sox
2024-07-31,Reds,Cubs,Cubs
2024-07-31,Astros,Pirates,Astros
2024-07-31,Padres,Dodgers,Padres
2024-07-31,Angels,Rockies,Rockies
