full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Kyle Gibson,553,86.44,2203.03,6.93,26,0,69.28,13.4,82.65,7.44,6
Zack Wheeler,589,91.43,2411.28,7.14,43,0,69.64,21.73,80.97,7.05,6
Jameson Taillon,540,86.33,2429.19,6.65,26,0,69.93,19.61,84.49,7.3,6
Nick Pivetta,353,86.85,2421.78,6.78,23,0,68.59,23.62,82.35,7.2,4
Max Fried,446,86.95,2304.24,6.57,31,0,69.02,7.78,80.49,7.07,5
Ryan Burr,173,88.97,2380.72,6.95,16,0,69.78,20.46,82.01,7.24,10
Bailey Ober,523,87.08,2165.0,7.28,37,0,68.6,23.07,82.94,7.42,6
Mitch Keller,533,89.79,2514.33,6.48,30,0,68.69,19.52,81.36,7.0,6
Ryan Feltner,283,88.77,2278.31,6.51,12,0,69.5,15.36,87.01,6.93,4
Davis Martin,472,87.91,2469.54,6.43,26,0,69.52,19.16,82.02,7.16,6
Edward Cabrera,557,92.61,2043.62,6.7,31,0,70.89,11.87,83.41,7.3,6
Cole Ragans,602,88.95,2455.42,6.18,41,0,70.15,17.91,80.61,7.41,6
Ronel Blanco,524,87.93,2099.18,6.76,35,0,70.3,19.19,81.29,7.61,6
Logan Allen,160,86.23,1929.92,6.42,3,0,69.74,19.39,85.83,7.31,2
Zack Kelly,217,89.98,2425.29,7.08,12,0,68.79,24.13,82.3,7.26,14
Alec Marsh,156,89.18,2334.1,6.17,5,0,69.96,16.88,81.17,7.06,2
Nick Sandlin,208,86.11,2095.05,6.58,13,0,69.17,16.12,81.0,7.54,15
Mitchell Parker,497,88.0,1985.1,6.77,28,0,69.33,23.35,82.45,7.2,6
Ty Madden,87,89.22,2359.78,6.1,2,0,70.93,23.88,81.9,7.17,1
Bryce Miller,532,91.14,2241.72,6.38,40,0,70.23,24.6,84.11,7.23,6
Ryan Pepiot,266,90.2,2436.07,6.61,16,0,68.28,19.75,81.21,7.04,3
