full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Justin Verlander,494,88.75,2460.4,6.04,23,0,69.38,21.52,82.6,7.25,6
Patrick Corbin,527,86.04,2160.49,6.73,34,0,71.35,13.86,84.71,7.53,6
Chris Bassitt,462,85.82,2143.8,6.31,27,0,70.5,16.96,80.72,7.2,6
Colin Rea,434,89.23,2090.85,6.61,19,0,69.77,15.22,83.7,7.25,5
Tyler Glasnow,279,92.8,2605.13,7.57,23,0,69.18,14.43,84.19,7.13,3
Seth Lugo,468,85.04,2580.1,5.74,31,0,69.51,15.09,83.82,7.16,5
Max Fried,478,88.56,2328.97,6.5,19,0,70.82,15.38,81.45,7.1,5
Lucas Giolito,460,88.99,2103.08,6.63,26,0,68.76,24.13,83.5,7.16,5
Zach Eflin,112,87.92,2235.46,6.91,5,0,65.65,17.6,82.65,7.15,2
Sean Manaea,216,87.78,2081.56,6.78,18,0,69.5,28.55,79.86,6.87,3
Michael Soroka,443,87.17,2602.29,6.24,24,0,69.91,22.26,82.92,7.35,5
Brock Burke,137,92.47,2207.49,6.82,9,0,68.75,14.3,81.36,6.84,13
Dylan Cease,480,93.01,2670.46,6.44,34,0,69.1,24.27,81.34,7.27,5
Bailey Falter,344,89.4,1999.38,7.27,18,0,69.25,24.8,87.86,6.97,5
Chris Paddack,531,89.68,2108.21,6.94,27,0,69.52,23.93,82.19,7.05,6
Nick Lodolo,567,89.22,2260.66,6.31,38,0,70.27,18.72,82.9,7.42,6
Andre Pallante,474,89.66,2418.59,6.53,14,0,70.19,6.93,83.46,7.22,5
Taj Bradley,444,91.87,2224.14,6.37,22,0,70.98,13.7,84.49,7.09,6
Spencer Strider,587,90.14,2314.16,6.94,43,0,69.33,18.51,85.53,7.44,6
JP Sears,424,86.47,2072.08,6.46,28,0,70.74,29.89,81.49,7.16,5
Slade Cecconi,483,87.32,2362.78,6.51,23,0,68.83,17.24,83.94,7.16,5
Quinn Priester,437,90.12,2266.88,6.35,36,0,69.25,6.8,83.71,7.2,5
Tanner Gordon,96,87.64,2165.43,6.11,3,0,72.76,15.83,81.9,7.43,1
Jonathan Cannon,410,89.35,2254.78,6.21,21,0,69.4,25.82,83.4,7.05,5
Brandon Walter,448,86.16,2293.19,6.65,27,0,70.28,20.21,81.31,7.24,5
Brandon Pfaadt,462,89.67,2563.46,6.63,30,0,70.12,17.47,82.8,7.3,5
