full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Chris Sale,465,86.65,2234.01,6.41,33,0,67.49,14.15,79.47,7.27,5
Nathan Eovaldi,575,89.38,2015.11,6.63,36,0,69.86,7.98,82.86,7.43,6
Ross Stripling,557,87.01,2075.98,6.1,25,0,69.65,21.23,80.67,7.17,6
Miles Mikolas,491,87.09,2210.72,6.32,25,0,70.11,19.3,81.87,7.31,6
Trevor Williams,407,84.5,2029.43,6.87,18,0,70.2,18.1,82.05,7.22,5
Chris Bassitt,568,86.19,2142.53,6.36,30,0,69.55,18.91,83.78,7.1,6
Joe Musgrove,540,86.38,2648.26,6.12,24,0,68.97,15.63,83.01,7.35,6
Aaron Nola,567,86.2,2207.98,7.03,36,0,68.03,15.39,81.94,7.18,6
Colin Rea,427,87.93,2153.56,6.63,18,0,71.85,19.92,84.19,7.19,5
Seth Lugo,563,87.36,2587.86,6.11,23,0,69.78,12.37,83.69,7.13,6
Zach Eflin,484,86.78,2264.9,6.72,30,0,70.58,14.33,84.35,7.3,6
Chris Flexen,387,85.75,2082.98,6.38,13,0,70.69,18.72,84.07,7.47,6
Bailey Ober,383,86.99,2161.29,7.19,25,0,70.89,23.58,82.53,7.6,5
Luis Gil,472,93.38,2303.1,6.68,35,0,69.25,22.56,81.47,7.12,5
Patrick Sandoval,529,87.29,2128.25,6.18,28,0,69.0,16.08,81.13,7.31,6
Zac Gallen,547,88.13,2240.89,6.71,35,0,69.56,14.05,82.68,7.54,6
Graham Ashcraft,465,93.49,2490.33,5.55,26,0,68.66,13.91,84.16,6.88,5
Corbin Burnes,565,89.79,2709.29,6.57,35,0,70.15,9.14,82.45,7.58,6
Logan Allen,527,86.34,1949.32,6.38,26,0,69.16,14.05,84.02,7.14,6
Emerson Hancock,414,90.68,2232.49,6.47,19,0,71.67,15.78,82.83,7.26,5
Kutter Crawford,537,86.57,2255.9,6.11,34,0,70.12,20.41,80.6,7.23,6
Reese Olson,472,88.96,2344.7,5.9,26,0,69.84,15.17,83.78,7.43,5
Quinn Priester,170,88.75,2187.57,6.4,8,0,71.19,4.59,80.48,7.48,2
Shota Imanaga,405,88.18,2045.76,6.37,28,0,69.34,24.6,82.28,7.07,5
Anthony Maldonado,36,86.64,2603.39,5.82,2,0,67.43,1.3,80.92,7.53,1
Kyle Harrison,508,90.27,2144.71,6.77,31,0,69.32,22.26,82.91,6.91,6
Gavin Stone,417,91.32,2054.42,6.55,18,0,68.49,14.6,82.13,7.03,5
