game_date,home_team,away_team,winner
2024-07-22,Yankees,Rays,Yankees
2024-07-22,Guardians,Tigers,Tigers
2024-07-22,Marlins,Mets,Mets
2024-07-22,Pirates,Cardinals,Pirates
2024-07-22,Braves,Reds,Reds
2024-07-22,Twins,Phillies,Twins
2024-07-22,Cubs,Brewers,Cubs
2024-07-22,Rangers,White Sox,Rangers
2024-07-22,Royals,D-backs,Royals
2024-07-22,Rockies,Red Sox,Rockies
2024-07-22,Mariners,Angels,Angels
2024-07-22,Dodgers,Giants,Dodgers
