mlbam_id,lookup_player_name,team,avg_launch_speed,avg_bat_speed,avg_swing_length,total_pitches,recent_home_runs,recent_strikeouts,HR,SO,PA,AVG,SLG
457705,andrew mccutchen,PIT,90.4,67.64,7.66,16,0,2,9.0,78.0,366.0,0.26,0.39
514888,josé altuve,HOU,77.98,68.72,7.36,13,0,1,17.0,67.0,420.0,0.28,0.47
518692,freddie freeman,LAD,82.55,67.02,7.39,16,0,3,10.0,85.0,380.0,0.3,0.47
521692,salvador pérez,KC,86.12,74.85,7.72,6,0,0,18.0,77.0,407.0,0.26,0.47
542303,marcell ozuna,ATL,84.91,64.26,6.61,21,0,1,13.0,90.0,395.0,0.24,0.39
543760,marcus semien,TEX,81.82,68.03,7.67,16,0,0,13.0,80.0,424.0,0.23,0.37
543807,george springer,TOR,88.58,74.73,7.47,24,1,0,17.0,72.0,383.0,0.28,0.5
545361,mike trout,LAA,82.02,73.94,7.26,16,0,1,18.0,92.0,329.0,0.24,0.47
553993,eugenio suárez,AZ,75.52,61.26,7.4,15,0,1,36.0,110.0,416.0,0.25,0.59
572233,christian walker,HOU,80.1,71.12,7.35,21,0,1,13.0,111.0,406.0,0.24,0.38
573262,mike yastrzemski,SF,84.82,71.02,7.38,18,0,2,8.0,81.0,354.0,0.24,0.37
575929,willson contreras,STL,80.74,76.54,8.17,22,0,2,13.0,103.0,409.0,0.26,0.44
592206,nick castellanos,PHI,78.62,66.79,7.6,14,0,1,13.0,85.0,416.0,0.27,0.43
592450,aaron judge,NYY,86.52,73.77,7.99,24,0,1,37.0,119.0,455.0,0.34,0.72
592518,manny machado,SD,86.69,72.1,7.64,22,0,1,18.0,75.0,434.0,0.28,0.48
592885,christian yelich,MIL,79.0,66.5,7.11,19,0,2,19.0,111.0,408.0,0.26,0.45
593428,xander bogaerts,SD,71.4,71.66,7.5,16,0,2,6.0,63.0,405.0,0.27,0.38
596019,francisco lindor,NYM,88.55,71.14,7.64,20,0,1,19.0,83.0,457.0,0.25,0.43
596115,trevor story,BOS,103.45,72.38,7.48,11,0,0,15.0,114.0,408.0,0.25,0.4
605137,josh bell,WSH,81.96,74.26,8.22,12,0,0,13.0,59.0,344.0,0.22,0.39
605141,mookie betts,LAD,86.5,67.68,6.98,19,1,0,11.0,46.0,414.0,0.24,0.37
606192,teoscar hernández,LAD,83.98,69.27,8.01,13,0,2,14.0,79.0,331.0,0.25,0.45
607043,brandon nimmo,NYM,90.63,71.49,7.63,16,1,1,19.0,79.0,409.0,0.26,0.47
607208,trea turner,PHI,102.76,73.54,7.46,12,0,0,11.0,74.0,449.0,0.29,0.43
621020,dansby swanson,CHC,79.26,62.54,7.28,12,0,2,16.0,114.0,424.0,0.25,0.42
621043,carlos correa,MIN,83.3,73.82,7.3,13,0,0,7.0,65.0,345.0,0.27,0.39
621439,byron buxton,MIN,83.08,75.41,7.9,19,0,1,23.0,95.0,357.0,0.29,0.57
621493,taylor ward,LAA,80.13,68.07,7.39,22,0,0,23.0,115.0,434.0,0.23,0.49
621566,matt olson,ATL,87.67,73.16,7.98,26,1,0,18.0,105.0,448.0,0.27,0.48
624413,pete alonso,NYM,103.93,73.64,7.12,18,2,1,22.0,104.0,445.0,0.27,0.52
641355,cody bellinger,NYY,76.24,66.53,7.45,17,0,0,18.0,54.0,397.0,0.28,0.51
641857,ryan mcmahon,COL,85.18,63.95,6.85,15,0,0,16.0,127.0,401.0,0.22,0.4
642715,willy adames,SF,91.27,71.2,8.16,21,0,1,15.0,113.0,434.0,0.23,0.4
645277,ozzie albies,ATL,78.38,63.17,7.02,13,0,0,9.0,67.0,428.0,0.22,0.33
646240,rafael devers,SF,85.98,65.98,6.88,21,0,0,19.0,118.0,470.0,0.26,0.48
647304,josh naylor,AZ,82.56,72.36,7.91,9,0,0,11.0,49.0,394.0,0.29,0.45
650333,luis arráez,SD,72.02,58.92,5.7,24,0,0,5.0,12.0,419.0,0.28,0.39
650489,willi castro,MIN,77.82,69.24,6.97,18,0,1,10.0,79.0,319.0,0.26,0.43
650490,yandy díaz,TB,80.09,72.28,7.57,20,0,1,17.0,60.0,432.0,0.29,0.47
650859,luis rengifo,LAA,78.03,65.85,6.55,17,0,2,4.0,65.0,359.0,0.24,0.32
656555,rhys hoskins,MIL,96.7,45.7,6.25,8,0,0,12.0,85.0,318.0,0.24,0.43
656716,zach mckinstry,DET,61.82,69.04,6.56,13,0,1,8.0,72.0,352.0,0.27,0.45
656775,cedric mullins,BAL,96.95,72.18,8.15,17,0,0,13.0,83.0,331.0,0.21,0.4
656811,ryan o'hearn,BAL,85.46,70.23,7.6,17,0,2,12.0,56.0,340.0,0.28,0.45
656941,kyle schwarber,PHI,90.16,74.11,7.16,16,1,0,34.0,120.0,452.0,0.25,0.56
657757,gavin sheets,SD,98.25,76.06,7.64,17,0,0,14.0,72.0,374.0,0.25,0.43
660271,shohei ohtani,LAD,87.89,74.99,7.88,17,0,0,37.0,119.0,465.0,0.27,0.62
660821,jesús sánchez,MIA,84.77,74.96,7.16,14,0,1,9.0,66.0,316.0,0.26,0.42
661388,william contreras,MIL,82.07,66.26,7.1,15,0,2,6.0,80.0,418.0,0.25,0.35
663457,lars nootbaar,STL,73.88,66.2,6.01,18,0,0,12.0,83.0,386.0,0.23,0.38
663538,nico hoerner,CHC,80.38,63.89,6.64,26,0,0,3.0,30.0,403.0,0.29,0.37
663586,austin riley,ATL,84.18,74.99,7.95,14,1,3,14.0,113.0,408.0,0.27,0.44
663616,trevor larnach,MIN,85.3,70.22,6.92,12,0,0,13.0,86.0,384.0,0.24,0.4
663647,ke'bryan hayes,PIT,81.53,64.22,6.2,9,0,2,2.0,78.0,373.0,0.24,0.3
663656,kyle tucker,CHC,86.98,56.97,7.12,15,0,0,18.0,62.0,443.0,0.28,0.49
663697,jonathan india,KC,89.37,71.27,6.76,21,0,1,4.0,68.0,411.0,0.24,0.34
663728,cal raleigh,SEA,86.84,75.31,7.74,24,0,1,39.0,108.0,438.0,0.26,0.62
663757,trent grisham,NYY,68.53,70.83,7.82,17,0,1,17.0,72.0,331.0,0.26,0.47
663993,nathaniel lowe,WSH,85.42,71.92,6.92,23,0,1,15.0,116.0,425.0,0.23,0.39
664023,ian happ,CHC,72.16,72.1,7.11,29,0,1,13.0,95.0,426.0,0.22,0.37
664040,brandon lowe,TB,81.57,71.45,6.92,20,0,1,19.0,89.0,350.0,0.27,0.48
664761,alec bohm,PHI,92.25,73.63,7.73,14,1,1,8.0,62.0,383.0,0.28,0.39
665742,juan soto,NYM,79.08,66.71,6.8,22,0,1,24.0,84.0,448.0,0.25,0.49
666018,jonathan aranda,TB,82.48,68.9,6.99,23,0,2,11.0,92.0,380.0,0.32,0.48
666176,jo adell,LAA,77.99,78.78,7.46,18,0,0,21.0,86.0,351.0,0.24,0.48
666182,bo bichette,TOR,76.05,71.6,7.97,19,0,2,13.0,72.0,445.0,0.28,0.45
666969,adolis garcía,TEX,85.44,68.54,7.03,20,0,1,14.0,102.0,395.0,0.23,0.4
667670,brent rooker,ATH,83.93,75.52,7.44,15,0,0,21.0,101.0,451.0,0.28,0.5
668227,randy arozarena,SEA,77.44,70.22,7.53,25,0,4,18.0,118.0,436.0,0.25,0.46
668715,spencer steer,CIN,82.3,71.22,7.48,17,0,1,11.0,86.0,372.0,0.25,0.39
668804,bryan reynolds,PIT,82.67,67.53,6.76,24,0,2,10.0,113.0,415.0,0.24,0.38
668930,brice turang,MIL,78.72,71.68,7.15,10,0,1,6.0,90.0,416.0,0.28,0.37
669065,kyle stowers,MIA,88.3,56.32,5.72,10,1,0,22.0,104.0,371.0,0.3,0.57
669257,will smith,LAD,95.47,71.64,8.24,16,0,2,14.0,57.0,321.0,0.32,0.55
669364,xavier edwards,MIA,77.21,59.09,5.57,15,0,0,1.0,53.0,383.0,0.29,0.36
669701,josh smith,TEX,81.2,70.0,6.45,15,1,1,8.0,58.0,357.0,0.28,0.41
669911,michael toglia,COL,84.13,69.43,7.25,20,0,1,10.0,123.0,320.0,0.2,0.36
670623,isaac paredes,HOU,86.32,69.54,8.01,14,0,0,19.0,67.0,409.0,0.26,0.47
670770,tj friedl,CIN,87.63,66.38,6.3,7,0,0,9.0,68.0,440.0,0.26,0.39
671218,heliot ramos,SF,94.35,73.11,6.45,18,1,0,14.0,105.0,441.0,0.27,0.43
671732,lawrence butler,ATH,82.75,75.97,7.29,16,0,0,14.0,122.0,428.0,0.24,0.42
672386,alejandro kirk,TOR,81.95,66.97,6.82,18,0,0,7.0,33.0,340.0,0.3,0.41
672580,maikel garcía,KC,84.56,71.18,7.04,20,0,1,8.0,54.0,414.0,0.29,0.44
672640,otto lopez,MIA,81.72,71.67,6.77,17,0,1,11.0,50.0,354.0,0.25,0.39
672695,geraldo perdomo,AZ,76.6,68.11,6.99,36,0,1,10.0,51.0,452.0,0.28,0.43
672820,lenyn sosa,CWS,90.72,74.54,7.1,16,1,0,9.0,75.0,319.0,0.26,0.41
