team_name,avg_launch_speed,avg_bat_speed,avg_swing_length
ATL,82.42469047619048,68.12016666666668,6.719166666666666
BAL,83.03916666666667,71.03979555167055,7.21149642024642
BOS,73.69804761904761,67.51196581196582,7.338290598290598
CHC,86.403125,69.00666666666666,6.9584375000000005
CIN,81.70925925925927,67.18314756671899,7.18204081632653
CLE,81.2375,67.18285714285715,6.557420634920635
COL,81.2,70.68866666666666,7.373238095238095
CWS,86.21111111111111,69.64416666666666,7.592777777777778
DET,82.26208410636981,70.04628684807257,7.048809523809524
HOU,84.01628478664192,71.18649921507064,7.646924385138671
KC,83.78194444444445,69.3536111111111,7.6299206349206345
LAA,76.65904761904763,66.97322727272727,7.032500000000001
LAD,86.82401360544218,70.2637987012987,7.282954545454545
MIA,85.45611111111111,70.61081349206349,6.899503968253968
MIL,85.75277777777778,71.07791666666667,7.358888888888889
MIN,75.87312925170068,71.03331065759637,7.338548752834467
NYM,86.56388888888888,72.56888888888888,7.331455026455026
NYY,86.19333333333333,70.46410714285715,7.651944444444445
PHI,83.12546296296296,69.98626984126984,7.196746031746032
PIT,83.03149659863945,70.2664873222016,7.3426056483199345
SD,87.27305555555556,67.15741185897436,6.919070512820513
SEA,81.67217261904761,71.7917297979798,7.548813131313132
SF,84.52499999999999,70.08954785954786,7.518924963924964
STL,90.66166666666666,72.02799999999999,7.639666666666668
TB,82.05958333333332,67.24751322751322,7.357089947089947
TEX,84.58281084656085,70.84137362637362,7.42433608058608
TOR,84.27693602693603,69.81622474747475,7.1135311447811445
WSH,80.36587878787878,66.59074436090225,6.947580618212197
