team_name,avg_launch_speed,avg_bat_speed,avg_swing_length
ATL,83.53450793650794,69.55776223776225,6.656391608391608
CIN,78.46041666666666,70.14,7.759
CLE,79.00555555555555,67.5636507936508,6.983055555555556
COL,84.90154761904762,72.84446428571428,7.640605158730159
CWS,81.75571428571429,64.57788461538462,6.659134615384616
DET,80.95577777777778,67.7078354978355,7.133506493506493
LAA,86.80317460317461,71.0625,6.9944444444444445
MIN,78.86946428571429,70.59367965367966,7.243782467532467
NYM,84.43066666666667,69.91850793650794,7.192698412698412
PIT,88.1832142857143,72.08887626262627,7.167707431457431
STL,81.70472789115647,70.34270665842095,7.528598227169655
TEX,80.7707619047619,68.44592207792206,7.240987012987013
WSH,79.05116666666666,73.51228571428571,7.426904761904763
