full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Jose Quintana,569,87.01,1970.35,6.41,20,0,68.7,18.71,79.77,7.1,6
Yusei Kikuchi,482,89.79,2323.06,6.83,34,0,69.78,17.02,82.66,7.09,5
Kevin Gausman,510,90.2,2079.75,6.65,26,0,69.95,19.86,82.79,7.3,5
Jacob deGrom,61,92.75,2554.36,6.58,4,0,72.05,29.0,90.03,7.61,1
Austin Gomber,457,84.26,2196.84,6.67,23,0,71.43,20.14,84.03,7.39,5
Aaron Nola,604,86.52,2382.2,6.9,36,0,69.76,13.01,82.12,7.36,6
Erick Fedde,468,89.4,2099.76,6.66,21,0,70.78,22.03,83.4,7.06,5
Zach Eflin,363,86.31,2179.78,6.42,23,0,69.84,13.8,80.9,7.4,4
Zack Littell,316,87.5,1874.19,6.16,14,0,69.03,27.44,82.96,7.23,4
Bailey Ober,498,86.43,2153.27,7.33,31,0,69.85,22.72,84.15,7.48,6
Freddy Peralta,569,88.93,2234.6,6.74,25,0,69.63,22.12,82.05,7.2,6
Dylan Cease,586,90.68,2656.08,6.34,34,0,69.56,22.61,83.52,7.25,6
Logan Webb,564,89.89,1966.07,6.89,28,0,69.76,1.15,84.32,7.13,6
Clarke Schmidt,161,89.49,2795.45,6.14,7,0,71.3,15.69,84.94,7.56,2
Edward Cabrera,569,92.98,2108.39,6.68,30,0,70.41,11.05,84.03,7.15,6
Javier Assad,455,86.46,2051.22,6.5,24,0,69.18,16.41,86.02,7.06,5
Brady Basso,162,87.6,2281.81,6.4,8,0,69.92,21.18,81.55,7.1,2
Emerson Hancock,90,89.34,2214.16,6.24,5,0,70.8,30.61,82.43,7.2,1
Tanner Bibee,552,89.08,2424.42,6.58,38,0,69.64,27.58,83.02,7.07,6
Garrett Crochet,280,94.61,2586.49,6.94,28,0,69.06,14.06,84.82,7.08,6
Alec Marsh,340,89.43,2330.85,6.13,23,0,69.05,18.24,83.08,7.34,4
Spencer Schwellenbach,538,90.22,2192.99,6.79,36,0,70.54,17.18,81.92,7.33,6
DJ Herz,531,89.32,2308.16,6.65,35,0,69.61,19.38,79.5,7.2,6
Julian Aguiar,455,88.17,1974.27,5.96,15,0,70.59,25.78,82.96,7.12,6
Landon Knack,155,88.43,2523.72,5.76,10,0,69.89,26.1,84.12,6.96,2
Beau Brieske,279,92.53,2408.45,6.07,14,0,70.54,13.55,80.59,7.28,12
Richard Fitts,156,89.52,2351.46,6.52,4,0,68.67,23.63,83.01,7.04,2
Sam Aldegheri,222,87.49,2186.27,5.67,10,0,70.14,30.07,86.19,7.12,3
