team_name,avg_launch_speed,avg_bat_speed,avg_swing_length
ATL,88.2175,73.11666666666666,7.506666666666666
BOS,85.38071428571429,68.290625,7.057708333333333
CHC,89.50722222222221,69.78801587301588,7.438174603174603
CIN,86.10601851851852,71.20164682539682,7.34829365079365
COL,85.8095238095238,72.17723484848486,7.428749999999999
DET,76.18111111111112,71.9904761904762,6.949523809523811
LAA,80.64095238095238,67.00407407407407,6.941481481481482
LAD,84.12463203463203,69.9082009569378,7.4730494417862845
MIA,80.19375,69.53055555555557,6.411666666666667
MIL,81.75550000000001,67.85988888888889,6.957111111111111
NYM,89.26977513227513,70.45862914862916,7.579814213564213
PHI,83.72518552875695,70.4882967032967,7.45434065934066
PIT,85.80111111111111,68.3418076923077,7.025333333333333
SD,79.9695634920635,68.84850427350428,7.277841880341881
SF,84.95112433862434,70.58148148148148,7.445052910052911
STL,84.75529581529581,69.94969201822143,7.303530402059813
TEX,88.34533333333334,69.25095238095238,7.121047619047618
TOR,81.71911375661375,72.32328042328042,7.334391534391535
